Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist,SoTA,Saves,PSxG,Cmp,Att,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Mid_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,PrgC,Carries_Att_3rd,Mis,Dis,CrdY,CrdR,Fls,Fld,Off,Recov,Aerials_Won,Aerials_Lost
2021-11-06,12:30,Premier League,Matchweek 11,Sat,Away,W,2,0,Manchester Utd,1.6,0.9,67.0,73086.0,İlkay Gündoğan,4-3-3,3-5-2,Michael Oliver,Match Report,,manchester_city,2021-2022,16.0,5.0,14.7,1.0,1.0,0.0,775.0,862.0,13710.0,3923.0,1.0,1.3,1.6,2.0,68.0,13.0,81.0,9.0,19.0,9.0,29.0,2.0,12.0,6.0,3.0,7.0,2.0,12.0,6.0,7.0,0.0,938.0,47.0,166.0,476.0,299.0,30.0,23.0,21.0,13.0,10.0,2,0,12.0,9.0,1.0,50.0,10.0,9.0
2021-11-21,14:00,Premier League,Matchweek 12,Sun,Home,W,3,0,Everton,2.5,0.2,77.0,52571.0,İlkay Gündoğan,4-3-3,4-4-1-1,Stuart Attwell,Match Report,,manchester_city,2021-2022,17.0,7.0,16.4,1.0,1.0,0.0,830.0,906.0,13497.0,3518.0,1.0,1.9,2.2,2.0,82.0,11.0,80.0,7.0,25.0,7.0,27.0,3.0,15.0,7.0,8.0,4.0,3.0,11.0,8.0,8.0,0.0,1004.0,43.0,134.0,576.0,301.0,34.0,27.0,20.0,22.0,11.0,1,0,5.0,7.0,0.0,46.0,15.0,5.0
2021-11-28,14:00,Premier League,Matchweek 13,Sun,Home,W,2,1,West Ham,2.1,0.2,68.0,53245.0,İlkay Gündoğan,4-3-3,4-2-3-1,Michael Oliver,Match Report,,manchester_city,2021-2022,19.0,8.0,16.0,3.0,2.0,0.4,680.0,770.0,10910.0,3313.0,1.0,1.4,0.9,1.0,71.0,15.0,58.0,4.0,19.0,8.0,35.0,3.0,15.0,8.0,6.0,6.0,3.0,7.0,5.0,12.0,0.0,867.0,60.0,208.0,437.0,228.0,28.0,20.0,12.0,14.0,7.0,2,0,7.0,6.0,4.0,58.0,11.0,13.0
2021-12-01,20:15,Premier League,Matchweek 14,Wed,Away,W,2,1,Aston Villa,1.0,0.8,64.0,41400.0,Fernandinho,4-2-3-1,4-3-3,Mike Dean,Match Report,,manchester_city,2021-2022,17.0,7.0,19.2,3.0,2.0,1.5,565.0,645.0,9624.0,2650.0,2.0,0.7,0.6,1.0,57.0,11.0,41.0,9.0,18.0,10.0,30.0,4.0,11.0,9.0,3.0,6.0,2.0,7.0,9.0,14.0,0.0,735.0,54.0,169.0,320.0,249.0,35.0,32.0,21.0,8.0,14.0,0,0,12.0,8.0,0.0,54.0,10.0,15.0
2021-12-04,17:30,Premier League,Matchweek 15,Sat,Away,W,3,1,Watford,3.1,0.8,77.0,20673.0,İlkay Gündoğan,4-3-3,4-1-4-1,Simon Hooper,Match Report,,manchester_city,2021-2022,26.0,12.0,14.4,4.0,3.0,1.6,784.0,869.0,14154.0,4376.0,2.0,2.9,2.0,0.0,73.0,22.0,81.0,5.0,21.0,11.0,48.0,5.0,15.0,8.0,8.0,2.0,5.0,6.0,13.0,7.0,0.0,978.0,57.0,197.0,512.0,273.0,68.0,33.0,23.0,21.0,3.0,0,0,7.0,11.0,1.0,58.0,12.0,11.0
2021-12-11,12:30,Premier League,Matchweek 16,Sat,Home,W,1,0,Wolves,3.2,0.2,71.0,52613.0,İlkay Gündoğan,4-3-3,3-5-2,Jonathan Moss,Match Report,,manchester_city,2021-2022,23.0,8.0,15.7,1.0,1.0,0.2,711.0,804.0,12285.0,3722.0,0.0,2.1,2.5,5.0,90.0,19.0,82.0,6.0,33.0,14.0,44.0,1.0,11.0,8.0,2.0,7.0,2.0,9.0,12.0,1.0,0.0,895.0,21.0,93.0,435.0,369.0,50.0,31.0,24.0,12.0,5.0,3,0,12.0,4.0,1.0,62.0,10.0,10.0
2021-12-14,20:00,Premier League,Matchweek 17,Tue,Home,W,7,0,Leeds United,3.1,0.3,63.0,52401.0,Rúben Dias,4-2-3-1,4-2-3-1,Paul Tierney,Match Report,,manchester_city,2021-2022,31.0,15.0,17.3,3.0,3.0,0.1,577.0,640.0,9769.0,2921.0,5.0,2.4,1.7,2.0,59.0,24.0,39.0,2.0,17.0,6.0,51.0,10.0,12.0,5.0,3.0,5.0,4.0,13.0,9.0,12.0,0.0,755.0,50.0,150.0,371.0,244.0,42.0,35.0,33.0,9.0,1.0,1,0,5.0,9.0,1.0,49.0,8.0,3.0
2021-12-19,14:15,Premier League,Matchweek 18,Sun,Away,W,4,0,Newcastle Utd,2.9,0.3,71.0,52127.0,Rúben Dias,4-2-3-1,4-5-1,Martin Atkinson,Match Report,,manchester_city,2021-2022,18.0,7.0,12.9,1.0,1.0,0.2,670.0,742.0,10709.0,2972.0,4.0,2.9,2.6,1.0,49.0,17.0,48.0,2.0,12.0,6.0,35.0,8.0,21.0,10.0,10.0,9.0,2.0,3.0,5.0,9.0,0.0,831.0,58.0,196.0,475.0,164.0,33.0,22.0,12.0,12.0,6.0,2,0,6.0,8.0,2.0,42.0,8.0,12.0
2021-12-26,15:00,Premier League,Matchweek 19,Sun,Home,W,6,3,Leicester City,3.6,2.7,72.0,53226.0,Fernandinho,4-3-3,4-4-1-1,Chris Kavanagh,Match Report,,manchester_city,2021-2022,15.0,6.0,17.5,8.0,5.0,2.5,722.0,785.0,11431.0,2871.0,3.0,1.7,1.0,3.0,46.0,9.0,44.0,2.0,24.0,14.0,27.0,9.0,7.0,3.0,1.0,2.0,4.0,5.0,3.0,10.0,0.0,854.0,30.0,117.0,512.0,228.0,39.0,21.0,23.0,13.0,8.0,1,0,11.0,9.0,2.0,23.0,2.0,3.0
2021-12-29,20:15,Premier League,Matchweek 20,Wed,Away,W,1,0,Brentford,1.1,0.4,76.0,17009.0,Fernandinho,4-3-3,3-5-2,David Coote,Match Report,,manchester_city,2021-2022,12.0,3.0,19.8,2.0,2.0,0.2,664.0,769.0,10282.0,2691.0,1.0,0.9,1.0,2.0,62.0,8.0,58.0,2.0,21.0,5.0,22.0,2.0,11.0,4.0,2.0,5.0,4.0,7.0,8.0,11.0,0.0,843.0,32.0,128.0,407.0,310.0,22.0,30.0,42.0,7.0,12.0,0,0,10.0,12.0,3.0,45.0,18.0,15.0
2022-01-01,12:30,Premier League,Matchweek 21,Sat,Away,W,2,1,Arsenal,2.0,0.8,71.0,59757.0,Rúben Dias,4-2-3-1,4-2-3-1,Stuart Attwell,Match Report,,manchester_city,2021-2022,14.0,1.0,18.7,2.0,1.0,0.4,591.0,673.0,9646.0,2904.0,0.0,1.0,0.8,2.0,51.0,11.0,52.0,3.0,9.0,5.0,29.0,3.0,14.0,7.0,4.0,3.0,7.0,2.0,2.0,23.0,1.0,779.0,77.0,229.0,341.0,214.0,32.0,22.0,22.0,18.0,8.0,2,0,5.0,12.0,2.0,44.0,16.0,5.0
2022-01-15,12:30,Premier League,Matchweek 22,Sat,Home,W,1,0,Chelsea,1.0,0.3,56.0,53319.0,Kevin De Bruyne,4-2-3-1,3-4-3,Craig Pawson,Match Report,,manchester_city,2021-2022,11.0,6.0,16.5,1.0,1.0,0.6,527.0,625.0,9258.0,2418.0,1.0,0.9,0.5,2.0,33.0,9.0,33.0,7.0,17.0,9.0,21.0,2.0,8.0,5.0,0.0,5.0,3.0,9.0,3.0,10.0,0.0,705.0,39.0,166.0,354.0,191.0,30.0,26.0,17.0,16.0,13.0,0,0,11.0,6.0,3.0,54.0,16.0,6.0
2022-01-22,17:30,Premier League,Matchweek 23,Sat,Away,D,1,1,Southampton,1.8,0.8,74.0,31178.0,Rúben Dias,4-3-3,4-4-2,Simon Hooper,Match Report,,manchester_city,2021-2022,20.0,5.0,17.5,3.0,2.0,0.6,725.0,839.0,12301.0,3661.0,1.0,1.6,1.5,2.0,86.0,15.0,79.0,7.0,45.0,11.0,39.0,2.0,21.0,10.0,4.0,11.0,6.0,11.0,8.0,5.0,0.0,937.0,30.0,170.0,407.0,369.0,45.0,43.0,35.0,16.0,8.0,0,0,5.0,13.0,0.0,61.0,13.0,11.0
2022-02-09,19:45,Premier League,Matchweek 24,Wed,Home,W,2,0,Brentford,1.9,0.4,74.0,51658.0,Rúben Dias,4-3-3,3-5-2,Darren England,Match Report,,manchester_city,2021-2022,14.0,6.0,19.8,2.0,2.0,0.2,654.0,761.0,11006.0,2677.0,0.0,0.5,0.9,2.0,55.0,10.0,76.0,10.0,24.0,9.0,25.0,2.0,7.0,5.0,0.0,6.0,1.0,10.0,8.0,7.0,0.0,848.0,33.0,129.0,437.0,285.0,29.0,31.0,36.0,12.0,3.0,0,0,7.0,12.0,2.0,41.0,19.0,8.0
2022-02-12,17:30,Premier League,Matchweek 25,Sat,Away,W,4,0,Norwich City,4.6,0.4,71.0,27010.0,Fernandinho,4-3-3,4-3-3,Andre Marriner,Match Report,,manchester_city,2021-2022,21.0,8.0,11.8,3.0,3.0,0.3,661.0,752.0,11863.0,3300.0,2.0,3.6,2.1,2.0,75.0,18.0,70.0,5.0,26.0,12.0,38.0,6.0,5.0,3.0,4.0,1.0,0.0,7.0,11.0,9.0,0.0,830.0,50.0,188.0,358.0,289.0,49.0,33.0,17.0,15.0,8.0,2,0,8.0,6.0,2.0,55.0,12.0,13.0
2022-02-19,17:30,Premier League,Matchweek 26,Sat,Home,L,2,3,Tottenham,2.1,1.4,71.0,53201.0,İlkay Gündoğan,4-3-3,3-4-3,Anthony Taylor,Match Report,,manchester_city,2021-2022,20.0,3.0,16.2,5.0,2.0,3.0,721.0,823.0,12710.0,2842.0,0.0,0.8,2.2,6.0,114.0,12.0,100.0,6.0,42.0,10.0,40.0,3.0,13.0,10.0,3.0,9.0,1.0,4.0,9.0,2.0,0.0,907.0,20.0,75.0,411.0,424.0,57.0,39.0,28.0,16.0,5.0,0,0,5.0,6.0,1.0,54.0,13.0,9.0
2022-02-26,17:30,Premier League,Matchweek 27,Sat,Away,W,1,0,Everton,1.8,0.5,67.0,39105.0,İlkay Gündoğan,4-3-3,4-3-3,Paul Tierney,Match Report,,manchester_city,2021-2022,13.0,8.0,16.3,2.0,2.0,0.3,619.0,721.0,10291.0,2410.0,0.0,0.9,1.3,1.0,59.0,8.0,48.0,1.0,23.0,4.0,25.0,2.0,17.0,8.0,10.0,5.0,2.0,2.0,12.0,19.0,0.0,815.0,51.0,192.0,377.0,254.0,29.0,40.0,23.0,10.0,18.0,2,0,14.0,7.0,2.0,57.0,17.0,7.0
2022-03-06,16:30,Premier League,Matchweek 28,Sun,Home,W,4,1,Manchester Utd,2.7,0.5,69.0,53165.0,Kevin De Bruyne,4-3-3,4-2-3-1,Michael Oliver,Match Report,,manchester_city,2021-2022,24.0,10.0,15.2,2.0,1.0,1.5,721.0,788.0,12245.0,3455.0,3.0,1.9,1.4,2.0,66.0,16.0,43.0,4.0,18.0,9.0,40.0,6.0,13.0,8.0,6.0,5.0,2.0,8.0,11.0,9.0,0.0,887.0,78.0,256.0,407.0,231.0,44.0,33.0,22.0,9.0,4.0,0,0,10.0,14.0,0.0,46.0,4.0,8.0
2022-03-14,20:00,Premier League,Matchweek 29,Mon,Away,D,0,0,Crystal Palace,2.8,0.6,73.0,25309.0,Kevin De Bruyne,4-3-3,4-3-3,Martin Atkinson,Match Report,,manchester_city,2021-2022,19.0,4.0,17.2,1.0,1.0,0.0,697.0,815.0,12195.0,3410.0,0.0,2.0,1.5,2.0,82.0,14.0,69.0,6.0,19.0,6.0,35.0,0.0,13.0,9.0,4.0,4.0,5.0,9.0,9.0,8.0,2.0,914.0,49.0,194.0,414.0,310.0,46.0,40.0,33.0,18.0,7.0,1,0,11.0,6.0,3.0,58.0,22.0,8.0
2022-04-02,15:00,Premier League,Matchweek 31,Sat,Away,W,2,0,Burnley,1.8,0.1,76.0,21249.0,İlkay Gündoğan,4-3-3,4-5-1,Craig Pawson,Match Report,,manchester_city,2021-2022,18.0,6.0,16.5,1.0,1.0,0.1,718.0,821.0,13553.0,3809.0,2.0,1.5,1.2,1.0,61.0,15.0,56.0,8.0,20.0,8.0,34.0,4.0,7.0,4.0,2.0,5.0,0.0,8.0,4.0,7.0,0.0,872.0,57.0,245.0,428.0,207.0,35.0,29.0,11.0,4.0,7.0,0,0,6.0,11.0,0.0,47.0,13.0,18.0
2022-04-10,16:30,Premier League,Matchweek 32,Sun,Home,D,2,2,Liverpool,1.3,1.3,55.0,53197.0,Kevin De Bruyne,4-2-3-1,4-3-3,Anthony Taylor,Match Report,,manchester_city,2021-2022,11.0,4.0,17.8,4.0,2.0,2.1,511.0,613.0,9130.0,2992.0,2.0,1.1,0.9,2.0,36.0,8.0,39.0,4.0,17.0,4.0,20.0,4.0,17.0,6.0,10.0,5.0,2.0,5.0,8.0,12.0,0.0,708.0,84.0,287.0,287.0,140.0,30.0,14.0,10.0,11.0,4.0,1,0,9.0,10.0,5.0,66.0,9.0,9.0
2022-04-20,20:00,Premier League,Matchweek 30,Wed,Home,W,3,0,Brighton,1.3,0.2,65.0,52226.0,İlkay Gündoğan,4-3-3,3-5-2,Mike Dean,Match Report,,manchester_city,2021-2022,17.0,5.0,20.0,1.0,1.0,0.0,610.0,706.0,11252.0,3551.0,2.0,0.8,1.0,1.0,67.0,13.0,62.0,4.0,15.0,7.0,30.0,4.0,16.0,11.0,8.0,6.0,2.0,6.0,11.0,16.0,0.0,812.0,57.0,217.0,362.0,240.0,31.0,20.0,12.0,15.0,10.0,0,0,12.0,7.0,1.0,58.0,14.0,11.0
2022-04-23,15:00,Premier League,Matchweek 34,Sat,Home,W,5,1,Watford,3.6,0.5,73.0,53013.0,Fernandinho,4-2-3-1,4-3-3,Kevin Friend,Match Report,,manchester_city,2021-2022,20.0,7.0,14.6,2.0,1.0,0.4,641.0,738.0,10572.0,2783.0,4.0,2.7,2.3,2.0,65.0,16.0,59.0,8.0,19.0,11.0,38.0,10.0,25.0,16.0,9.0,11.0,5.0,6.0,7.0,14.0,0.0,841.0,36.0,127.0,467.0,252.0,47.0,26.0,21.0,15.0,6.0,1,0,9.0,7.0,0.0,54.0,6.0,4.0
2022-04-30,17:30,Premier League,Matchweek 35,Sat,Away,W,4,0,Leeds United,2.4,1.3,58.0,35771.0,İlkay Gündoğan,4-2-3-1,5-4-1,Paul Tierney,Match Report,,manchester_city,2021-2022,19.0,6.0,16.2,1.0,1.0,0.4,572.0,660.0,9428.0,2969.0,3.0,2.3,1.4,0.0,50.0,16.0,36.0,4.0,18.0,6.0,35.0,8.0,9.0,4.0,2.0,5.0,2.0,14.0,9.0,21.0,0.0,787.0,62.0,223.0,376.0,195.0,45.0,26.0,18.0,14.0,11.0,2,0,3.0,13.0,1.0,67.0,12.0,9.0
2022-05-08,16:30,Premier League,Matchweek 36,Sun,Home,W,5,0,Newcastle Utd,3.1,0.8,71.0,53336.0,İlkay Gündoğan,4-2-3-1,4-3-3,Stuart Attwell,Match Report,,manchester_city,2021-2022,21.0,9.0,16.0,3.0,3.0,1.1,663.0,746.0,11140.0,3023.0,4.0,2.6,1.7,1.0,62.0,18.0,48.0,3.0,19.0,8.0,37.0,8.0,8.0,5.0,3.0,5.0,0.0,3.0,5.0,12.0,0.0,836.0,44.0,149.0,457.0,238.0,51.0,35.0,19.0,8.0,12.0,1,0,6.0,11.0,1.0,50.0,21.0,12.0
2022-05-11,20:15,Premier League,Matchweek 33,Wed,Away,W,5,1,Wolves,2.3,0.5,66.0,32000.0,Fernandinho,4-2-3-1,3-5-2,Martin Atkinson,Match Report,,manchester_city,2021-2022,15.0,5.0,14.7,3.0,2.0,0.6,739.0,819.0,12517.0,3773.0,2.0,1.2,1.1,0.0,52.0,11.0,38.0,3.0,12.0,2.0,24.0,8.0,22.0,10.0,12.0,9.0,1.0,4.0,8.0,10.0,0.0,905.0,48.0,233.0,498.0,179.0,28.0,26.0,16.0,4.0,12.0,1,0,11.0,2.0,3.0,58.0,11.0,4.0
2022-05-15,14:00,Premier League,Matchweek 37,Sun,Away,D,2,2,West Ham,2.4,1.1,78.0,59972.0,Fernandinho,4-3-3,4-2-3-1,Anthony Taylor,Match Report,,manchester_city,2021-2022,30.0,7.0,18.6,2.0,0.0,0.7,658.0,752.0,10864.0,2708.0,1.0,1.2,2.0,3.0,86.0,21.0,65.0,7.0,39.0,9.0,54.0,2.0,10.0,7.0,5.0,3.0,2.0,2.0,5.0,13.0,2.0,846.0,29.0,114.0,376.0,360.0,55.0,45.0,52.0,10.0,6.0,1,0,5.0,9.0,0.0,54.0,19.0,18.0
2022-05-22,16:00,Premier League,Matchweek 38,Sun,Home,W,3,2,Aston Villa,3.4,0.2,71.0,53395.0,Fernandinho,4-3-3,4-3-2-1,Michael Oliver,Match Report,,manchester_city,2021-2022,24.0,5.0,14.2,2.0,0.0,0.7,568.0,670.0,10243.0,3050.0,3.0,3.2,2.9,4.0,78.0,22.0,51.0,11.0,35.0,13.0,46.0,5.0,11.0,5.0,5.0,4.0,2.0,4.0,5.0,9.0,0.0,762.0,29.0,113.0,347.0,305.0,52.0,37.0,25.0,17.0,12.0,0,0,5.0,11.0,1.0,56.0,23.0,18.0
2021-08-14,17:30,Premier League,Matchweek 1,Sat,Away,W,3,0,Norwich City,1.6,1.4,50.0,27023.0,James Milner,4-3-3,4-3-3,Andre Marriner,Match Report,,liverpool,2021-2022,19.0,6.0,17.3,3.0,3.0,1.1,459.0,560.0,8091.0,2818.0,2.0,1.4,1.7,4.0,47.0,13.0,29.0,3.0,25.0,11.0,32.0,5.0,16.0,8.0,3.0,8.0,5.0,12.0,5.0,17.0,2.0,666.0,53.0,155.0,335.0,183.0,37.0,25.0,16.0,15.0,6.0,1,0,14.0,3.0,0.0,52.0,14.0,8.0
2021-08-21,12:30,Premier League,Matchweek 2,Sat,Home,W,2,0,Burnley,2.7,0.9,65.0,52591.0,Jordan Henderson,4-3-3,4-4-2,Mike Dean,Match Report,,liverpool,2021-2022,27.0,8.0,16.1,3.0,3.0,0.6,471.0,585.0,7505.0,2782.0,2.0,2.7,1.9,4.0,51.0,23.0,32.0,4.0,28.0,8.0,49.0,4.0,14.0,8.0,9.0,4.0,1.0,7.0,5.0,24.0,0.0,702.0,66.0,208.0,314.0,185.0,48.0,26.0,12.0,12.0,10.0,0,0,6.0,12.0,3.0,49.0,24.0,24.0
2021-08-28,17:30,Premier League,Matchweek 3,Sat,Home,D,1,1,Chelsea,2.5,0.6,65.0,54000.0,Jordan Henderson,4-3-3,3-4-3,Anthony Taylor,Match Report,,liverpool,2021-2022,23.0,6.0,16.2,3.0,2.0,0.4,631.0,758.0,10268.0,3126.0,0.0,1.5,1.3,5.0,70.0,16.0,58.0,2.0,40.0,12.0,38.0,1.0,16.0,9.0,2.0,13.0,1.0,15.0,11.0,8.0,0.0,875.0,46.0,131.0,406.0,341.0,38.0,25.0,33.0,17.0,18.0,0,0,13.0,3.0,0.0,70.0,20.0,13.0
2021-09-12,16:30,Premier League,Matchweek 4,Sun,Away,W,3,0,Leeds United,4.3,1.2,56.0,36507.0,Virgil van Dijk,4-3-3,4-1-4-1,Craig Pawson,Match Report,,liverpool,2021-2022,30.0,8.0,16.1,4.0,4.0,0.5,478.0,575.0,8826.0,3368.0,2.0,4.1,2.3,1.0,47.0,26.0,43.0,2.0,21.0,11.0,56.0,5.0,8.0,5.0,5.0,3.0,0.0,8.0,8.0,16.0,0.0,684.0,58.0,197.0,299.0,197.0,46.0,29.0,15.0,19.0,7.0,1,0,8.0,9.0,4.0,59.0,8.0,7.0
2021-09-18,15:00,Premier League,Matchweek 5,Sat,Home,W,3,0,Crystal Palace,3.1,0.6,59.0,52000.0,Jordan Henderson,4-3-3,4-3-3,Andy Madley,Match Report,,liverpool,2021-2022,25.0,10.0,16.4,2.0,2.0,0.1,443.0,549.0,7417.0,2822.0,1.0,1.4,0.9,5.0,54.0,14.0,39.0,4.0,36.0,10.0,38.0,4.0,21.0,11.0,6.0,10.0,5.0,12.0,10.0,26.0,1.0,682.0,75.0,188.0,292.0,205.0,36.0,16.0,11.0,14.0,15.0,3,0,17.0,9.0,1.0,52.0,21.0,7.0
