Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist,SoTA,Saves,PSxG,Cmp,Att,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Mid_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,PrgC,Carries_Att_3rd,Mis,Dis,CrdY,CrdR,Fls,Fld,Off,Recov,Aerials_Won,Aerials_Lost
2023-11-26,20:45,Serie A,Matchweek 13,Sun,Away,D,1,1,Juventus,0.9,0.4,65.0,41507.0,Lautaro Martínez,3-5-2,5-3-2,Marco Guida,Match Report,,internazionale,2023-2024,8.0,4.0,16.4,1.0,0.0,0.8,708.0,786.0,12253.0,3512.0,1,0.8,0.9,2.0,37.0,7.0,43.0,5.0,9.0,0.0,16.0,2.0,13.0,7.0,6.0,7.0,0.0,6.0,11.0,11.0,0.0,867.0,87.0,262.0,465.0,142.0,11.0,8.0,12.0,14.0,6.0,1,0,13.0,11.0,0.0,42.0,11.0,5.0
2023-12-03,20:45,Serie A,Matchweek 14,Sun,Away,W,3,0,Napoli,2.7,0.6,43.0,55000.0,Lautaro Martínez,3-5-2,4-3-3,Davide Massa,Match Report,,internazionale,2023-2024,11.0,4.0,16.0,4.0,4.0,1.2,344.0,437.0,5730.0,2156.0,3,2.5,1.4,4.0,39.0,8.0,29.0,2.0,18.0,4.0,19.0,6.0,19.0,11.0,9.0,9.0,1.0,9.0,8.0,19.0,0.0,539.0,68.0,180.0,242.0,119.0,18.0,14.0,13.0,8.0,9.0,2,0,13.0,2.0,4.0,41.0,14.0,13.0
2023-12-09,20:45,Serie A,Matchweek 15,Sat,Home,W,4,0,Udinese,3.5,0.8,74.0,71874.0,Lautaro Martínez,3-5-2,3-1-4-2,Marco Di Bello,Match Report,,internazionale,2023-2024,16.0,7.0,16.7,1.0,1.0,0.0,762.0,841.0,13667.0,3966.0,2,2.6,2.3,3.0,85.0,14.0,65.0,4.0,32.0,6.0,33.0,7.0,18.0,11.0,7.0,5.0,6.0,12.0,6.0,6.0,0.0,930.0,41.0,175.0,501.0,258.0,29.0,21.0,22.0,9.0,8.0,0,0,9.0,5.0,1.0,47.0,7.0,3.0
2023-12-17,20:45,Serie A,Matchweek 16,Sun,Away,W,2,0,Lazio,1.6,1.5,52.0,59000.0,Lautaro Martínez,3-5-2,4-3-3,Fabio Maresca,Match Report,,internazionale,2023-2024,12.0,4.0,13.8,4.0,4.0,1.9,497.0,577.0,8522.0,2773.0,1,1.3,1.2,1.0,30.0,9.0,16.0,8.0,15.0,7.0,22.0,2.0,9.0,5.0,2.0,6.0,1.0,10.0,9.0,31.0,0.0,687.0,97.0,339.0,236.0,117.0,26.0,20.0,12.0,13.0,7.0,2,0,15.0,11.0,0.0,47.0,12.0,5.0
2023-12-23,18:00,Serie A,Matchweek 17,Sat,Home,W,2,0,Lecce,2.9,1.3,68.0,72723.0,Nicolò Barella,3-5-2,4-3-3,Matteo Marcenaro,Match Report,,internazionale,2023-2024,20.0,8.0,15.1,5.0,5.0,0.8,556.0,646.0,9506.0,3222.0,2,2.8,3.2,2.0,49.0,16.0,32.0,1.0,38.0,16.0,36.0,3.0,12.0,8.0,8.0,3.0,1.0,7.0,4.0,8.0,0.0,732.0,75.0,228.0,304.0,204.0,35.0,22.0,19.0,13.0,10.0,1,0,8.0,13.0,0.0,37.0,16.0,12.0
2023-12-29,20:45,Serie A,Matchweek 18,Fri,Away,D,1,1,Genoa,1.8,0.5,52.0,33249.0,Nicolò Barella,3-5-2,3-5-2,Daniele Doveri,Match Report,,internazionale,2023-2024,16.0,6.0,14.4,4.0,3.0,0.7,384.0,460.0,6430.0,2140.0,0,0.8,1.3,3.0,43.0,11.0,20.0,4.0,16.0,2.0,30.0,1.0,10.0,5.0,6.0,3.0,1.0,7.0,3.0,29.0,0.0,570.0,53.0,174.0,262.0,142.0,27.0,22.0,19.0,11.0,4.0,2,0,15.0,13.0,0.0,33.0,12.0,13.0
2024-01-06,12:30,Serie A,Matchweek 19,Sat,Home,W,2,1,Hellas Verona,1.9,1.3,61.0,71691.0,Lautaro Martínez,3-5-2,4-2-3-1,Michael Fabbri,Match Report,,internazionale,2023-2024,15.0,6.0,15.2,3.0,2.0,0.4,454.0,566.0,8350.0,3074.0,1,1.1,1.0,3.0,46.0,11.0,32.0,8.0,23.0,7.0,25.0,3.0,14.0,9.0,6.0,5.0,3.0,9.0,6.0,10.0,0.0,653.0,61.0,206.0,318.0,134.0,26.0,18.0,12.0,12.0,6.0,0,0,16.0,13.0,6.0,50.0,18.0,21.0
2024-01-13,20:45,Serie A,Matchweek 20,Sat,Away,W,5,1,Monza,4.3,1.0,43.0,14670.0,Lautaro Martínez,3-5-2,3-4-3,Antonio Rapuano,Match Report,,internazionale,2023-2024,18.0,5.0,19.7,2.0,1.0,1.1,350.0,426.0,5865.0,1979.0,3,2.6,1.4,5.0,36.0,15.0,22.0,3.0,18.0,5.0,34.0,9.0,10.0,7.0,4.0,2.0,4.0,5.0,9.0,12.0,0.0,514.0,50.0,136.0,226.0,156.0,32.0,24.0,11.0,9.0,4.0,2,0,12.0,5.0,2.0,37.0,5.0,6.0
2024-01-28,20:45,Serie A,Matchweek 22,Sun,Away,W,1,0,Fiorentina,0.5,1.8,43.0,35084.0,Lautaro Martínez,3-5-2,4-2-3-1,Gianluca Aureliano,Match Report,,internazionale,2023-2024,8.0,4.0,17.1,4.0,3.0,2.1,316.0,418.0,5503.0,2114.0,1,0.3,0.6,3.0,23.0,5.0,12.0,0.0,16.0,6.0,13.0,1.0,12.0,9.0,5.0,4.0,3.0,12.0,8.0,32.0,0.0,534.0,93.0,245.0,212.0,82.0,17.0,16.0,13.0,17.0,6.0,3,0,12.0,6.0,4.0,50.0,24.0,14.0
2024-02-04,20:45,Serie A,Matchweek 23,Sun,Home,W,1,0,Juventus,1.7,0.6,54.0,75547.0,Lautaro Martínez,3-5-2,3-5-2,Fabio Maresca,Match Report,,internazionale,2023-2024,15.0,3.0,15.4,1.0,1.0,0.0,518.0,610.0,8743.0,2745.0,0,1.6,1.7,4.0,52.0,12.0,42.0,4.0,31.0,6.0,28.0,0.0,15.0,7.0,3.0,9.0,3.0,13.0,5.0,23.0,0.0,713.0,66.0,179.0,344.0,195.0,31.0,23.0,15.0,12.0,4.0,2,0,8.0,8.0,0.0,44.0,14.0,14.0
2024-02-10,18:00,Serie A,Matchweek 24,Sat,Away,W,4,2,Roma,0.9,0.7,53.0,65044.0,Lautaro Martínez,5-3-2,4-3-3,Marco Guida,Match Report,,internazionale,2023-2024,10.0,6.0,21.2,3.0,1.0,1.2,509.0,588.0,8854.0,2894.0,2,0.8,0.5,1.0,40.0,7.0,48.0,5.0,20.0,8.0,17.0,5.0,12.0,7.0,6.0,4.0,2.0,10.0,7.0,14.0,0.0,682.0,66.0,202.0,311.0,171.0,20.0,9.0,14.0,14.0,5.0,0,0,14.0,9.0,0.0,32.0,9.0,6.0
2024-02-16,21:00,Serie A,Matchweek 25,Fri,Home,W,4,0,Salernitana,3.9,0.0,72.0,72609.0,Lautaro Martínez,3-5-2,3-4-3,Marco Piccinini,Match Report,,internazionale,2023-2024,26.0,10.0,14.0,0.0,0.0,0.0,618.0,704.0,11775.0,3408.0,2,2.1,1.7,4.0,76.0,17.0,59.0,7.0,47.0,18.0,49.0,7.0,14.0,10.0,5.0,7.0,2.0,7.0,7.0,2.0,0.0,780.0,18.0,112.0,369.0,303.0,43.0,18.0,18.0,8.0,2.0,0,0,9.0,9.0,4.0,33.0,17.0,5.0
2024-02-25,18:00,Serie A,Matchweek 26,Sun,Away,W,4,0,Lecce,2.9,1.0,61.0,27910.0,Lautaro Martínez,3-5-2,4-2-3-1,Daniele Doveri,Match Report,,internazionale,2023-2024,11.0,7.0,15.6,2.0,2.0,0.1,503.0,599.0,8750.0,3021.0,4,2.9,1.8,1.0,34.0,9.0,31.0,3.0,19.0,10.0,20.0,7.0,16.0,11.0,11.0,4.0,1.0,5.0,5.0,20.0,0.0,676.0,110.0,311.0,234.0,137.0,24.0,19.0,8.0,15.0,7.0,2,0,6.0,13.0,5.0,35.0,10.0,12.0
2024-02-28,20:45,Serie A,Matchweek 21,Wed,Home,W,4,0,Atalanta,2.0,0.3,59.0,71422.0,Lautaro Martínez,3-5-2,3-4-1-2,Andrea Colombo,Match Report,,internazionale,2023-2024,14.0,6.0,17.8,1.0,1.0,0.1,543.0,622.0,9397.0,3037.0,3,1.1,0.5,1.0,30.0,11.0,20.0,4.0,14.0,4.0,27.0,7.0,13.0,9.0,4.0,6.0,3.0,8.0,8.0,14.0,1.0,706.0,97.0,307.0,306.0,99.0,17.0,14.0,9.0,10.0,8.0,2,0,10.0,12.0,2.0,42.0,8.0,10.0
2024-03-04,20:45,Serie A,Matchweek 27,Mon,Home,W,2,1,Genoa,1.8,0.8,62.0,75421.0,Lautaro Martínez,3-5-2,3-5-2,Giovanni Ayroldi,Match Report,,internazionale,2023-2024,14.0,4.0,17.9,2.0,1.0,0.8,577.0,654.0,10379.0,3480.0,1,1.0,0.7,4.0,46.0,12.0,25.0,1.0,17.0,4.0,28.0,4.0,7.0,4.0,3.0,1.0,3.0,10.0,5.0,19.0,0.0,757.0,69.0,222.0,375.0,166.0,21.0,18.0,16.0,17.0,11.0,2,0,5.0,14.0,1.0,44.0,18.0,11.0
2024-03-09,18:00,Serie A,Matchweek 28,Sat,Away,W,1,0,Bologna,0.9,0.6,40.0,30204.0,Nicolò Barella,3-5-2,4-1-4-1,Luca Pairetto,Match Report,,internazionale,2023-2024,5.0,4.0,12.6,3.0,3.0,0.3,382.0,475.0,6426.0,2310.0,1,0.8,0.2,1.0,19.0,3.0,17.0,2.0,9.0,2.0,9.0,2.0,14.0,10.0,7.0,4.0,3.0,19.0,12.0,25.0,0.0,585.0,87.0,245.0,262.0,82.0,12.0,7.0,3.0,17.0,7.0,1,0,12.0,18.0,2.0,45.0,17.0,6.0
2024-03-17,20:45,Serie A,Matchweek 29,Sun,Home,D,1,1,Napoli,1.6,1.4,49.0,71551.0,Lautaro Martínez,3-5-2,4-3-3,Federico La Penna,Match Report,,internazionale,2023-2024,19.0,6.0,15.5,3.0,2.0,1.0,394.0,470.0,7203.0,2332.0,1,1.2,1.2,2.0,29.0,12.0,25.0,4.0,18.0,5.0,27.0,2.0,18.0,12.0,9.0,4.0,5.0,15.0,4.0,16.0,0.0,569.0,105.0,259.0,175.0,141.0,21.0,12.0,11.0,15.0,4.0,2,0,19.0,5.0,3.0,51.0,18.0,8.0
2024-04-01,20:45,Serie A,Matchweek 30,Mon,Home,W,2,0,Empoli,2.1,0.5,59.0,71551.0,Lautaro Martínez,3-5-2,3-4-3,Federico Dionisi,Match Report,,internazionale,2023-2024,19.0,7.0,17.9,3.0,3.0,0.3,539.0,609.0,9577.0,3401.0,2,2.1,1.7,0.0,54.0,18.0,45.0,2.0,20.0,8.0,38.0,4.0,8.0,4.0,5.0,2.0,1.0,12.0,9.0,18.0,0.0,717.0,87.0,217.0,318.0,186.0,35.0,19.0,21.0,14.0,5.0,0,0,14.0,14.0,1.0,29.0,13.0,9.0
2024-04-08,20:45,Serie A,Matchweek 31,Mon,Away,W,2,1,Udinese,3.3,0.1,76.0,24993.0,Lautaro Martínez,3-5-2,3-5-1-1,Marco Piccinini,Match Report,,internazionale,2023-2024,22.0,5.0,17.4,1.0,0.0,0.6,658.0,773.0,11332.0,3317.0,0,1.5,2.0,5.0,59.0,15.0,54.0,2.0,37.0,8.0,43.0,3.0,13.0,8.0,4.0,6.0,3.0,12.0,7.0,6.0,0.0,864.0,30.0,137.0,475.0,255.0,36.0,25.0,20.0,11.0,7.0,2,0,11.0,11.0,4.0,41.0,12.0,18.0
2024-04-14,20:45,Serie A,Matchweek 32,Sun,Home,D,2,2,Cagliari,2.0,1.1,63.0,72559.0,Nicolò Barella,3-5-2,5-4-1,Francesco Fourneau,Match Report,,internazionale,2023-2024,14.0,6.0,19.0,6.0,4.0,1.7,593.0,674.0,10621.0,3127.0,1,1.1,1.7,5.0,62.0,9.0,56.0,3.0,32.0,7.0,27.0,3.0,12.0,4.0,3.0,8.0,1.0,6.0,7.0,14.0,0.0,751.0,40.0,122.0,380.0,256.0,25.0,33.0,35.0,7.0,5.0,0,0,5.0,9.0,3.0,25.0,10.0,10.0
2024-04-22,20:45,Serie A,Matchweek 33,Mon,Away,W,2,1,Milan,2.0,2.2,48.0,75554.0,Lautaro Martínez,3-5-2,4-2-3-1,Andrea Colombo,Match Report,,internazionale,2023-2024,11.0,3.0,17.1,6.0,5.0,2.3,427.0,509.0,7037.0,2507.0,1,1.8,1.3,3.0,25.0,9.0,18.0,3.0,12.0,3.0,19.0,4.0,15.0,9.0,8.0,6.0,1.0,9.0,5.0,24.0,1.0,604.0,85.0,259.0,252.0,101.0,17.0,17.0,15.0,12.0,6.0,2,1,10.0,19.0,5.0,41.0,9.0,7.0
2024-04-28,12:30,Serie A,Matchweek 34,Sun,Home,W,2,0,Torino,1.7,0.5,62.0,71686.0,Lautaro Martínez,3-5-2,4-2-3-1,Maria Sole Ferrieri Caputi,Match Report,,internazionale,2023-2024,16.0,4.0,24.2,3.0,3.0,0.1,636.0,709.0,9372.0,2874.0,1,0.7,1.3,1.0,39.0,11.0,46.0,2.0,14.0,5.0,32.0,4.0,11.0,6.0,7.0,3.0,1.0,11.0,8.0,13.0,0.0,790.0,76.0,233.0,344.0,216.0,23.0,18.0,16.0,8.0,10.0,0,0,6.0,7.0,2.0,39.0,11.0,6.0
2024-05-04,20:45,Serie A,Matchweek 35,Sat,Away,L,0,1,Sassuolo,1.1,0.3,75.0,19454.0,Lautaro Martínez,3-5-2,3-5-2,Matteo Marchetti,Match Report,,internazionale,2023-2024,14.0,1.0,16.0,2.0,1.0,0.5,689.0,779.0,12402.0,3565.0,0,1.0,1.2,4.0,55.0,13.0,59.0,4.0,23.0,5.0,27.0,0.0,12.0,5.0,8.0,4.0,0.0,7.0,2.0,15.0,1.0,865.0,55.0,200.0,444.0,222.0,24.0,17.0,14.0,14.0,7.0,1,0,10.0,10.0,7.0,32.0,18.0,15.0
2024-05-10,20:45,Serie A,Matchweek 36,Fri,Away,W,5,0,Frosinone,1.8,1.3,58.0,16021.0,Nicolò Barella,3-5-2,3-4-3,Antonio Giua,Match Report,,internazionale,2023-2024,14.0,5.0,16.3,6.0,6.0,1.4,531.0,607.0,9290.0,3257.0,3,1.4,1.2,0.0,35.0,10.0,25.0,4.0,15.0,4.0,24.0,8.0,16.0,8.0,12.0,4.0,0.0,13.0,7.0,15.0,0.0,700.0,88.0,260.0,328.0,113.0,21.0,23.0,16.0,12.0,1.0,0,0,8.0,4.0,1.0,39.0,12.0,7.0
2024-05-19,18:00,Serie A,Matchweek 37,Sun,Home,D,1,1,Lazio,1.4,0.6,57.0,73148.0,Lautaro Martínez,3-5-2,3-4-3,Juan Sacchi,Match Report,,internazionale,2023-2024,19.0,7.0,17.4,3.0,2.0,0.4,538.0,610.0,9984.0,2886.0,1,1.2,1.1,4.0,52.0,16.0,32.0,7.0,22.0,8.0,36.0,2.0,13.0,8.0,7.0,6.0,0.0,6.0,13.0,9.0,1.0,707.0,55.0,214.0,323.0,173.0,36.0,21.0,15.0,13.0,6.0,0,0,10.0,15.0,0.0,34.0,14.0,9.0
2024-05-26,20:45,Serie A,Matchweek 38,Sun,Away,D,2,2,Hellas Verona,2.4,1.7,65.0,22447.0,Nicolò Barella,3-5-2,4-2-3-1,Luca Zufferli,Match Report,,internazionale,2023-2024,15.0,10.0,13.9,8.0,6.0,2.8,549.0,633.0,9934.0,3153.0,1,1.6,0.8,3.0,28.0,10.0,18.0,9.0,6.0,3.0,25.0,3.0,16.0,7.0,7.0,7.0,2.0,10.0,4.0,11.0,1.0,722.0,124.0,397.0,246.0,82.0,22.0,12.0,5.0,13.0,4.0,1,0,8.0,16.0,5.0,34.0,20.0,6.0
2023-08-21,20:45,Serie A,Matchweek 1,Mon,Away,W,2,0,Bologna,0.9,1.0,47.0,30203.0,Davide Calabria,4-3-3,4-1-3-2,Luca Pairetto,Match Report,,milan,2023-2024,9.0,5.0,15.7,5.0,5.0,0.3,430.0,515.0,6699.0,2401.0,2,0.9,1.2,3.0,35.0,9.0,26.0,0.0,11.0,6.0,18.0,4.0,13.0,8.0,8.0,3.0,2.0,12.0,9.0,10.0,1.0,607.0,73.0,231.0,278.0,102.0,20.0,14.0,16.0,11.0,10.0,2,0,4.0,10.0,2.0,54.0,5.0,11.0
2023-08-26,20:45,Serie A,Matchweek 2,Sat,Home,W,4,1,Torino,3.0,0.5,59.0,72013.0,Davide Calabria,4-3-3,3-4-3,Maurizio Mariani,Match Report,,milan,2023-2024,15.0,5.0,20.7,1.0,0.0,0.3,452.0,529.0,7703.0,2751.0,2,1.4,1.2,2.0,36.0,12.0,24.0,1.0,11.0,2.0,32.0,7.0,10.0,5.0,6.0,3.0,1.0,3.0,9.0,7.0,0.0,602.0,73.0,235.0,255.0,119.0,27.0,29.0,17.0,6.0,9.0,2,0,13.0,15.0,1.0,44.0,12.0,8.0
2023-09-01,20:45,Serie A,Matchweek 3,Fri,Away,W,2,1,Roma,1.5,0.7,56.0,61690.0,Davide Calabria,4-2-3-1,3-5-2,Antonio Rapuano,Match Report,,milan,2023-2024,8.0,3.0,14.2,2.0,1.0,0.1,494.0,569.0,9131.0,2931.0,1,0.7,0.8,2.0,30.0,7.0,17.0,2.0,11.0,5.0,15.0,4.0,6.0,5.0,4.0,2.0,0.0,15.0,8.0,17.0,0.0,659.0,87.0,264.0,324.0,76.0,15.0,20.0,12.0,12.0,7.0,4,1,15.0,14.0,1.0,36.0,10.0,15.0
2023-09-16,18:00,Serie A,Matchweek 4,Sat,Away,L,1,5,Inter,1.1,2.6,59.0,75571.0,Davide Calabria,4-3-3,3-5-2,Simone Sozza,Match Report,,milan,2023-2024,9.0,2.0,18.6,7.0,2.0,3.8,493.0,553.0,8077.0,2526.0,1,0.9,0.7,2.0,39.0,8.0,31.0,2.0,8.0,0.0,17.0,2.0,8.0,5.0,3.0,3.0,2.0,13.0,5.0,18.0,0.0,644.0,54.0,153.0,343.0,151.0,15.0,17.0,20.0,20.0,7.0,2,0,13.0,14.0,2.0,35.0,6.0,8.0
2023-09-23,15:00,Serie A,Matchweek 5,Sat,Home,W,1,0,Hellas Verona,0.9,0.6,54.0,71070.0,Rafael Leão,4-2-3-1,3-4-3,Fabio Maresca,Match Report,,milan,2023-2024,9.0,4.0,13.7,2.0,2.0,0.5,390.0,495.0,6804.0,2661.0,1,0.9,0.4,2.0,29.0,7.0,24.0,1.0,13.0,2.0,15.0,2.0,17.0,11.0,5.0,9.0,3.0,5.0,12.0,14.0,0.0,607.0,65.0,207.0,301.0,108.0,19.0,16.0,17.0,21.0,11.0,4,0,12.0,11.0,1.0,72.0,18.0,18.0
2023-09-27,18:30,Serie A,Matchweek 6,Wed,Away,W,3,1,Cagliari,2.1,0.9,66.0,16348.0,Theo Hernández,4-3-3,5-4-1,Federico La Penna,Match Report,,milan,2023-2024,17.0,6.0,17.8,6.0,5.0,0.7,610.0,672.0,10052.0,3139.0,1,0.7,0.9,1.0,58.0,11.0,50.0,5.0,19.0,5.0,31.0,6.0,12.0,8.0,10.0,1.0,1.0,10.0,3.0,17.0,0.0,778.0,64.0,225.0,381.0,175.0,28.0,36.0,21.0,15.0,5.0,1,0,6.0,13.0,1.0,46.0,10.0,5.0
