Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Andrea Pinamonti,it ITA,FW,21.0,8,1,169.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.7,1.0,5.0,21.0,0.53,0.0,0.53,0.53,0.53,0.35,0.04,0.39,0.35,0.39,Matches,internazionale,2020-2021
Ionuț Radu,ro ROU,GK,23.0,2,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internazionale,2020-2021
Radja Nainggolan,be BEL,MF,32.0,4,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches,internazionale,2020-2021
Daniele Padelli,it ITA,GK,34.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internazionale,2020-2021
Franco Carboni,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2020-2021
Dalbert Henrique,br BRA,"DF,MF",26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2020-2021
Lorenzo Moretti,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2020-2021
Franco Orlando Vezzoni,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2020-2021
Lorenzo Pirola,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2020-2021
Martin Satriano,uy URU,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2020-2021
Niccolò Squizzato,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2020-2021
Filip Stankovic,rs SRB,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2020-2021
David Wieser,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2020-2021
Squad Total,,,27.7,38,418,3420.0,38.0,84.0,62.0,146.0,76.0,8.0,9.0,61.0,2.0,74.2,67.2,52.5,119.8,766.0,1707.0,1695.0,2.21,1.63,3.84,2.0,3.63,1.95,1.38,3.34,1.77,3.15,,internazionale,2020-2021
Opponent Total,,,26.9,38,418,3420.0,38.0,34.0,19.0,53.0,29.0,5.0,7.0,84.0,3.0,39.8,34.4,25.7,60.1,667.0,1279.0,1261.0,0.89,0.5,1.39,0.76,1.26,1.05,0.68,1.73,0.9,1.58,,internazionale,2020-2021
Gianluigi Donnarumma,it ITA,GK,21.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,milan,2020-2021
Franck Kessié,ci CIV,MF,23.0,37,36,3226.0,35.8,13.0,4.0,17.0,2.0,11.0,13.0,8.0,0.0,14.0,3.8,2.9,6.7,64.0,171.0,57.0,0.36,0.11,0.47,0.06,0.17,0.39,0.08,0.47,0.11,0.19,Matches,milan,2020-2021
Theo Hernández,fr FRA,DF,22.0,33,33,2933.0,32.6,7.0,5.0,12.0,7.0,0.0,0.0,9.0,0.0,4.3,4.3,4.9,9.2,146.0,133.0,189.0,0.21,0.15,0.37,0.21,0.37,0.13,0.15,0.28,0.13,0.28,Matches,milan,2020-2021
Davide Calabria,it ITA,DF,23.0,32,30,2647.0,29.4,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,1.3,1.3,1.6,2.9,60.0,169.0,110.0,0.07,0.03,0.1,0.07,0.1,0.04,0.06,0.1,0.04,0.1,Matches,milan,2020-2021
Hakan Çalhanoğlu,tr TUR,"MF,FW",26.0,33,30,2614.0,29.0,4.0,9.0,13.0,3.0,1.0,1.0,4.0,0.0,4.8,4.0,9.1,13.1,88.0,175.0,193.0,0.14,0.31,0.45,0.1,0.41,0.16,0.31,0.48,0.14,0.45,Matches,milan,2020-2021
Simon Kjær,dk DEN,DF,31.0,28,28,2393.0,26.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.6,1.6,1.2,2.8,8.0,73.0,1.0,0.0,0.08,0.08,0.0,0.08,0.06,0.05,0.1,0.06,0.1,Matches,milan,2020-2021
Alexis Saelemaekers,be BEL,FW,21.0,32,27,2016.0,22.4,2.0,4.0,6.0,2.0,0.0,0.0,7.0,1.0,2.4,2.4,3.1,5.6,43.0,59.0,169.0,0.09,0.18,0.27,0.09,0.27,0.11,0.14,0.25,0.11,0.25,Matches,milan,2020-2021
Rafael Leão,pt POR,FW,21.0,30,22,1924.0,21.4,6.0,6.0,12.0,6.0,0.0,0.0,5.0,0.0,6.0,6.0,4.4,10.4,77.0,45.0,147.0,0.28,0.28,0.56,0.28,0.56,0.28,0.21,0.48,0.28,0.48,Matches,milan,2020-2021
Alessio Romagnoli,it ITA,DF,25.0,22,21,1907.0,21.2,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,2.8,2.8,0.8,3.6,7.0,62.0,0.0,0.05,0.05,0.09,0.05,0.09,0.13,0.04,0.17,0.13,0.17,Matches,milan,2020-2021
Ante Rebić,hr CRO,FW,26.0,27,20,1776.0,19.7,11.0,4.0,15.0,11.0,0.0,0.0,4.0,1.0,5.9,5.6,5.4,11.0,43.0,52.0,146.0,0.56,0.2,0.76,0.56,0.76,0.3,0.27,0.57,0.28,0.56,Matches,milan,2020-2021
Zlatan Ibrahimović,se SWE,FW,38.0,19,18,1493.0,16.6,15.0,2.0,17.0,12.0,3.0,6.0,2.0,1.0,16.2,11.9,1.8,13.7,31.0,61.0,116.0,0.9,0.12,1.02,0.72,0.84,0.98,0.11,1.08,0.72,0.82,Matches,milan,2020-2021
Sandro Tonali,it ITA,MF,20.0,25,17,1330.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,1.3,1.7,22.0,84.0,15.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches,milan,2020-2021
Ismaël Bennacer,dz ALG,MF,22.0,21,17,1326.0,14.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.6,1.5,20.0,82.0,12.0,0.0,0.14,0.14,0.0,0.14,0.06,0.04,0.1,0.06,0.1,Matches,milan,2020-2021
Fikayo Tomori,eng ENG,DF,22.0,17,16,1466.0,16.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,4.0,41.0,2.0,0.06,0.0,0.06,0.06,0.06,0.05,0.0,0.05,0.05,0.05,Matches,milan,2020-2021
Brahim Díaz,ma MAR,"MF,FW",20.0,27,15,1228.0,13.6,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,3.4,3.4,1.5,4.9,43.0,43.0,69.0,0.29,0.22,0.51,0.29,0.51,0.25,0.11,0.36,0.25,0.36,Matches,milan,2020-2021
Samu Castillejo,es ESP,FW,25.0,28,12,1181.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,2.5,2.5,0.7,3.2,41.0,41.0,90.0,0.08,0.0,0.08,0.08,0.08,0.19,0.05,0.24,0.19,0.24,Matches,milan,2020-2021
Diogo Dalot,pt POR,DF,21.0,21,10,1090.0,12.1,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.4,0.4,0.9,1.3,28.0,39.0,47.0,0.08,0.08,0.17,0.08,0.17,0.03,0.08,0.11,0.03,0.11,Matches,milan,2020-2021
Pierre Kalulu,fr FRA,DF,20.0,13,7,727.0,8.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.7,1.6,18.0,40.0,28.0,0.12,0.12,0.25,0.12,0.25,0.11,0.09,0.2,0.11,0.2,Matches,milan,2020-2021
Matteo Gabbia,it ITA,DF,20.0,8,7,557.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.0,0.5,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,milan,2020-2021
Rade Krunić,ba BIH,"MF,FW",26.0,25,5,723.0,8.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,1.0,1.7,9.0,27.0,10.0,0.12,0.25,0.37,0.12,0.37,0.09,0.12,0.21,0.09,0.21,Matches,milan,2020-2021
Soualiho Meïté,fr FRA,MF,26.0,16,4,588.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.5,0.8,12.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches,milan,2020-2021
Jens Petter Hauge,no NOR,FW,20.0,18,3,532.0,5.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.9,0.9,1.5,2.4,10.0,25.0,51.0,0.34,0.0,0.34,0.34,0.34,0.15,0.26,0.41,0.15,0.41,Matches,milan,2020-2021
Mario Mandžukić,hr CRO,FW,34.0,10,1,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,1.1,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.42,0.05,0.47,0.42,0.47,Matches,milan,2020-2021
Lorenzo Colombo,it ITA,FW,18.0,4,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.57,0.57,0.57,Matches,milan,2020-2021
Ciprian Tătărușanu,ro ROU,GK,34.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,milan,2020-2021
Mateo Musacchio,ar ARG,DF,29.0,1,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,milan,2020-2021
Daniel Maldini,it ITA,"FW,DF",18.0,5,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches,milan,2020-2021
Andrea Conti,it ITA,DF,26.0,3,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches,milan,2020-2021
Léo Duarte,br BRA,DF,24.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,milan,2020-2021
Enrico Di Gesù,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Antonio Donnarumma,it ITA,GK,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Marco Frigerio,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Andreas Jungdal,dk DEN,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Diego Laxalt,uy URU,"DF,MF",27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Nikolaos Michelis,gr GRE,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Antonio Mionić,hr CRO,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Leonardo Moleri,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Lucas Paquetá,br BRA,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Emil Roback,se SWE,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Luca Stanga,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Riccardo Tonin,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan,2020-2021
Squad Total,,,24.4,38,418,3420.0,38.0,72.0,47.0,119.0,57.0,15.0,20.0,83.0,4.0,70.7,56.0,43.9,99.8,784.0,1483.0,1474.0,1.89,1.24,3.13,1.5,2.74,1.86,1.15,3.02,1.47,2.63,,milan,2020-2021
Opponent Total,,,27.4,38,418,3420.0,38.0,40.0,26.0,66.0,37.0,3.0,5.0,83.0,4.0,47.0,43.1,33.3,76.4,637.0,1533.0,1523.0,1.05,0.68,1.74,0.97,1.66,1.24,0.88,2.11,1.14,2.01,,milan,2020-2021
Marten de Roon,nl NED,MF,29.0,35,33,3021.0,33.6,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.6,0.6,0.9,1.6,37.0,245.0,34.0,0.03,0.03,0.06,0.03,0.06,0.02,0.03,0.05,0.02,0.05,Matches,atalanta,2020-2021
Remo Freuler,ch SUI,MF,28.0,34,32,2712.0,30.1,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.9,1.9,3.3,5.2,73.0,242.0,67.0,0.07,0.1,0.17,0.07,0.17,0.06,0.11,0.17,0.06,0.17,Matches,atalanta,2020-2021
Robin Gosens,de GER,DF,26.0,32,30,2523.0,28.0,11.0,6.0,17.0,11.0,0.0,0.0,9.0,1.0,8.4,8.4,3.6,12.0,71.0,134.0,204.0,0.39,0.21,0.61,0.39,0.61,0.3,0.13,0.43,0.3,0.43,Matches,atalanta,2020-2021
Cristian Romero,ar ARG,DF,22.0,31,29,2545.0,28.3,2.0,2.0,4.0,2.0,0.0,0.0,10.0,0.0,1.3,1.3,0.8,2.1,26.0,71.0,8.0,0.07,0.07,0.14,0.07,0.14,0.05,0.03,0.07,0.05,0.07,Matches,atalanta,2020-2021
Rafael Tolói,it ITA,DF,29.0,31,29,2537.0,28.2,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,3.3,3.3,1.2,4.5,40.0,157.0,77.0,0.07,0.0,0.07,0.07,0.07,0.12,0.04,0.16,0.12,0.16,Matches,atalanta,2020-2021
Duván Zapata,co COL,FW,29.0,37,29,2379.0,26.4,15.0,9.0,24.0,14.0,1.0,1.0,0.0,0.0,15.2,14.4,5.4,19.7,88.0,48.0,329.0,0.57,0.34,0.91,0.53,0.87,0.57,0.2,0.78,0.54,0.75,Matches,atalanta,2020-2021
Berat Djimsiti,al ALB,DF,27.0,33,28,2625.0,29.2,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,1.7,1.7,2.3,4.1,42.0,150.0,51.0,0.0,0.1,0.1,0.0,0.1,0.06,0.08,0.14,0.06,0.14,Matches,atalanta,2020-2021
José Luis Palomino,ar ARG,DF,30.0,36,25,2428.0,27.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.8,1.1,16.0,136.0,14.0,0.04,0.07,0.11,0.04,0.11,0.01,0.03,0.04,0.01,0.04,Matches,atalanta,2020-2021
Pierluigi Gollini,it ITA,GK,25.0,25,25,2156.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atalanta,2020-2021
Ruslan Malinovskyi,ua UKR,"MF,FW",27.0,36,22,1876.0,20.8,8.0,12.0,20.0,7.0,1.0,1.0,3.0,0.0,5.6,4.9,10.2,15.0,90.0,151.0,178.0,0.38,0.58,0.96,0.34,0.91,0.27,0.49,0.76,0.23,0.72,Matches,atalanta,2020-2021
Matteo Pessina,it ITA,MF,23.0,28,21,1645.0,18.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,2.4,2.4,2.5,4.9,27.0,118.0,104.0,0.11,0.11,0.22,0.11,0.22,0.13,0.14,0.27,0.13,0.27,Matches,atalanta,2020-2021
Hans Hateboer,nl NED,DF,26.0,22,20,1762.0,19.6,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,3.2,3.2,1.8,5.0,41.0,78.0,159.0,0.1,0.05,0.15,0.1,0.15,0.16,0.09,0.25,0.16,0.25,Matches,atalanta,2020-2021
Josip Iličić,si SVN,"MF,FW",32.0,28,17,1526.0,17.0,6.0,9.0,15.0,4.0,2.0,2.0,2.0,0.0,4.9,3.3,10.2,13.5,88.0,144.0,194.0,0.35,0.53,0.88,0.24,0.77,0.29,0.6,0.89,0.2,0.8,Matches,atalanta,2020-2021
Luis Muriel,co COL,FW,29.0,36,16,1436.0,16.0,22.0,7.0,29.0,20.0,2.0,3.0,0.0,0.0,15.5,13.1,4.5,17.7,70.0,83.0,218.0,1.38,0.44,1.82,1.25,1.69,0.97,0.28,1.25,0.82,1.11,Matches,atalanta,2020-2021
Marco Sportiello,it ITA,GK,28.0,15,13,1261.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atalanta,2020-2021
Joakim Mæhle,dk DEN,DF,23.0,20,12,1216.0,13.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.4,3.0,35.0,63.0,97.0,0.0,0.15,0.15,0.0,0.15,0.12,0.11,0.22,0.12,0.22,Matches,atalanta,2020-2021
Mario Pašalić,hr CRO,MF,25.0,25,10,1122.0,12.5,6.0,2.0,8.0,6.0,0.0,0.0,2.0,0.0,4.3,4.3,2.5,6.8,32.0,86.0,91.0,0.48,0.16,0.64,0.48,0.64,0.35,0.2,0.55,0.35,0.55,Matches,atalanta,2020-2021
Papu Gómez,ar ARG,"MF,FW",32.0,10,9,666.0,7.4,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.5,2.5,1.5,4.0,32.0,70.0,29.0,0.54,0.27,0.81,0.54,0.81,0.34,0.2,0.54,0.34,0.54,Matches,atalanta,2020-2021
Aleksei Miranchuk,ru RUS,"MF,FW",24.0,25,4,675.0,7.5,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,1.2,1.2,1.7,2.9,26.0,47.0,68.0,0.53,0.27,0.8,0.53,0.8,0.16,0.22,0.39,0.16,0.39,Matches,atalanta,2020-2021
Johan Mojica,co COL,DF,27.0,11,3,299.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,14.0,13.0,36.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.16,0.04,0.16,Matches,atalanta,2020-2021
Bosko Sutalo,hr CRO,DF,20.0,7,3,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,atalanta,2020-2021
Matteo Ruggeri,it ITA,DF,18.0,6,3,208.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,atalanta,2020-2021
Fabio Depaoli,it ITA,DF,23.0,5,3,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,atalanta,2020-2021
Sam Lammers,nl NED,"FW,MF",23.0,15,1,291.0,3.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,0.4,1.7,9.0,8.0,44.0,0.62,0.0,0.62,0.62,0.62,0.4,0.12,0.52,0.4,0.52,Matches,atalanta,2020-2021
