Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Hirving Lozano,mx MEX,FW,27.0,32,20,1605.0,17.8,3.0,3.0,6.0,2.0,1.0,1.0,3.0,0.0,5.4,4.6,3.3,7.9,86.0,49.0,190.0,0.17,0.17,0.34,0.11,0.28,0.3,0.19,0.49,0.26,0.45,Matches,napoli,2022-2023
Mathías Olivera,uy URU,DF,24.0,30,17,1643.0,18.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.7,0.7,2.1,2.8,60.0,88.0,68.0,0.11,0.11,0.22,0.11,0.22,0.04,0.12,0.16,0.04,0.16,Matches,napoli,2022-2023
Elif Elmas,mk MKD,"FW,MF",22.0,36,14,1627.0,18.1,6.0,3.0,9.0,5.0,1.0,1.0,5.0,0.0,4.0,3.3,1.9,5.2,42.0,73.0,103.0,0.33,0.17,0.5,0.28,0.44,0.22,0.11,0.33,0.18,0.29,Matches,napoli,2022-2023
Matteo Politano,it ITA,FW,28.0,27,14,1166.0,13.0,3.0,3.0,6.0,1.0,2.0,3.0,1.0,0.0,4.1,1.7,3.6,5.4,81.0,72.0,138.0,0.23,0.23,0.46,0.08,0.31,0.32,0.28,0.6,0.13,0.41,Matches,napoli,2022-2023
Juan Jesus,br BRA,DF,31.0,15,10,933.0,10.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,14.0,55.0,3.0,0.1,0.0,0.1,0.1,0.1,0.02,0.01,0.02,0.02,0.02,Matches,napoli,2022-2023
Giacomo Raspadori,it ITA,"FW,MF",22.0,25,10,911.0,10.1,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,3.5,3.5,1.3,4.8,13.0,33.0,88.0,0.2,0.2,0.4,0.2,0.4,0.35,0.13,0.47,0.35,0.47,Matches,napoli,2022-2023
Tanguy Ndombele,fr FRA,MF,25.0,30,8,807.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.5,1.4,27.0,52.0,33.0,0.11,0.0,0.11,0.11,0.11,0.11,0.05,0.16,0.11,0.16,Matches,napoli,2022-2023
Leo Skiri Østigård,no NOR,DF,22.0,7,4,419.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,5.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,napoli,2022-2023
Pierluigi Gollini,it ITA,GK,27.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,napoli,2022-2023
Alessio Zerbin,it ITA,FW,23.0,10,2,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,5.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,napoli,2022-2023
Bartosz Bereszyński,pl POL,DF,30.0,3,2,166.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,8.0,7.0,7.0,0.0,0.54,0.54,0.0,0.54,0.0,0.1,0.1,0.0,0.1,Matches,napoli,2022-2023
Diego Demme,de GER,MF,30.0,7,2,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,napoli,2022-2023
Giovanni Simeone,ar ARG,FW,27.0,25,1,406.0,4.5,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1.4,1.4,1.2,2.5,11.0,9.0,34.0,0.89,0.22,1.11,0.89,1.11,0.3,0.26,0.56,0.3,0.56,Matches,napoli,2022-2023
Gianluca Gaetano,it ITA,MF,22.0,8,0,76.0,0.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.2,4.0,4.0,9.0,1.18,1.18,2.37,1.18,2.37,1.42,0.22,1.64,1.42,1.64,Matches,napoli,2022-2023
Karim Zedadka,fr FRA,FW,22.0,3,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,napoli,2022-2023
Adam Ounas,dz ALG,FW,25.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches,napoli,2022-2023
Alessandro Zanoli,it ITA,DF,21.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.47,Matches,napoli,2022-2023
Hubert Idasiak,pl POL,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,napoli,2022-2023
Davide Marfella,it ITA,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,napoli,2022-2023
Salvatore Sirigu,it ITA,GK,35.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,napoli,2022-2023
Squad Total,,,26.4,38,418,3420.0,38.0,75.0,57.0,132.0,67.0,8.0,10.0,47.0,1.0,64.7,56.8,46.8,103.6,907.0,1804.0,1789.0,1.97,1.5,3.47,1.76,3.26,1.7,1.23,2.94,1.5,2.73,,napoli,2022-2023
Opponent Total,,,26.4,38,418,3420.0,38.0,28.0,18.0,46.0,27.0,1.0,2.0,92.0,4.0,31.8,30.2,24.6,54.8,509.0,1013.0,1007.0,0.74,0.47,1.21,0.71,1.18,0.84,0.65,1.48,0.8,1.44,,napoli,2022-2023
Ivan Provedel,it ITA,GK,28.0,38,37,3413.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lazio,2022-2023
Felipe Anderson,br BRA,FW,29.0,38,35,2958.0,32.9,9.0,2.0,11.0,9.0,0.0,0.0,3.0,0.0,6.0,6.0,4.8,10.9,83.0,114.0,224.0,0.27,0.06,0.33,0.27,0.33,0.18,0.15,0.33,0.18,0.33,Matches,lazio,2022-2023
Sergej Milinković-Savić,rs SRB,MF,27.0,36,34,3022.0,33.6,9.0,8.0,17.0,9.0,0.0,0.0,10.0,0.0,6.8,6.8,7.1,13.9,47.0,166.0,129.0,0.27,0.24,0.51,0.27,0.51,0.2,0.21,0.41,0.2,0.41,Matches,lazio,2022-2023
Alessio Romagnoli,it ITA,DF,27.0,34,33,2922.0,32.5,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,1.4,1.4,0.1,1.6,3.0,62.0,3.0,0.06,0.0,0.06,0.06,0.06,0.04,0.0,0.05,0.04,0.05,Matches,lazio,2022-2023
Mattia Zaccagni,it ITA,FW,27.0,35,33,2770.0,30.8,10.0,6.0,16.0,9.0,1.0,1.0,9.0,0.0,6.7,5.9,4.5,10.4,118.0,76.0,282.0,0.32,0.19,0.52,0.29,0.49,0.22,0.15,0.36,0.19,0.34,Matches,lazio,2022-2023
Adam Marušić,me MNE,DF,29.0,33,31,2760.0,30.7,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,0.7,0.7,1.1,1.8,38.0,116.0,43.0,0.0,0.07,0.07,0.0,0.07,0.02,0.03,0.06,0.02,0.06,Matches,lazio,2022-2023
Luis Alberto,es ESP,MF,29.0,35,27,2442.0,27.1,6.0,7.0,13.0,5.0,1.0,2.0,4.0,0.0,4.4,2.7,7.0,9.7,73.0,248.0,94.0,0.22,0.26,0.48,0.18,0.44,0.16,0.26,0.42,0.1,0.36,Matches,lazio,2022-2023
Nicolò Casale,it ITA,DF,24.0,29,27,2437.0,27.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.6,0.6,0.3,0.9,11.0,70.0,3.0,0.04,0.04,0.07,0.04,0.07,0.02,0.01,0.03,0.02,0.03,Matches,lazio,2022-2023
Ciro Immobile,it ITA,FW,32.0,31,27,2219.0,24.7,12.0,5.0,17.0,8.0,4.0,5.0,3.0,0.0,14.2,10.3,1.9,12.2,40.0,43.0,174.0,0.49,0.2,0.69,0.32,0.53,0.57,0.08,0.65,0.42,0.49,Matches,lazio,2022-2023
Danilo Cataldi,it ITA,MF,27.0,29,26,1921.0,21.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.1,1.4,8.0,83.0,14.0,0.0,0.05,0.05,0.0,0.05,0.01,0.05,0.06,0.01,0.06,Matches,lazio,2022-2023
Elseid Hysaj,al ALB,DF,28.0,34,22,1998.0,22.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,1.1,1.3,36.0,103.0,60.0,0.05,0.05,0.09,0.05,0.09,0.01,0.05,0.06,0.01,0.06,Matches,lazio,2022-2023
Manuel Lazzari,it ITA,DF,28.0,28,22,1879.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3,0.3,0.7,1.0,98.0,64.0,74.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,lazio,2022-2023
Pedro,es ESP,FW,35.0,36,17,1898.0,21.1,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,3.4,3.4,2.6,6.1,64.0,52.0,144.0,0.19,0.14,0.33,0.19,0.33,0.16,0.13,0.29,0.16,0.29,Matches,lazio,2022-2023
Matías Vecino,uy URU,MF,30.0,32,17,1691.0,18.8,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,2.5,2.5,0.5,3.0,22.0,88.0,17.0,0.11,0.0,0.11,0.11,0.11,0.13,0.03,0.16,0.13,0.16,Matches,lazio,2022-2023
Patric,es ESP,DF,29.0,18,16,1413.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,lazio,2022-2023
Marcos Antônio,br BRA,MF,22.0,16,6,594.0,6.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.3,1.5,1.0,25.0,8.0,0.15,0.15,0.3,0.15,0.3,0.18,0.04,0.23,0.18,0.23,Matches,lazio,2022-2023
Toma Bašić,hr CRO,MF,25.0,25,4,513.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,0.4,2.2,14.0,22.0,29.0,0.18,0.0,0.18,0.18,0.18,0.32,0.07,0.39,0.32,0.39,Matches,lazio,2022-2023
Matteo Cancellieri,it ITA,FW,20.0,20,1,256.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.4,0.8,15.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,0.28,Matches,lazio,2022-2023
Luca Pellegrini,it ITA,DF,23.0,7,1,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.15,0.04,0.15,Matches,lazio,2022-2023
Luka Romero,ar ARG,FW,17.0,6,1,151.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,0.9,4.0,4.0,21.0,0.6,0.0,0.6,0.6,0.6,0.52,0.04,0.55,0.52,0.55,Matches,lazio,2022-2023
Luís Maximiano,pt POR,GK,23.0,1,1,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lazio,2022-2023
Mario Gila,es ESP,DF,21.0,4,0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lazio,2022-2023
Marco Bertini,it ITA,MF,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lazio,2022-2023
Ștefan Radu,ro ROU,FW,35.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lazio,2022-2023
Marius Adamonis,lt LTU,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2022-2023
Djavan Anderson,nl NED,"DF,MF",27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2022-2023
Mohamed Fares,dz ALG,"DF,FW",26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2022-2023
Romano Floriani,it ITA,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2022-2023
Diego González,py PAR,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2022-2023
Dimitrije Kamenović,rs SRB,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2022-2023
Federico Magro,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2022-2023
Raúl Moro,es ESP,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2022-2023
Fabio Ruggeri,it ITA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2022-2023
Squad Total,,,28.6,38,418,3420.0,38.0,59.0,37.0,96.0,53.0,6.0,8.0,87.0,2.0,51.1,44.9,34.3,79.2,683.0,1381.0,1368.0,1.55,0.97,2.53,1.39,2.37,1.35,0.9,2.25,1.18,2.08,,lazio,2022-2023
Opponent Total,,,26.5,38,418,3420.0,38.0,29.0,21.0,50.0,28.0,1.0,2.0,108.0,7.0,41.3,39.8,31.5,71.3,598.0,1302.0,1289.0,0.76,0.55,1.32,0.74,1.29,1.09,0.83,1.92,1.05,1.88,,lazio,2022-2023
Nicolò Barella,it ITA,MF,25.0,35,31,2613.0,29.0,6.0,6.0,12.0,6.0,0.0,0.0,6.0,0.0,3.2,3.2,5.6,8.8,76.0,214.0,162.0,0.21,0.21,0.41,0.21,0.41,0.11,0.19,0.3,0.11,0.3,Matches,internazionale,2022-2023
Hakan Çalhanoğlu,tr TUR,MF,28.0,33,28,2363.0,26.3,3.0,6.0,9.0,2.0,1.0,1.0,3.0,0.0,3.1,2.3,5.0,7.3,46.0,172.0,68.0,0.11,0.23,0.34,0.08,0.3,0.12,0.19,0.31,0.09,0.28,Matches,internazionale,2022-2023
Lautaro Martínez,ar ARG,FW,24.0,38,27,2576.0,28.6,21.0,6.0,27.0,20.0,1.0,2.0,3.0,0.0,18.1,16.5,5.4,21.9,49.0,83.0,172.0,0.73,0.21,0.94,0.7,0.91,0.63,0.19,0.82,0.58,0.76,Matches,internazionale,2022-2023
Alessandro Bastoni,it ITA,DF,23.0,29,26,2157.0,24.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.7,3.7,47.0,141.0,44.0,0.0,0.08,0.08,0.0,0.08,0.04,0.11,0.15,0.04,0.15,Matches,internazionale,2022-2023
Federico Dimarco,it ITA,DF,24.0,33,26,2069.0,23.0,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,3.1,3.1,6.9,9.9,45.0,88.0,189.0,0.17,0.13,0.3,0.17,0.3,0.13,0.3,0.43,0.13,0.43,Matches,internazionale,2022-2023
Francesco Acerbi,it ITA,DF,34.0,31,25,2425.0,26.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.1,2.1,39.0,100.0,32.0,0.0,0.07,0.07,0.0,0.07,0.04,0.04,0.08,0.04,0.08,Matches,internazionale,2022-2023
Denzel Dumfries,nl NED,DF,26.0,34,25,2218.0,24.6,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,3.6,3.6,4.9,8.5,62.0,59.0,172.0,0.04,0.16,0.2,0.04,0.2,0.15,0.2,0.35,0.15,0.35,Matches,internazionale,2022-2023
André Onana,cm CMR,GK,26.0,24,24,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internazionale,2022-2023
Matteo Darmian,it ITA,DF,32.0,31,24,2025.0,22.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.9,2.9,22.0,88.0,96.0,0.04,0.09,0.13,0.04,0.13,0.04,0.09,0.13,0.04,0.13,Matches,internazionale,2022-2023
Henrikh Mkhitaryan,am ARM,MF,33.0,31,24,1986.0,22.1,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,2.8,2.8,2.1,4.9,48.0,133.0,74.0,0.14,0.09,0.23,0.14,0.23,0.13,0.1,0.22,0.13,0.22,Matches,internazionale,2022-2023
Stefan de Vrij,nl NED,DF,30.0,27,22,1945.0,21.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.2,2.2,0.2,2.4,13.0,55.0,0.0,0.05,0.0,0.05,0.05,0.05,0.1,0.01,0.11,0.1,0.11,Matches,internazionale,2022-2023
Milan Škriniar,sk SVK,DF,27.0,21,20,1769.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.8,0.8,0.3,1.1,16.0,81.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,internazionale,2022-2023
Marcelo Brozović,hr CRO,MF,29.0,28,19,1770.0,19.7,3.0,5.0,8.0,3.0,0.0,0.0,8.0,0.0,2.5,2.5,2.8,5.3,29.0,114.0,35.0,0.15,0.25,0.41,0.15,0.41,0.13,0.14,0.27,0.13,0.27,Matches,internazionale,2022-2023
Romelu Lukaku,be BEL,FW,29.0,25,19,1660.0,18.4,10.0,6.0,16.0,8.0,2.0,2.0,1.0,0.0,9.0,7.4,4.1,11.5,34.0,41.0,159.0,0.54,0.33,0.87,0.43,0.76,0.49,0.22,0.71,0.4,0.62,Matches,internazionale,2022-2023
Edin Džeko,ba BIH,FW,36.0,33,18,1732.0,19.2,9.0,3.0,12.0,9.0,0.0,0.0,3.0,0.0,9.7,9.7,3.2,13.0,32.0,67.0,150.0,0.47,0.16,0.62,0.47,0.62,0.5,0.17,0.67,0.5,0.67,Matches,internazionale,2022-2023
Samir Handanović,si SVN,GK,38.0,14,14,1234.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internazionale,2022-2023
Joaquín Correa,ar ARG,FW,27.0,26,12,950.0,10.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,3.4,3.4,1.3,4.7,19.0,29.0,61.0,0.28,0.09,0.38,0.28,0.38,0.33,0.12,0.45,0.33,0.45,Matches,internazionale,2022-2023
Robin Gosens,de GER,DF,28.0,32,11,1184.0,13.2,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,2.4,5.3,29.0,41.0,102.0,0.23,0.0,0.23,0.23,0.23,0.23,0.18,0.41,0.23,0.41,Matches,internazionale,2022-2023
Danilo D'Ambrosio,it ITA,DF,33.0,15,8,733.0,8.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,0.7,0.9,8.0,34.0,17.0,0.0,0.25,0.25,0.0,0.25,0.03,0.08,0.11,0.03,0.11,Matches,internazionale,2022-2023
Roberto Gagliardini,it ITA,MF,28.0,19,7,783.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.9,0.9,0.3,1.1,20.0,39.0,22.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13,Matches,internazionale,2022-2023
Kristjan Asllani,al ALB,MF,20.0,20,5,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.9,1.5,6.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.22,0.08,0.22,Matches,internazionale,2022-2023
Raoul Bellanova,it ITA,DF,22.0,18,3,496.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.0,25.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.19,0.12,0.19,Matches,internazionale,2022-2023
Mattia Zanotti,it ITA,DF,19.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches,internazionale,2022-2023
Alex Cordaz,it ITA,GK,39.0,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internazionale,2022-2023
Valentin Carboni,ar ARG,"MF,DF",17.0,5,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,internazionale,2022-2023
Lucien Agoume,fr FRA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2022-2023
Ebenezer Akinsanmiro,ng NGA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2022-2023
Nikolaos Botis,gr GRE,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2022-2023
Gabriel Brazão,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2022-2023
Dennis Curatolo,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2022-2023
Alessandro Fontanarosa,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2022-2023
Eddie Salcedo,it ITA,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2022-2023
Aleksandar Stanković,rs SRB,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2022-2023
Squad Total,,,28.8,38,418,3420.0,38.0,68.0,50.0,118.0,64.0,4.0,5.0,65.0,3.0,68.0,64.5,51.8,116.3,668.0,1624.0,1613.0,1.79,1.32,3.11,1.68,3.0,1.79,1.36,3.15,1.7,3.06,,internazionale,2022-2023
Opponent Total,,,26.5,38,418,3420.0,38.0,39.0,34.0,73.0,36.0,3.0,3.0,89.0,1.0,36.5,34.1,29.0,63.1,697.0,1227.0,1216.0,1.03,0.89,1.92,0.95,1.84,0.96,0.76,1.72,0.9,1.66,,internazionale,2022-2023
