Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Alessandro Bastoni,it ITA,DF,22.0,31,29,2311.0,25.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,2.0,2.3,30.0,132.0,34.0,0.04,0.08,0.12,0.04,0.12,0.01,0.08,0.09,0.01,0.09,Matches,internazionale,2021-2022
Stefan de Vrij,nl NED,DF,29.0,30,28,2410.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.6,2.6,0.0,2.6,15.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,internazionale,2021-2022
Lautaro Martínez,ar ARG,FW,23.0,35,28,2282.0,25.4,21.0,3.0,24.0,18.0,3.0,6.0,6.0,0.0,20.9,16.7,3.2,19.9,34.0,48.0,149.0,0.83,0.12,0.95,0.71,0.83,0.83,0.13,0.95,0.66,0.79,Matches,internazionale,2021-2022
Edin Džeko,ba BIH,FW,35.0,36,27,2469.0,27.4,13.0,6.0,19.0,13.0,0.0,0.0,2.0,0.0,14.8,14.8,3.9,18.7,47.0,107.0,207.0,0.47,0.22,0.69,0.47,0.69,0.54,0.14,0.68,0.54,0.68,Matches,internazionale,2021-2022
Denzel Dumfries,nl NED,DF,25.0,33,21,2028.0,22.5,5.0,4.0,9.0,5.0,0.0,0.0,3.0,0.0,5.2,5.2,4.4,9.6,55.0,58.0,204.0,0.22,0.18,0.4,0.22,0.4,0.23,0.19,0.43,0.23,0.43,Matches,internazionale,2021-2022
Matteo Darmian,it ITA,DF,31.0,25,18,1507.0,16.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.7,0.7,2.0,2.7,25.0,51.0,96.0,0.12,0.06,0.18,0.12,0.18,0.04,0.12,0.16,0.04,0.16,Matches,internazionale,2021-2022
Federico Dimarco,it ITA,DF,23.0,32,13,1430.0,15.9,2.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,3.5,2.7,5.2,7.9,54.0,94.0,116.0,0.13,0.19,0.31,0.13,0.31,0.22,0.33,0.55,0.17,0.5,Matches,internazionale,2021-2022
Joaquín Correa,ar ARG,FW,26.0,26,12,1025.0,11.4,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,4.6,4.6,2.2,6.8,41.0,38.0,93.0,0.53,0.09,0.61,0.53,0.61,0.4,0.19,0.6,0.4,0.6,Matches,internazionale,2021-2022
Danilo D'Ambrosio,it ITA,DF,32.0,20,9,1000.0,11.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.1,2.2,8.0,47.0,31.0,0.09,0.09,0.18,0.09,0.18,0.18,0.01,0.19,0.18,0.19,Matches,internazionale,2021-2022
Alexis Sánchez,cl CHI,FW,32.0,27,7,881.0,9.8,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,4.3,4.3,2.0,6.3,22.0,76.0,77.0,0.51,0.2,0.72,0.51,0.72,0.44,0.2,0.64,0.44,0.64,Matches,internazionale,2021-2022
Roberto Gagliardini,it ITA,MF,27.0,18,6,649.0,7.2,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.9,0.9,1.5,2.4,8.0,33.0,31.0,0.28,0.28,0.55,0.28,0.55,0.13,0.21,0.34,0.13,0.34,Matches,internazionale,2021-2022
Andrea Ranocchia,it ITA,DF,33.0,6,3,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,internazionale,2021-2022
Arturo Vidal,cl CHI,MF,34.0,28,2,741.0,8.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.6,3.5,11.0,53.0,35.0,0.12,0.12,0.24,0.12,0.24,0.24,0.19,0.43,0.24,0.43,Matches,internazionale,2021-2022
Matías Vecino,uy URU,MF,29.0,17,2,377.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,0.9,2.3,10.0,29.0,14.0,0.24,0.0,0.24,0.24,0.24,0.32,0.22,0.54,0.32,0.54,Matches,internazionale,2021-2022
Stefano Sensi,it ITA,"MF,FW",25.0,9,1,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,7.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.21,0.16,0.37,0.21,0.37,Matches,internazionale,2021-2022
Ionuț Radu,ro ROU,GK,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internazionale,2021-2022
Robin Gosens,de GER,DF,27.0,7,0,169.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.8,4.0,7.0,19.0,0.0,0.53,0.53,0.0,0.53,0.12,0.34,0.45,0.12,0.45,Matches,internazionale,2021-2022
Aleksandar Kolarov,rs SRB,DF,35.0,3,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,internazionale,2021-2022
Martin Satriano,uy URU,"FW,MF",20.0,4,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,internazionale,2021-2022
Felipe Caicedo,ec ECU,"FW,DF",32.0,3,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.44,Matches,internazionale,2021-2022
Mattia Zanotti,it ITA,DF,18.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.0,0.66,Matches,internazionale,2021-2022
Lucien Agoume,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2021-2022
Franco Carboni,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2021-2022
Cesare Casadei,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2021-2022
Alex Cordaz,it ITA,GK,38.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2021-2022
Fabio Cortinovis,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2021-2022
Dennis Curatolo,it ITA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2021-2022
Andrea Pinamonti,it ITA,FW,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2021-2022
William Rovida,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2021-2022
Mattia Sangalli,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2021-2022
Squad Total,,,28.9,38,418,3420.0,38.0,83.0,57.0,140.0,76.0,7.0,11.0,71.0,0.0,81.6,73.6,57.3,130.9,782.0,1778.0,1768.0,2.18,1.5,3.68,2.0,3.5,2.15,1.51,3.66,1.94,3.45,,internazionale,2021-2022
Opponent Total,,,26.7,38,418,3420.0,38.0,31.0,19.0,50.0,27.0,4.0,4.0,79.0,5.0,39.1,36.0,25.5,61.5,569.0,1095.0,1088.0,0.82,0.5,1.32,0.71,1.21,1.03,0.67,1.7,0.95,1.62,,internazionale,2021-2022
Mário Rui,pt POR,DF,30.0,34,34,2992.0,33.2,0.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,1.6,1.6,3.3,4.9,67.0,150.0,155.0,0.0,0.15,0.15,0.0,0.15,0.05,0.1,0.15,0.05,0.15,Matches,napoli,2021-2022
Amir Rrahmani,xk KVX,DF,27.0,33,33,2927.0,32.5,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,0.1,4.1,12.0,81.0,3.0,0.12,0.0,0.12,0.12,0.12,0.12,0.0,0.13,0.12,0.13,Matches,napoli,2021-2022
Giovanni Di Lorenzo,it ITA,DF,27.0,33,33,2869.0,31.9,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,2.8,3.9,66.0,196.0,154.0,0.03,0.13,0.16,0.03,0.16,0.03,0.09,0.12,0.03,0.12,Matches,napoli,2021-2022
David Ospina,co COL,GK,32.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,napoli,2021-2022
Fabián Ruiz Peña,es ESP,MF,25.0,32,29,2384.0,26.5,7.0,4.0,11.0,7.0,0.0,0.0,2.0,0.0,1.6,1.6,2.9,4.5,58.0,220.0,80.0,0.26,0.15,0.42,0.26,0.42,0.06,0.11,0.17,0.06,0.17,Matches,napoli,2021-2022
Lorenzo Insigne,it ITA,FW,30.0,32,28,2290.0,25.4,11.0,8.0,19.0,2.0,9.0,13.0,2.0,0.0,15.3,4.9,5.6,10.6,104.0,150.0,208.0,0.43,0.31,0.75,0.08,0.39,0.6,0.22,0.82,0.19,0.42,Matches,napoli,2021-2022
Kalidou Koulibaly,sn SEN,DF,30.0,27,27,2405.0,26.7,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,1.3,1.3,1.3,2.5,21.0,80.0,10.0,0.11,0.04,0.15,0.11,0.15,0.05,0.05,0.1,0.05,0.1,Matches,napoli,2021-2022
Piotr Zieliński,pl POL,MF,27.0,35,26,2086.0,23.2,6.0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,3.4,3.4,3.9,7.2,50.0,128.0,95.0,0.26,0.22,0.47,0.26,0.47,0.15,0.17,0.31,0.15,0.31,Matches,napoli,2021-2022
Victor Osimhen,ng NGA,FW,22.0,27,23,1983.0,22.0,14.0,2.0,16.0,14.0,0.0,0.0,5.0,1.0,10.5,10.5,1.8,12.4,49.0,18.0,178.0,0.64,0.09,0.73,0.64,0.73,0.48,0.08,0.56,0.48,0.56,Matches,napoli,2021-2022
Andre-Frank Zambo Anguissa,cm CMR,MF,25.0,25,21,1926.0,21.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.1,1.1,1.1,2.3,45.0,126.0,60.0,0.0,0.05,0.05,0.0,0.05,0.05,0.05,0.11,0.05,0.11,Matches,napoli,2021-2022
Matteo Politano,it ITA,FW,27.0,33,20,1650.0,18.3,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,2.6,2.6,3.1,5.6,76.0,64.0,191.0,0.16,0.22,0.38,0.16,0.38,0.14,0.17,0.31,0.14,0.31,Matches,napoli,2021-2022
Hirving Lozano,mx MEX,FW,26.0,30,20,1613.0,17.9,5.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,5.9,5.7,2.2,7.9,82.0,53.0,179.0,0.28,0.28,0.56,0.28,0.56,0.33,0.12,0.45,0.32,0.44,Matches,napoli,2021-2022
Stanislav Lobotka,sk SVK,MF,26.0,23,19,1686.0,18.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.8,25.0,93.0,13.0,0.05,0.0,0.05,0.05,0.05,0.01,0.04,0.04,0.01,0.04,Matches,napoli,2021-2022
Dries Mertens,be BEL,"FW,MF",34.0,30,16,1384.0,15.4,11.0,1.0,12.0,10.0,1.0,1.0,2.0,0.0,4.3,3.6,3.1,6.7,30.0,69.0,101.0,0.72,0.07,0.78,0.65,0.72,0.28,0.2,0.48,0.23,0.43,Matches,napoli,2021-2022
Juan Jesus,br BRA,DF,30.0,21,14,1278.0,14.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,1.0,36.0,0.0,0.07,0.0,0.07,0.07,0.07,0.02,0.02,0.04,0.02,0.04,Matches,napoli,2021-2022
Elif Elmas,mk MKD,"FW,MF",21.0,37,12,1620.0,18.0,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,2.3,2.3,1.8,4.1,59.0,53.0,96.0,0.17,0.22,0.39,0.17,0.39,0.13,0.1,0.23,0.13,0.23,Matches,napoli,2021-2022
Diego Demme,de GER,MF,29.0,19,7,692.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.4,1.1,8.0,44.0,2.0,0.13,0.0,0.13,0.13,0.13,0.09,0.05,0.14,0.09,0.14,Matches,napoli,2021-2022
Alex Meret,it ITA,GK,24.0,7,7,619.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,napoli,2021-2022
Alessandro Zanoli,it ITA,DF,20.0,12,5,457.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,11.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,napoli,2021-2022
Andrea Petagna,it ITA,FW,26.0,24,4,586.0,6.5,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.6,1.6,1.7,3.3,15.0,11.0,38.0,0.46,0.15,0.61,0.46,0.61,0.25,0.25,0.51,0.25,0.51,Matches,napoli,2021-2022
Faouzi Ghoulam,dz ALG,DF,30.0,14,3,332.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,10.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13,Matches,napoli,2021-2022
Kostas Manolas,gr GRE,DF,30.0,4,3,313.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,napoli,2021-2022
Kévin Malcuit,ma MAR,"DF,MF",30.0,8,2,288.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.3,8.0,11.0,19.0,0.0,0.31,0.31,0.0,0.31,0.01,0.07,0.08,0.01,0.08,Matches,napoli,2021-2022
Adam Ounas,dz ALG,"MF,FW",24.0,15,1,326.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.8,1.5,28.0,31.0,44.0,0.0,0.0,0.0,0.0,0.0,0.19,0.22,0.41,0.19,0.41,Matches,napoli,2021-2022
Gianluca Gaetano,it ITA,MF,21.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,napoli,2021-2022
