Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist,SoTA,Saves,PSxG,Cmp,Att,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Mid_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,PrgC,Carries_Att_3rd,Mis,Dis,CrdY,CrdR,Fls,Fld,Off,Recov,Aerials_Won,Aerials_Lost
2022-01-09,12:30,Serie A,Matchweek 21,Sun,Away,W,3,0,Venezia,2.9,0.5,61.0,5000.0,Theo Hernández,4-2-3-1,4-3-2-1,Massimiliano Irrati,Match Report,,milan,2021-2022,17.0,6.0,17.4,3.0,3.0,0.1,588.0,672.0,10382.0,3046.0,2,1.9,0.8,0.0,37.0,14.0,29.0,6.0,12.0,7.0,32.0,5.0,16.0,8.0,11.0,2.0,3.0,9.0,10.0,11.0,0.0,776.0,72.0,271.0,324.0,185.0,23.0,31.0,25.0,15.0,12.0,3,0,11.0,9.0,0.0,57.0,10.0,9.0
2022-01-17,18:30,Serie A,Matchweek 22,Mon,Home,L,1,2,Spezia,2.2,1.5,60.0,5000.0,Theo Hernández,4-2-3-1,4-3-3,Marco Serra,Match Report,,milan,2021-2022,24.0,8.0,17.7,6.0,4.0,2.5,435.0,537.0,7682.0,2954.0,0,1.2,1.2,3.0,45.0,21.0,46.0,1.0,27.0,10.0,44.0,0.0,11.0,7.0,4.0,6.0,1.0,3.0,8.0,5.0,0.0,638.0,47.0,164.0,309.0,177.0,35.0,20.0,15.0,14.0,6.0,2,0,11.0,16.0,1.0,60.0,18.0,16.0
2022-01-23,20:45,Serie A,Matchweek 23,Sun,Home,D,0,0,Juventus,0.6,0.4,47.0,5000.0,Alessio Romagnoli,4-2-3-1,4-4-2,Marco Di Bello,Match Report,,milan,2021-2022,14.0,4.0,22.0,0.0,0.0,0.0,391.0,495.0,6457.0,2247.0,0,0.5,0.9,4.0,35.0,9.0,22.0,2.0,21.0,4.0,23.0,0.0,21.0,13.0,9.0,8.0,4.0,7.0,8.0,12.0,0.0,597.0,56.0,159.0,238.0,213.0,27.0,32.0,25.0,19.0,8.0,2,0,16.0,19.0,2.0,67.0,8.0,15.0
2022-02-05,18:00,Serie A,Matchweek 24,Sat,Away,W,2,1,Inter,1.4,1.0,54.0,37918.0,Alessio Romagnoli,4-2-3-1,3-5-2,Marco Guida,Match Report,,milan,2021-2022,10.0,3.0,20.5,5.0,4.0,0.9,379.0,459.0,6397.0,2126.0,1,0.8,0.6,0.0,29.0,7.0,24.0,3.0,8.0,4.0,16.0,3.0,16.0,10.0,5.0,8.0,3.0,11.0,9.0,18.0,0.0,557.0,69.0,175.0,278.0,112.0,9.0,18.0,21.0,14.0,10.0,4,1,14.0,19.0,2.0,43.0,10.0,9.0
2022-02-13,12:30,Serie A,Matchweek 25,Sun,Home,W,1,0,Sampdoria,1.2,0.2,50.0,35710.0,Alessio Romagnoli,4-2-3-1,4-4-1-1,Daniele Chiffi,Match Report,,milan,2021-2022,15.0,7.0,15.0,1.0,1.0,0.1,408.0,503.0,7280.0,2569.0,1,0.9,1.2,3.0,34.0,12.0,29.0,3.0,16.0,4.0,26.0,2.0,16.0,6.0,2.0,10.0,4.0,8.0,13.0,5.0,0.0,605.0,55.0,169.0,301.0,146.0,30.0,23.0,19.0,17.0,5.0,3,0,13.0,11.0,2.0,63.0,12.0,9.0
2022-02-19,20:45,Serie A,Matchweek 26,Sat,Away,D,2,2,Salernitana,1.3,1.0,60.0,18449.0,Davide Calabria,4-2-3-1,4-2-3-1,Michael Fabbri,Match Report,,milan,2021-2022,13.0,5.0,19.5,4.0,2.0,0.8,429.0,539.0,7946.0,2705.0,2,1.1,1.5,4.0,43.0,9.0,32.0,6.0,22.0,7.0,21.0,4.0,17.0,11.0,5.0,9.0,3.0,13.0,4.0,9.0,3.0,655.0,42.0,156.0,319.0,190.0,28.0,11.0,14.0,17.0,9.0,4,0,12.0,14.0,0.0,60.0,20.0,17.0
2022-02-25,18:45,Serie A,Matchweek 27,Fri,Home,D,1,1,Udinese,1.0,1.3,62.0,44588.0,Alessio Romagnoli,4-2-3-1,3-5-2,Matteo Marchetti,Match Report,,milan,2021-2022,9.0,3.0,18.3,6.0,5.0,1.7,438.0,529.0,7820.0,2396.0,1,0.9,1.1,0.0,39.0,8.0,31.0,3.0,15.0,5.0,17.0,2.0,24.0,13.0,15.0,6.0,3.0,7.0,13.0,15.0,1.0,645.0,50.0,156.0,334.0,161.0,20.0,20.0,17.0,19.0,5.0,2,0,13.0,16.0,3.0,45.0,15.0,15.0
2022-03-06,20:45,Serie A,Matchweek 28,Sun,Away,W,1,0,Napoli,1.2,0.4,40.0,42000.0,Davide Calabria,4-3-3,4-2-3-1,Daniele Orsato,Match Report,,milan,2021-2022,12.0,7.0,19.4,2.0,2.0,0.2,304.0,396.0,5187.0,2125.0,0,1.1,0.4,0.0,29.0,9.0,22.0,0.0,11.0,7.0,20.0,1.0,18.0,13.0,8.0,8.0,2.0,5.0,10.0,16.0,0.0,499.0,74.0,182.0,202.0,121.0,21.0,17.0,17.0,8.0,6.0,4,0,15.0,7.0,0.0,50.0,11.0,12.0
2022-03-12,20:45,Serie A,Matchweek 29,Sat,Home,W,1,0,Empoli,0.7,0.3,53.0,48801.0,Davide Calabria,4-2-3-1,4-3-2-1,Daniele Chiffi,Match Report,,milan,2021-2022,15.0,5.0,15.7,2.0,2.0,0.7,465.0,560.0,8345.0,3020.0,0,0.5,1.0,3.0,41.0,11.0,41.0,6.0,14.0,5.0,27.0,1.0,23.0,16.0,11.0,7.0,5.0,4.0,10.0,16.0,0.0,679.0,44.0,191.0,322.0,173.0,27.0,18.0,12.0,24.0,9.0,1,0,6.0,12.0,2.0,65.0,15.0,12.0
2022-03-19,20:45,Serie A,Matchweek 30,Sat,Away,W,1,0,Cagliari,2.0,1.4,58.0,12309.0,Davide Calabria,4-2-3-1,3-1-4-2,Marco Di Bello,Match Report,,milan,2021-2022,21.0,5.0,17.0,1.0,1.0,0.1,395.0,504.0,6797.0,2926.0,1,1.7,1.5,2.0,46.0,18.0,34.0,2.0,15.0,5.0,38.0,2.0,20.0,15.0,10.0,8.0,2.0,16.0,10.0,9.0,0.0,630.0,45.0,196.0,272.0,170.0,29.0,22.0,16.0,28.0,6.0,0,0,14.0,13.0,0.0,67.0,13.0,28.0
2022-04-04,20:45,Serie A,Matchweek 31,Mon,Home,D,0,0,Bologna,2.0,0.8,53.0,68136.0,Davide Calabria,4-2-3-1,3-5-2,Livio Marinelli,Match Report,,milan,2021-2022,33.0,7.0,18.1,4.0,4.0,0.7,367.0,479.0,6916.0,2845.0,0,1.8,2.1,8.0,59.0,25.0,54.0,5.0,44.0,9.0,58.0,0.0,34.0,21.0,13.0,10.0,11.0,11.0,7.0,13.0,0.0,620.0,41.0,139.0,215.0,275.0,53.0,33.0,22.0,23.0,11.0,0,0,10.0,7.0,4.0,75.0,27.0,8.0
2022-04-10,20:45,Serie A,Matchweek 32,Sun,Away,D,0,0,Torino,0.6,0.7,56.0,23472.0,Davide Calabria,4-2-3-1,3-4-3,Daniele Doveri,Match Report,,milan,2021-2022,14.0,3.0,20.3,3.0,3.0,0.5,364.0,471.0,7020.0,3047.0,0,0.3,0.6,2.0,39.0,10.0,36.0,4.0,15.0,5.0,25.0,0.0,13.0,7.0,6.0,7.0,0.0,13.0,3.0,13.0,0.0,586.0,43.0,194.0,249.0,151.0,29.0,23.0,21.0,23.0,6.0,2,0,6.0,16.0,1.0,66.0,22.0,20.0
2022-04-15,21:00,Serie A,Matchweek 33,Fri,Home,W,2,0,Genoa,1.4,0.3,59.0,70259.0,Franck Kessié,4-3-3,4-3-2-1,Daniele Chiffi,Match Report,,milan,2021-2022,10.0,5.0,14.2,1.0,1.0,0.3,435.0,534.0,8383.0,3272.0,1,1.2,0.8,2.0,37.0,7.0,22.0,0.0,9.0,3.0,13.0,3.0,19.0,10.0,8.0,11.0,0.0,2.0,8.0,9.0,0.0,660.0,56.0,269.0,276.0,124.0,24.0,14.0,12.0,26.0,13.0,1,0,10.0,18.0,3.0,78.0,20.0,11.0
2022-04-24,20:45,Serie A,Matchweek 34,Sun,Away,W,2,1,Lazio,2.1,0.5,53.0,25000.0,Davide Calabria,4-2-3-1,4-3-3,Marco Guida,Match Report,,milan,2021-2022,25.0,8.0,18.3,2.0,1.0,1.0,397.0,509.0,7662.0,2603.0,2,1.7,2.0,7.0,34.0,17.0,31.0,3.0,28.0,8.0,41.0,4.0,24.0,12.0,13.0,4.0,7.0,16.0,11.0,6.0,0.0,616.0,43.0,178.0,259.0,187.0,42.0,27.0,12.0,18.0,6.0,4,0,15.0,12.0,2.0,65.0,12.0,13.0
2022-05-01,15:00,Serie A,Matchweek 35,Sun,Home,W,1,0,Fiorentina,1.2,0.7,49.0,71542.0,Davide Calabria,4-2-3-1,4-3-3,Paolo Valeri,Match Report,,milan,2021-2022,13.0,2.0,15.0,2.0,2.0,0.3,339.0,439.0,6421.0,2106.0,0,0.9,0.6,0.0,27.0,9.0,18.0,1.0,14.0,2.0,20.0,0.0,14.0,11.0,7.0,4.0,3.0,13.0,17.0,6.0,0.0,539.0,37.0,174.0,245.0,131.0,26.0,15.0,10.0,21.0,4.0,1,0,17.0,16.0,6.0,59.0,8.0,9.0
2022-05-08,20:45,Serie A,Matchweek 36,Sun,Away,W,3,1,Hellas Verona,3.2,1.0,53.0,30154.0,Davide Calabria,4-2-3-1,3-4-3,Daniele Doveri,Match Report,,milan,2021-2022,18.0,8.0,17.8,3.0,2.0,0.6,347.0,447.0,6753.0,2572.0,3,3.1,1.1,3.0,29.0,15.0,28.0,0.0,17.0,8.0,32.0,6.0,20.0,12.0,7.0,10.0,3.0,11.0,5.0,16.0,1.0,540.0,54.0,167.0,247.0,137.0,23.0,18.0,15.0,10.0,9.0,1,0,7.0,15.0,2.0,49.0,19.0,11.0
2022-05-15,18:00,Serie A,Matchweek 37,Sun,Home,W,2,0,Atalanta,1.3,0.6,46.0,73304.0,Davide Calabria,4-2-3-1,3-4-3,Daniele Orsato,Match Report,,milan,2021-2022,12.0,6.0,21.5,2.0,2.0,0.3,328.0,415.0,6322.0,2473.0,1,0.7,0.4,0.0,30.0,8.0,31.0,5.0,15.0,4.0,17.0,2.0,29.0,16.0,17.0,9.0,3.0,15.0,7.0,9.0,0.0,526.0,46.0,174.0,237.0,128.0,14.0,22.0,13.0,21.0,13.0,3,0,8.0,14.0,0.0,57.0,10.0,19.0
2022-05-22,18:00,Serie A,Matchweek 38,Sun,Away,W,3,0,Sassuolo,2.8,0.5,47.0,21584.0,Davide Calabria,4-2-3-1,4-3-3,Daniele Doveri,Match Report,,milan,2021-2022,18.0,11.0,14.3,3.0,3.0,0.6,316.0,391.0,6210.0,2563.0,3,2.5,2.5,1.0,31.0,15.0,18.0,0.0,14.0,7.0,31.0,5.0,21.0,12.0,11.0,6.0,4.0,10.0,3.0,8.0,0.0,485.0,56.0,176.0,189.0,127.0,41.0,26.0,9.0,11.0,6.0,1,0,13.0,8.0,3.0,49.0,8.0,7.0
2021-08-21,18:30,Serie A,Matchweek 1,Sat,Home,W,4,0,Genoa,1.6,1.1,60.0,27402.0,Samir Handanović,3-5-1-1,3-4-1-2,Valerio Marini,Match Report,,internazionale,2021-2022,16.0,8.0,15.0,4.0,4.0,0.3,562.0,636.0,10336.0,3514.0,4,1.5,1.5,3.0,54.0,14.0,57.0,8.0,25.0,8.0,32.0,8.0,18.0,10.0,5.0,8.0,5.0,8.0,5.0,14.0,0.0,729.0,54.0,143.0,395.0,195.0,33.0,26.0,16.0,10.0,8.0,1,0,18.0,6.0,2.0,43.0,8.0,8.0
2021-08-27,20:45,Serie A,Matchweek 2,Fri,Away,W,3,1,Hellas Verona,1.5,1.0,57.0,11214.0,Samir Handanović,3-5-1-1,3-4-3,Gianluca Manganiello,Match Report,,internazionale,2021-2022,15.0,7.0,15.9,1.0,0.0,0.3,383.0,492.0,6902.0,2420.0,2,0.9,0.7,7.0,23.0,12.0,27.0,4.0,21.0,4.0,27.0,6.0,26.0,13.0,17.0,8.0,1.0,11.0,10.0,8.0,1.0,593.0,63.0,211.0,285.0,106.0,20.0,14.0,13.0,10.0,3.0,2,0,12.0,13.0,0.0,62.0,16.0,16.0
2021-09-12,12:30,Serie A,Matchweek 3,Sun,Away,D,2,2,Sampdoria,1.1,1.1,48.0,7441.0,Samir Handanović,3-5-2,4-4-2,Daniele Orsato,Match Report,,internazionale,2021-2022,8.0,3.0,16.1,2.0,0.0,1.1,316.0,414.0,5685.0,2255.0,1,0.9,0.8,0.0,30.0,6.0,25.0,2.0,8.0,4.0,14.0,4.0,9.0,7.0,5.0,4.0,0.0,11.0,10.0,20.0,0.0,504.0,69.0,195.0,235.0,82.0,18.0,15.0,8.0,11.0,4.0,4,0,13.0,12.0,1.0,48.0,13.0,10.0
2021-09-18,18:00,Serie A,Matchweek 4,Sat,Home,W,6,1,Bologna,2.8,0.5,45.0,35278.0,Samir Handanović,3-5-2,4-2-3-1,Giovanni Ayroldi,Match Report,,internazionale,2021-2022,19.0,11.0,15.3,2.0,1.0,0.3,412.0,465.0,7087.0,2336.0,5,2.0,1.6,0.0,44.0,14.0,40.0,5.0,12.0,5.0,35.0,11.0,12.0,8.0,9.0,1.0,2.0,4.0,10.0,19.0,0.0,573.0,59.0,174.0,258.0,149.0,25.0,24.0,17.0,14.0,6.0,0,0,10.0,10.0,2.0,41.0,7.0,7.0
2021-09-21,20:45,Serie A,Matchweek 5,Tue,Away,W,3,1,Fiorentina,2.2,1.6,47.0,15927.0,Samir Handanović,3-5-2,4-3-3,Michael Fabbri,Match Report,,internazionale,2021-2022,17.0,5.0,14.2,6.0,5.0,2.3,398.0,475.0,7356.0,2739.0,3,2.1,1.8,3.0,38.0,14.0,25.0,3.0,18.0,8.0,30.0,5.0,9.0,6.0,4.0,4.0,1.0,11.0,5.0,15.0,0.0,564.0,76.0,242.0,182.0,143.0,30.0,17.0,7.0,12.0,2.0,3,0,15.0,10.0,1.0,40.0,10.0,5.0
2021-09-25,18:00,Serie A,Matchweek 6,Sat,Home,D,2,2,Atalanta,3.9,1.9,49.0,36517.0,Samir Handanović,3-5-2,3-4-1-2,Fabio Maresca,Match Report,,internazionale,2021-2022,18.0,6.0,14.0,5.0,3.0,1.1,335.0,436.0,6217.0,2500.0,1,1.7,1.1,7.0,33.0,12.0,28.0,3.0,19.0,4.0,33.0,3.0,8.0,2.0,5.0,2.0,1.0,18.0,6.0,12.0,0.0,542.0,66.0,183.0,217.0,148.0,22.0,14.0,15.0,11.0,2.0,3,0,13.0,10.0,0.0,44.0,20.0,25.0
