Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist,SoTA,Saves,PSxG,Cmp,Att,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Mid_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,PrgC,Carries_Att_3rd,Mis,Dis,CrdY,CrdR,Fls,Fld,Off,Recov,Aerials_Won,Aerials_Lost
2020-12-13,12:45,Serie A,Matchweek 11,Sun,Away,W,3,1,Cagliari,2.8,1.6,58.0,,Samir Handanović,3-5-2,4-2-3-1,Fabrizio Pasqua,Match Report,,internazionale,2020-2021,21.0,11.0,14.4,3.0,2.0,0.5,536.0,627.0,9454.0,3191.0,2,2.5,1.8,5.0,38.0,16.0,36.0,8.0,31.0,9.0,38.0,5.0,15.0,5.0,8.0,7.0,0.0,12.0,11.0,16.0,0.0,741.0,64.0,236.0,322.0,187.0,38.0,21.0,21.0,20.0,5.0,1,0,17.0,10.0,1.0,42.0,6.0,18.0
2020-12-16,20:45,Serie A,Matchweek 12,Wed,Home,W,1,0,Napoli,1.2,2.2,41.0,,Samir Handanović,3-5-2,4-2-3-1,Davide Massa,Match Report,,internazionale,2020-2021,4.0,1.0,19.1,3.0,3.0,1.4,404.0,466.0,7765.0,2196.0,0,0.5,0.5,4.0,49.0,4.0,30.0,4.0,13.0,4.0,8.0,2.0,6.0,2.0,1.0,1.0,4.0,16.0,8.0,13.0,0.0,547.0,63.0,150.0,279.0,119.0,17.0,11.0,5.0,10.0,8.0,5,0,17.0,9.0,1.0,32.0,9.0,11.0
2020-12-20,15:00,Serie A,Matchweek 13,Sun,Home,W,2,1,Spezia,1.2,1.0,42.0,,Samir Handanović,3-5-2,4-3-3,Michael Fabbri,Match Report,,internazionale,2020-2021,8.0,3.0,17.4,1.0,0.0,0.9,412.0,487.0,7516.0,2334.0,1,0.4,0.3,1.0,34.0,7.0,20.0,5.0,14.0,3.0,16.0,3.0,13.0,6.0,5.0,8.0,0.0,6.0,14.0,12.0,0.0,582.0,69.0,252.0,269.0,70.0,15.0,14.0,4.0,21.0,6.0,1,0,10.0,8.0,1.0,47.0,8.0,11.0
2020-12-23,18:30,Serie A,Matchweek 14,Wed,Away,W,2,1,Hellas Verona,1.8,1.5,59.0,,Samir Handanović,3-4-3,3-4-3,Piero Giacomelli,Match Report,,internazionale,2020-2021,18.0,5.0,15.1,2.0,1.0,1.7,451.0,566.0,7962.0,2683.0,2,1.7,1.4,3.0,35.0,15.0,25.0,5.0,28.0,8.0,33.0,4.0,13.0,8.0,6.0,6.0,1.0,10.0,14.0,13.0,1.0,678.0,63.0,215.0,308.0,160.0,29.0,28.0,18.0,20.0,10.0,2,0,20.0,16.0,0.0,62.0,30.0,25.0
2021-01-03,12:30,Serie A,Matchweek 15,Sun,Home,W,6,2,Crotone,2.4,1.4,48.0,,Samir Handanović,3-5-2,3-5-2,Gianluca Aureliano,Match Report,,internazionale,2020-2021,16.0,8.0,17.0,3.0,1.0,1.9,428.0,507.0,7562.0,2461.0,4,1.5,0.9,2.0,49.0,14.0,31.0,3.0,14.0,3.0,31.0,9.0,19.0,11.0,6.0,10.0,3.0,13.0,9.0,4.0,0.0,595.0,47.0,162.0,298.0,136.0,31.0,28.0,15.0,13.0,2.0,0,0,9.0,7.0,3.0,48.0,10.0,8.0
2021-01-06,15:00,Serie A,Matchweek 16,Wed,Away,L,1,2,Sampdoria,2.7,1.3,63.0,,Samir Handanović,3-5-2,4-4-2,Paolo Valeri,Match Report,,internazionale,2020-2021,23.0,6.0,13.5,3.0,1.0,1.5,461.0,573.0,7834.0,2554.0,1,1.3,1.2,6.0,63.0,14.0,40.0,4.0,31.0,10.0,38.0,2.0,8.0,6.0,1.0,5.0,2.0,9.0,6.0,7.0,0.0,662.0,49.0,132.0,317.0,219.0,35.0,30.0,13.0,8.0,1.0,4,0,18.0,12.0,3.0,47.0,20.0,7.0
2021-01-10,12:30,Serie A,Matchweek 17,Sun,Away,D,2,2,Roma,1.6,0.7,50.0,,Marcelo Brozović,3-5-2,3-4-3,Marco Di Bello,Match Report,,internazionale,2020-2021,17.0,6.0,12.4,8.0,6.0,1.5,480.0,569.0,8436.0,2638.0,2,1.7,2.1,5.0,35.0,16.0,24.0,2.0,16.0,7.0,32.0,3.0,19.0,11.0,6.0,12.0,1.0,11.0,6.0,21.0,0.0,664.0,82.0,251.0,302.0,117.0,31.0,12.0,5.0,6.0,5.0,3,0,11.0,18.0,2.0,47.0,9.0,7.0
2021-01-17,20:45,Serie A,Matchweek 18,Sun,Home,W,2,0,Juventus,1.6,0.5,49.0,,Samir Handanović,3-5-2,4-4-2,Daniele Doveri,Match Report,,internazionale,2020-2021,17.0,5.0,19.3,4.0,4.0,0.5,483.0,555.0,7956.0,2608.0,2,0.9,0.9,1.0,40.0,12.0,38.0,4.0,11.0,3.0,30.0,4.0,7.0,5.0,1.0,4.0,2.0,6.0,6.0,24.0,0.0,653.0,80.0,234.0,290.0,138.0,25.0,26.0,11.0,16.0,2.0,2,0,8.0,14.0,0.0,38.0,6.0,14.0
2021-01-23,18:00,Serie A,Matchweek 19,Sat,Away,D,0,0,Udinese,0.7,0.3,61.0,,Samir Handanović,3-5-2,3-5-2,Fabio Maresca,Match Report,,internazionale,2020-2021,10.0,4.0,22.3,1.0,1.0,0.1,579.0,680.0,9945.0,2772.0,0,0.3,0.6,0.0,61.0,5.0,53.0,2.0,18.0,4.0,14.0,0.0,13.0,9.0,4.0,8.0,1.0,6.0,7.0,6.0,0.0,746.0,34.0,127.0,440.0,185.0,22.0,24.0,21.0,11.0,3.0,2,0,16.0,10.0,1.0,53.0,14.0,11.0
2021-01-30,20:45,Serie A,Matchweek 20,Sat,Home,W,4,0,Benevento,1.4,0.0,61.0,,Samir Handanović,3-5-2,5-3-2,Fabrizio Pasqua,Match Report,,internazionale,2020-2021,12.0,6.0,17.8,0.0,0.0,0.0,586.0,673.0,9931.0,2696.0,2,1.2,1.2,2.0,53.0,9.0,45.0,10.0,31.0,7.0,22.0,5.0,18.0,10.0,7.0,6.0,5.0,8.0,13.0,9.0,0.0,757.0,39.0,179.0,376.0,212.0,24.0,23.0,17.0,9.0,5.0,0,0,9.0,13.0,3.0,49.0,6.0,4.0
2021-02-05,20:45,Serie A,Matchweek 21,Fri,Away,W,2,0,Fiorentina,2.2,0.6,55.0,,Samir Handanović,3-5-2,5-3-2,Federico La Penna,Match Report,,internazionale,2020-2021,14.0,6.0,15.4,3.0,3.0,0.2,524.0,610.0,8614.0,2915.0,2,2.2,1.7,2.0,39.0,12.0,45.0,0.0,14.0,7.0,27.0,4.0,13.0,4.0,5.0,6.0,2.0,9.0,8.0,23.0,0.0,707.0,75.0,241.0,298.0,173.0,34.0,24.0,15.0,12.0,5.0,1,0,10.0,9.0,1.0,48.0,12.0,8.0
2021-02-14,20:45,Serie A,Matchweek 22,Sun,Home,W,3,1,Lazio,2.2,0.7,36.0,,Samir Handanović,3-5-2,3-5-2,Michael Fabbri,Match Report,,internazionale,2020-2021,11.0,6.0,17.6,6.0,5.0,0.8,308.0,416.0,5630.0,2074.0,1,1.2,1.1,1.0,26.0,10.0,16.0,1.0,5.0,4.0,22.0,6.0,13.0,10.0,10.0,2.0,1.0,12.0,12.0,37.0,1.0,542.0,100.0,243.0,211.0,94.0,19.0,17.0,11.0,15.0,8.0,2,0,7.0,4.0,1.0,58.0,17.0,17.0
2021-02-21,15:00,Serie A,Matchweek 23,Sun,Away,W,3,0,Milan,2.6,0.8,40.0,,Samir Handanović,3-5-2,4-2-3-1,Daniele Doveri,Match Report,,internazionale,2020-2021,16.0,6.0,15.1,8.0,8.0,1.8,342.0,424.0,6101.0,2389.0,2,1.9,1.6,0.0,24.0,13.0,17.0,7.0,14.0,7.0,28.0,5.0,12.0,8.0,10.0,1.0,1.0,16.0,15.0,35.0,0.0,557.0,92.0,247.0,206.0,110.0,29.0,23.0,13.0,13.0,11.0,1,0,10.0,9.0,1.0,39.0,9.0,16.0
2021-02-28,15:00,Serie A,Matchweek 24,Sun,Home,W,3,0,Genoa,2.7,0.1,51.0,,Samir Handanović,3-5-2,3-5-2,Daniele Chiffi,Match Report,,internazionale,2020-2021,24.0,12.0,15.9,2.0,2.0,0.1,502.0,585.0,9150.0,2835.0,2,2.2,1.3,3.0,36.0,20.0,38.0,6.0,22.0,9.0,44.0,5.0,14.0,9.0,7.0,4.0,3.0,2.0,8.0,11.0,0.0,679.0,62.0,188.0,302.0,197.0,44.0,31.0,14.0,13.0,5.0,0,0,12.0,8.0,0.0,54.0,12.0,3.0
2021-03-04,20:45,Serie A,Matchweek 25,Thu,Away,W,2,1,Parma,2.9,0.8,47.0,,Samir Handanović,3-5-2,4-3-1-2,Fabrizio Pasqua,Match Report,,internazionale,2020-2021,11.0,6.0,10.9,2.0,1.0,0.3,459.0,539.0,8079.0,2566.0,2,2.5,2.0,0.0,41.0,10.0,38.0,2.0,16.0,2.0,20.0,4.0,16.0,10.0,7.0,6.0,3.0,13.0,12.0,18.0,0.0,639.0,50.0,182.0,296.0,164.0,23.0,23.0,10.0,14.0,16.0,1,0,11.0,8.0,3.0,60.0,8.0,15.0
2021-03-08,20:45,Serie A,Matchweek 26,Mon,Home,W,1,0,Atalanta,0.2,0.9,44.0,,Samir Handanović,3-5-2,3-4-3,Maurizio Mariani,Match Report,,internazionale,2020-2021,5.0,1.0,17.4,2.0,2.0,0.2,420.0,519.0,7768.0,2823.0,1,0.2,0.4,0.0,17.0,4.0,22.0,2.0,8.0,7.0,7.0,2.0,15.0,12.0,12.0,3.0,0.0,14.0,28.0,22.0,0.0,645.0,109.0,310.0,237.0,103.0,16.0,17.0,10.0,13.0,18.0,0,0,11.0,17.0,2.0,54.0,18.0,22.0
2021-03-14,15:00,Serie A,Matchweek 27,Sun,Away,W,2,1,Torino,2.5,0.9,68.0,,Samir Handanović,3-5-2,3-5-2,Paolo Valeri,Match Report,,internazionale,2020-2021,12.0,2.0,15.3,3.0,2.0,0.5,638.0,738.0,10662.0,2905.0,1,1.2,1.4,5.0,71.0,10.0,39.0,1.0,28.0,8.0,25.0,4.0,9.0,5.0,3.0,3.0,3.0,13.0,5.0,11.0,0.0,829.0,41.0,138.0,424.0,270.0,30.0,29.0,28.0,16.0,3.0,1,0,12.0,11.0,2.0,53.0,16.0,4.0
2021-04-03,20:45,Serie A,Matchweek 29,Sat,Away,W,1,0,Bologna,1.9,1.1,44.0,,Samir Handanović,3-5-2,4-2-3-1,Piero Giacomelli,Match Report,,internazionale,2020-2021,14.0,3.0,18.1,2.0,2.0,0.1,368.0,468.0,6363.0,2383.0,0,0.8,0.9,2.0,39.0,8.0,26.0,2.0,11.0,4.0,24.0,1.0,19.0,11.0,8.0,8.0,3.0,11.0,8.0,18.0,1.0,586.0,67.0,186.0,284.0,120.0,28.0,11.0,11.0,21.0,11.0,4,0,15.0,15.0,2.0,54.0,10.0,12.0
2021-04-07,18:45,Serie A,Matchweek 28,Wed,Home,W,2,1,Sassuolo,1.1,0.7,30.0,,Samir Handanović,3-5-2,4-2-3-1,Massimiliano Irrati,Match Report,,internazionale,2020-2021,7.0,2.0,13.7,3.0,2.0,0.6,331.0,385.0,6067.0,2173.0,2,0.6,0.4,1.0,27.0,5.0,22.0,6.0,10.0,1.0,13.0,4.0,20.0,12.0,14.0,3.0,3.0,12.0,8.0,25.0,0.0,485.0,79.0,217.0,182.0,89.0,23.0,17.0,9.0,22.0,6.0,2,0,8.0,13.0,1.0,36.0,10.0,7.0
2021-04-11,12:30,Serie A,Matchweek 30,Sun,Home,W,1,0,Cagliari,1.2,0.3,53.0,,Samir Handanović,3-5-2,3-5-2,Luca Pairetto,Match Report,,internazionale,2020-2021,15.0,7.0,18.8,1.0,1.0,0.1,570.0,648.0,9683.0,2844.0,1,1.1,1.3,3.0,68.0,13.0,62.0,4.0,20.0,5.0,29.0,2.0,20.0,11.0,6.0,8.0,6.0,12.0,4.0,20.0,0.0,761.0,38.0,147.0,372.0,242.0,34.0,28.0,17.0,17.0,7.0,1,0,10.0,12.0,2.0,54.0,9.0,27.0
2021-04-18,20:45,Serie A,Matchweek 31,Sun,Away,D,1,1,Napoli,0.9,0.7,44.0,,Samir Handanović,3-5-2,4-2-3-1,Daniele Doveri,Match Report,,internazionale,2020-2021,10.0,2.0,16.9,1.0,1.0,0.1,434.0,490.0,7923.0,2685.0,0,0.5,0.9,1.0,33.0,6.0,20.0,4.0,9.0,3.0,18.0,2.0,7.0,6.0,5.0,2.0,0.0,10.0,7.0,9.0,0.0,572.0,63.0,254.0,222.0,104.0,25.0,13.0,11.0,16.0,5.0,2,0,12.0,12.0,1.0,33.0,5.0,5.0
2021-04-21,20:45,Serie A,Matchweek 32,Wed,Away,D,1,1,Spezia,3.1,0.0,64.0,,Samir Handanović,3-5-2,4-3-3,Daniele Chiffi,Match Report,,internazionale,2020-2021,20.0,5.0,13.9,1.0,0.0,0.0,601.0,695.0,10954.0,3029.0,0,1.2,1.1,2.0,57.0,13.0,43.0,4.0,25.0,8.0,37.0,2.0,10.0,5.0,1.0,8.0,1.0,10.0,6.0,7.0,1.0,776.0,31.0,197.0,382.0,204.0,34.0,17.0,13.0,13.0,5.0,0,0,7.0,7.0,6.0,45.0,12.0,12.0
2021-04-25,15:00,Serie A,Matchweek 33,Sun,Home,W,1,0,Hellas Verona,0.9,1.3,49.0,,Samir Handanović,3-5-2,3-4-3,Rosario Abisso,Match Report,,internazionale,2020-2021,12.0,3.0,20.4,1.0,1.0,0.1,464.0,552.0,8103.0,2968.0,1,0.3,0.6,1.0,35.0,7.0,30.0,2.0,11.0,3.0,20.0,2.0,8.0,5.0,5.0,3.0,0.0,9.0,8.0,19.0,0.0,643.0,108.0,266.0,269.0,111.0,13.0,9.0,5.0,11.0,12.0,0,0,7.0,13.0,1.0,47.0,19.0,11.0
2021-05-01,18:00,Serie A,Matchweek 34,Sat,Away,W,2,0,Crotone,2.4,0.8,62.0,,Samir Handanović,3-5-2,3-5-2,Alessandro Prontera,Match Report,,internazionale,2020-2021,23.0,5.0,16.0,1.0,1.0,0.1,590.0,668.0,10773.0,2994.0,2,2.1,1.9,5.0,68.0,17.0,58.0,2.0,35.0,11.0,42.0,3.0,11.0,5.0,7.0,3.0,1.0,7.0,6.0,14.0,0.0,745.0,48.0,146.0,340.0,264.0,39.0,21.0,11.0,8.0,6.0,2,0,9.0,9.0,3.0,35.0,14.0,6.0
2021-05-08,18:00,Serie A,Matchweek 35,Sat,Home,W,5,1,Sampdoria,1.9,1.5,55.0,,Samir Handanović,3-5-2,4-4-1-1,Giovanni Ayroldi,Match Report,,internazionale,2020-2021,13.0,6.0,18.9,3.0,2.0,0.9,559.0,636.0,8570.0,2737.0,4,1.1,0.4,1.0,30.0,11.0,30.0,5.0,9.0,2.0,25.0,9.0,6.0,3.0,3.0,1.0,2.0,17.0,11.0,22.0,2.0,731.0,113.0,297.0,313.0,128.0,17.0,16.0,16.0,14.0,2.0,0,0,10.0,13.0,2.0,43.0,10.0,6.0
2021-05-12,20:45,Serie A,Matchweek 36,Wed,Home,W,3,1,Roma,1.7,0.9,52.0,,Andrea Ranocchia,3-5-2,4-2-3-1,Daniele Chiffi,Match Report,,internazionale,2020-2021,14.0,5.0,17.8,5.0,4.0,0.4,511.0,571.0,8838.0,2952.0,3,1.2,1.3,0.0,28.0,9.0,24.0,3.0,11.0,5.0,25.0,6.0,11.0,4.0,8.0,2.0,1.0,11.0,4.0,21.0,0.0,673.0,99.0,355.0,218.0,107.0,25.0,20.0,9.0,13.0,6.0,0,0,4.0,11.0,2.0,39.0,10.0,10.0
2021-05-15,18:00,Serie A,Matchweek 37,Sat,Away,L,2,3,Juventus,1.4,2.8,59.0,,Samir Handanović,3-5-2,4-4-2,Giampaolo Calvarese,Match Report,,internazionale,2020-2021,7.0,2.0,18.9,6.0,2.0,2.2,555.0,618.0,9863.0,2478.0,0,0.6,0.8,6.0,59.0,6.0,40.0,5.0,17.0,3.0,15.0,1.0,11.0,6.0,4.0,6.0,1.0,10.0,7.0,12.0,0.0,693.0,65.0,188.0,302.0,206.0,19.0,23.0,17.0,11.0,9.0,5,1,18.0,10.0,0.0,34.0,8.0,3.0
2021-05-23,15:00,Serie A,Matchweek 38,Sun,Home,W,5,1,Udinese,3.0,1.3,48.0,1000.0,Samir Handanović,3-5-2,3-5-1-1,Manuel Volpi,Match Report,,internazionale,2020-2021,14.0,6.0,17.1,2.0,1.0,1.3,379.0,445.0,6873.0,2491.0,2,1.6,0.6,1.0,32.0,9.0,27.0,5.0,13.0,3.0,25.0,8.0,13.0,9.0,5.0,6.0,2.0,5.0,7.0,11.0,0.0,532.0,67.0,198.0,226.0,110.0,19.0,14.0,12.0,15.0,7.0,1,0,13.0,16.0,0.0,38.0,5.0,5.0
2020-09-21,20:45,Serie A,Matchweek 1,Mon,Home,W,2,0,Bologna,2.6,1.1,58.0,1000.0,Gianluigi Donnarumma,4-2-3-1,4-2-3-1,Federico La Penna,Match Report,,milan,2020-2021,16.0,4.0,18.9,4.0,4.0,1.0,458.0,555.0,8212.0,3002.0,1,0.7,0.8,2.0,34.0,10.0,39.0,6.0,23.0,7.0,31.0,4.0,14.0,8.0,5.0,9.0,0.0,11.0,9.0,17.0,0.0,645.0,55.0,217.0,270.0,162.0,21.0,24.0,15.0,10.0,15.0,3,0,13.0,19.0,5.0,55.0,18.0,9.0
2020-09-27,18:00,Serie A,Matchweek 2,Sun,Away,W,2,0,Crotone,2.4,0.2,52.0,,Gianluigi Donnarumma,4-2-3-1,3-5-2,Luca Pairetto,Match Report,,milan,2020-2021,15.0,5.0,17.9,0.0,0.0,0.0,422.0,523.0,6944.0,2319.0,0,0.6,0.6,0.0,31.0,9.0,17.0,2.0,12.0,5.0,23.0,2.0,23.0,12.0,4.0,16.0,3.0,9.0,7.0,21.0,0.0,635.0,54.0,197.0,280.0,170.0,24.0,19.0,18.0,16.0,11.0,3,0,15.0,14.0,3.0,65.0,12.0,13.0
2020-10-04,18:00,Serie A,Matchweek 3,Sun,Home,W,3,0,Spezia,2.6,0.2,62.0,1000.0,Gianluigi Donnarumma,4-2-3-1,4-3-3,Marco Serra,Match Report,,milan,2020-2021,17.0,5.0,15.3,2.0,2.0,0.4,522.0,620.0,9324.0,2998.0,2,2.6,2.0,7.0,50.0,15.0,33.0,5.0,21.0,4.0,33.0,5.0,22.0,13.0,8.0,13.0,1.0,8.0,12.0,15.0,0.0,734.0,57.0,208.0,376.0,158.0,29.0,20.0,15.0,14.0,7.0,1,0,14.0,17.0,1.0,63.0,17.0,9.0
2020-10-17,18:00,Serie A,Matchweek 4,Sat,Away,W,2,1,Inter,2.1,2.8,45.0,1000.0,Alessio Romagnoli,4-2-3-1,3-1-4-2,Maurizio Mariani,Match Report,,milan,2020-2021,10.0,3.0,17.2,5.0,4.0,1.3,297.0,399.0,5216.0,2226.0,1,1.2,0.7,2.0,27.0,8.0,20.0,2.0,16.0,5.0,18.0,3.0,14.0,7.0,7.0,6.0,1.0,13.0,18.0,19.0,0.0,508.0,64.0,162.0,225.0,129.0,19.0,20.0,11.0,11.0,6.0,3,0,11.0,18.0,2.0,47.0,25.0,15.0
2020-10-26,20:45,Serie A,Matchweek 5,Mon,Home,D,3,3,Roma,2.5,2.1,54.0,,Alessio Romagnoli,4-2-3-1,3-4-3,Piero Giacomelli,Match Report,,milan,2020-2021,12.0,7.0,13.6,7.0,4.0,2.4,463.0,547.0,8430.0,2896.0,2,1.7,1.2,3.0,34.0,11.0,30.0,1.0,16.0,7.0,26.0,6.0,11.0,7.0,8.0,3.0,0.0,8.0,8.0,12.0,3.0,632.0,65.0,193.0,329.0,116.0,31.0,19.0,12.0,11.0,6.0,3,0,14.0,15.0,7.0,50.0,15.0,16.0
2020-11-01,12:30,Serie A,Matchweek 6,Sun,Away,W,2,1,Udinese,1.1,1.0,60.0,,Alessio Romagnoli,4-2-3-1,4-3-3,Marco Di Bello,Match Report,,milan,2020-2021,12.0,4.0,20.8,2.0,1.0,1.0,544.0,636.0,8408.0,2986.0,1,0.7,1.2,2.0,53.0,8.0,46.0,3.0,15.0,4.0,21.0,4.0,17.0,7.0,6.0,8.0,3.0,7.0,10.0,17.0,0.0,736.0,53.0,158.0,411.0,176.0,22.0,19.0,13.0,15.0,7.0,2,0,12.0,14.0,3.0,51.0,16.0,15.0
