Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Adrien Rabiot,fr FRA,MF,24.0,28,21,1912.0,21.2,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,1.5,1.5,1.2,2.7,56.0,87.0,80.0,0.05,0.05,0.09,0.05,0.09,0.07,0.06,0.13,0.07,0.13,Matches,juventus,2019-2020
Gonzalo Higuaín,ar ARG,FW,31.0,32,20,1866.0,20.7,8.0,4.0,12.0,8.0,0.0,0.0,2.0,0.0,9.7,9.7,4.3,14.0,45.0,55.0,152.0,0.39,0.19,0.58,0.39,0.58,0.47,0.21,0.68,0.47,0.68,Matches,juventus,2019-2020
Federico Bernardeschi,it ITA,"MF,FW",25.0,29,19,1571.0,17.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,4.4,4.4,3.4,7.9,45.0,56.0,126.0,0.06,0.06,0.11,0.06,0.11,0.25,0.2,0.45,0.25,0.45,Matches,juventus,2019-2020
Danilo,br BRA,DF,28.0,22,16,1440.0,16.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.9,0.9,0.7,1.7,40.0,97.0,65.0,0.12,0.0,0.12,0.12,0.12,0.06,0.05,0.1,0.06,0.1,Matches,juventus,2019-2020
Aaron Ramsey,wls WAL,MF,28.0,24,11,1051.0,11.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.5,2.5,1.1,3.6,22.0,58.0,81.0,0.26,0.09,0.34,0.26,0.34,0.22,0.09,0.31,0.22,0.31,Matches,juventus,2019-2020
Gianluigi Buffon,it ITA,GK,41.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,juventus,2019-2020
Sami Khedira,de GER,MF,32.0,12,9,681.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,0.8,2.0,6.0,23.0,42.0,0.0,0.13,0.13,0.0,0.13,0.16,0.1,0.27,0.16,0.27,Matches,juventus,2019-2020
Douglas Costa,br BRA,"FW,MF",28.0,23,7,802.0,8.9,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,3.8,4.5,47.0,60.0,112.0,0.11,0.45,0.56,0.11,0.56,0.08,0.43,0.51,0.08,0.51,Matches,juventus,2019-2020
Daniele Rugani,it ITA,DF,25.0,10,7,690.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,juventus,2019-2020
Mattia De Sciglio,it ITA,DF,26.0,9,6,471.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,13.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,juventus,2019-2020
Merih Demiral,tr TUR,DF,21.0,6,5,418.0,4.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.6,0.0,9.0,0.0,0.22,0.22,0.43,0.22,0.43,0.07,0.05,0.12,0.07,0.12,Matches,juventus,2019-2020
Giorgio Chiellini,it ITA,DF,34.0,4,3,202.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,6.0,3.0,0.0,0.45,0.0,0.45,0.45,0.45,0.09,0.0,0.09,0.09,0.09,Matches,juventus,2019-2020
Emre Can,de GER,MF,25.0,8,2,284.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,0.1,1.2,11.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.37,0.03,0.39,0.37,0.39,Matches,juventus,2019-2020
Simone Muratore,it ITA,MF,21.0,4,2,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches,juventus,2019-2020
Luca Zanimacchia,it ITA,"FW,MF",21.0,2,1,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.1,0.03,0.1,Matches,juventus,2019-2020
Gianluca Frabotta,it ITA,DF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,juventus,2019-2020
Marco Olivieri,it ITA,FW,20.0,3,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,juventus,2019-2020
Carlo Pinsoglio,it ITA,GK,29.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,juventus,2019-2020
Daouda Peeters,be BEL,MF,20.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,juventus,2019-2020
Giacomo Vrioni,al ALB,FW,20.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,2.92,2.92,2.92,Matches,juventus,2019-2020
Pietro Beruatto,it ITA,"DF,MF",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus,2019-2020
Luca Coccolo,it ITA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus,2019-2020
Wesley Gasolina,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus,2019-2020
Han Kwang-song,kp PRK,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus,2019-2020
Mario Mandžukić,hr CRO,"FW,MF",33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus,2019-2020
Mattia Perin,it ITA,GK,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus,2019-2020
Marko Pjaca,hr CRO,"FW,MF",24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus,2019-2020
Manolo Portanova,it ITA,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,juventus,2019-2020
Squad Total,,,28.6,38,418,3420.0,38.0,73.0,47.0,120.0,60.0,13.0,14.0,87.0,3.0,71.1,60.1,45.5,105.6,879.0,1746.0,1734.0,1.92,1.24,3.16,1.58,2.82,1.87,1.2,3.07,1.58,2.78,,juventus,2019-2020
Opponent Total,,,26.7,38,418,3420.0,38.0,43.0,26.0,69.0,34.0,9.0,12.0,113.0,8.0,44.9,35.9,27.2,63.1,559.0,1197.0,1182.0,1.13,0.68,1.82,0.89,1.58,1.18,0.72,1.9,0.94,1.66,,juventus,2019-2020
Samir Handanović,si SVN,GK,35.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internazionale,2019-2020
Romelu Lukaku,be BEL,FW,26.0,36,33,2979.0,33.1,23.0,2.0,25.0,17.0,6.0,6.0,2.0,0.0,19.0,14.3,4.5,18.8,48.0,76.0,289.0,0.69,0.06,0.76,0.51,0.57,0.57,0.14,0.71,0.43,0.57,Matches,internazionale,2019-2020
Stefan de Vrij,nl NED,DF,27.0,34,32,2830.0,31.4,4.0,3.0,7.0,4.0,0.0,0.0,5.0,0.0,2.0,2.0,0.7,2.7,21.0,94.0,0.0,0.13,0.1,0.22,0.13,0.22,0.06,0.02,0.09,0.06,0.09,Matches,internazionale,2019-2020
Marcelo Brozović,hr CRO,MF,26.0,32,30,2701.0,30.0,3.0,6.0,9.0,3.0,0.0,0.0,9.0,0.0,3.2,3.2,2.8,5.9,47.0,240.0,40.0,0.1,0.2,0.3,0.1,0.3,0.11,0.09,0.2,0.11,0.2,Matches,internazionale,2019-2020
Milan Škriniar,sk SVK,DF,24.0,32,30,2627.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.5,1.5,32.0,152.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,internazionale,2019-2020
Lautaro Martínez,ar ARG,FW,21.0,35,29,2452.0,27.2,14.0,3.0,17.0,12.0,2.0,3.0,8.0,1.0,14.6,12.3,2.5,14.8,59.0,59.0,222.0,0.51,0.11,0.62,0.44,0.55,0.54,0.09,0.63,0.45,0.54,Matches,internazionale,2019-2020
Antonio Candreva,it ITA,DF,32.0,32,24,1993.0,22.1,5.0,7.0,12.0,5.0,0.0,0.0,5.0,0.0,2.3,2.3,5.3,7.6,80.0,104.0,221.0,0.23,0.32,0.54,0.23,0.54,0.1,0.24,0.34,0.1,0.34,Matches,internazionale,2019-2020
Nicolò Barella,it ITA,MF,22.0,27,23,2013.0,22.4,1.0,4.0,5.0,1.0,0.0,0.0,11.0,0.0,2.1,2.1,1.7,3.7,47.0,183.0,98.0,0.04,0.18,0.22,0.04,0.22,0.09,0.07,0.17,0.09,0.17,Matches,internazionale,2019-2020
Alessandro Bastoni,it ITA,DF,20.0,25,21,1921.0,21.3,2.0,0.0,2.0,2.0,0.0,0.0,9.0,1.0,1.3,1.3,0.7,2.0,50.0,107.0,24.0,0.09,0.0,0.09,0.09,0.09,0.06,0.03,0.09,0.06,0.09,Matches,internazionale,2019-2020
Roberto Gagliardini,it ITA,MF,25.0,24,21,1797.0,20.0,4.0,2.0,6.0,4.0,0.0,0.0,5.0,0.0,4.7,4.6,1.6,6.2,55.0,144.0,73.0,0.2,0.1,0.3,0.2,0.3,0.24,0.08,0.32,0.23,0.31,Matches,internazionale,2019-2020
Diego Godín,uy URU,DF,33.0,23,18,1628.0,18.1,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.9,0.9,1.0,1.9,32.0,101.0,8.0,0.06,0.06,0.11,0.06,0.11,0.05,0.05,0.1,0.05,0.1,Matches,internazionale,2019-2020
Cristiano Biraghi,it ITA,DF,26.0,26,18,1576.0,17.5,2.0,6.0,8.0,2.0,0.0,0.0,3.0,0.0,0.6,0.6,3.9,4.5,46.0,45.0,129.0,0.11,0.34,0.46,0.11,0.46,0.03,0.22,0.26,0.03,0.26,Matches,internazionale,2019-2020
Danilo D'Ambrosio,it ITA,DF,30.0,22,15,1402.0,15.6,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,1.7,1.7,0.9,2.6,21.0,67.0,67.0,0.26,0.0,0.26,0.26,0.26,0.11,0.05,0.16,0.11,0.16,Matches,internazionale,2019-2020
Matías Vecino,uy URU,MF,27.0,20,14,1282.0,14.2,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,3.5,3.5,1.1,4.6,27.0,61.0,87.0,0.14,0.14,0.28,0.14,0.28,0.24,0.08,0.32,0.24,0.32,Matches,internazionale,2019-2020
Ashley Young,eng ENG,DF,34.0,18,13,1185.0,13.2,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,0.9,0.9,3.3,4.2,34.0,54.0,89.0,0.3,0.3,0.61,0.3,0.61,0.07,0.25,0.32,0.07,0.32,Matches,internazionale,2019-2020
Alexis Sánchez,cl CHI,FW,30.0,22,10,923.0,10.3,4.0,8.0,12.0,3.0,1.0,1.0,4.0,1.0,4.3,3.5,3.2,6.7,22.0,62.0,95.0,0.39,0.78,1.17,0.29,1.07,0.42,0.31,0.73,0.35,0.66,Matches,internazionale,2019-2020
Borja Valero,es ESP,MF,34.0,19,9,931.0,10.3,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.8,1.8,1.3,3.1,31.0,68.0,35.0,0.19,0.0,0.19,0.19,0.19,0.18,0.13,0.3,0.18,0.3,Matches,internazionale,2019-2020
Stefano Sensi,it ITA,MF,23.0,12,9,723.0,8.0,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,1.4,1.4,1.7,3.1,22.0,59.0,74.0,0.37,0.25,0.62,0.37,0.62,0.17,0.21,0.39,0.17,0.39,Matches,internazionale,2019-2020
Christian Eriksen,dk DEN,MF,27.0,17,8,703.0,7.8,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.8,4.9,19.0,52.0,45.0,0.13,0.26,0.38,0.13,0.38,0.26,0.36,0.62,0.26,0.62,Matches,internazionale,2019-2020
Kwadwo Asamoah,gh GHA,"DF,FW",30.0,8,7,639.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,25.0,26.0,54.0,0.0,0.14,0.14,0.0,0.14,0.02,0.05,0.07,0.02,0.07,Matches,internazionale,2019-2020
Andrea Ranocchia,it ITA,DF,31.0,7,5,526.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.0,0.6,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,Matches,internazionale,2019-2020
Victor Moses,ng NGA,DF,28.0,12,4,420.0,4.7,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,2.0,2.2,39.0,25.0,61.0,0.0,0.64,0.64,0.0,0.64,0.05,0.42,0.47,0.05,0.47,Matches,internazionale,2019-2020
Valentino Lazaro,at AUT,DF,23.0,6,3,323.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.4,1.5,11.0,14.0,32.0,0.0,0.28,0.28,0.0,0.28,0.03,0.39,0.42,0.03,0.42,Matches,internazionale,2019-2020
Daniele Padelli,it ITA,GK,33.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internazionale,2019-2020
Matteo Politano,it ITA,"FW,MF",25.0,11,2,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.4,22.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.23,0.26,0.49,0.23,0.49,Matches,internazionale,2019-2020
Sebastiano Esposito,it ITA,FW,17.0,7,2,199.0,2.2,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.8,1.0,0.1,1.1,2.0,5.0,19.0,0.45,0.0,0.45,0.0,0.0,0.81,0.06,0.87,0.45,0.52,Matches,internazionale,2019-2020
Lucien Agoume,fr FRA,MF,17.0,3,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,internazionale,2019-2020
Federico Dimarco,it ITA,DF,21.0,3,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,internazionale,2019-2020
Lorenzo Pirola,it ITA,DF,17.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internazionale,2019-2020
Tommaso Berni,it ITA,GK,36.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,Matches,internazionale,2019-2020
Matias Fonseca,uy URU,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2019-2020
Dalbert Henrique,br BRA,"DF,MF",25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2019-2020
Filip Stankovic,rs SRB,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2019-2020
Edoardo Vergani,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internazionale,2019-2020
Squad Total,,,27.7,38,418,3420.0,38.0,80.0,57.0,137.0,70.0,10.0,11.0,104.0,6.0,69.4,60.8,44.0,104.7,797.0,1820.0,1806.0,2.11,1.5,3.61,1.84,3.34,1.83,1.16,2.98,1.6,2.76,,internazionale,2019-2020
Opponent Total,,,26.8,38,418,3420.0,38.0,35.0,24.0,59.0,32.0,3.0,4.0,90.0,4.0,40.7,37.6,28.2,65.7,779.0,1323.0,1312.0,0.92,0.63,1.55,0.84,1.47,1.07,0.74,1.81,0.99,1.73,,internazionale,2019-2020
Papu Gómez,ar ARG,"MF,FW",31.0,36,34,2842.0,31.6,7.0,16.0,23.0,7.0,0.0,0.0,2.0,0.0,7.8,7.8,9.9,17.6,241.0,276.0,203.0,0.22,0.51,0.73,0.22,0.73,0.25,0.31,0.56,0.25,0.56,Matches,atalanta,2019-2020
Pierluigi Gollini,it ITA,GK,24.0,33,33,2884.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atalanta,2019-2020
Berat Djimsiti,al ALB,DF,26.0,34,32,2783.0,30.9,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,1.1,3.2,13.0,93.0,36.0,0.06,0.03,0.1,0.06,0.1,0.07,0.04,0.1,0.07,0.1,Matches,atalanta,2019-2020
Robin Gosens,de GER,DF,25.0,34,31,2617.0,29.1,9.0,7.0,16.0,9.0,0.0,0.0,3.0,0.0,5.9,5.9,3.8,9.7,90.0,125.0,198.0,0.31,0.24,0.55,0.31,0.55,0.2,0.13,0.33,0.2,0.33,Matches,atalanta,2019-2020
Mario Pašalić,hr CRO,MF,24.0,35,30,2417.0,26.9,9.0,5.0,14.0,9.0,0.0,0.0,6.0,0.0,9.5,9.5,3.9,13.3,50.0,176.0,88.0,0.34,0.19,0.52,0.34,0.52,0.35,0.14,0.5,0.35,0.5,Matches,atalanta,2019-2020
Marten de Roon,nl NED,"MF,DF",28.0,35,29,2721.0,30.2,2.0,5.0,7.0,2.0,0.0,0.0,12.0,0.0,1.2,1.2,1.8,3.0,36.0,211.0,46.0,0.07,0.17,0.23,0.07,0.23,0.04,0.06,0.1,0.04,0.1,Matches,atalanta,2019-2020
Rafael Tolói,it ITA,DF,28.0,33,29,2608.0,29.0,2.0,6.0,8.0,2.0,0.0,0.0,11.0,0.0,3.1,3.1,2.3,5.4,36.0,166.0,38.0,0.07,0.21,0.28,0.07,0.28,0.11,0.08,0.19,0.11,0.19,Matches,atalanta,2019-2020
José Luis Palomino,ar ARG,DF,29.0,30,28,2480.0,27.6,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,3.2,3.2,1.4,4.6,9.0,77.0,8.0,0.07,0.04,0.11,0.07,0.11,0.12,0.05,0.17,0.12,0.17,Matches,atalanta,2019-2020
Remo Freuler,ch SUI,MF,27.0,31,28,2337.0,26.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,2.5,4.2,54.0,172.0,60.0,0.08,0.08,0.15,0.08,0.15,0.06,0.1,0.16,0.06,0.16,Matches,atalanta,2019-2020
Hans Hateboer,nl NED,DF,25.0,32,25,2356.0,26.2,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,2.3,2.3,4.5,6.8,81.0,70.0,216.0,0.0,0.15,0.15,0.0,0.15,0.09,0.17,0.26,0.09,0.26,Matches,atalanta,2019-2020
Duván Zapata,co COL,FW,28.0,28,25,2026.0,22.5,18.0,6.0,24.0,17.0,1.0,1.0,1.0,0.0,15.6,14.8,5.7,20.5,52.0,43.0,247.0,0.8,0.27,1.07,0.76,1.02,0.69,0.25,0.94,0.66,0.91,Matches,atalanta,2019-2020
Josip Iličić,si SVN,"FW,MF",31.0,26,21,1663.0,18.5,15.0,5.0,20.0,15.0,0.0,0.0,1.0,1.0,10.2,10.2,7.6,17.8,108.0,130.0,195.0,0.81,0.27,1.08,0.81,1.08,0.55,0.41,0.96,0.55,0.96,Matches,atalanta,2019-2020
Timothy Castagne,be BEL,DF,23.0,27,19,1769.0,19.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,2.2,4.2,41.0,68.0,154.0,0.05,0.1,0.15,0.05,0.15,0.1,0.11,0.21,0.1,0.21,Matches,atalanta,2019-2020
Ruslan Malinovskyi,ua UKR,"MF,FW",26.0,34,12,1535.0,17.1,8.0,3.0,11.0,8.0,0.0,1.0,7.0,1.0,4.4,3.6,5.0,8.6,66.0,124.0,108.0,0.47,0.18,0.64,0.47,0.64,0.26,0.29,0.55,0.21,0.5,Matches,atalanta,2019-2020
Mattia Caldara,it ITA,DF,25.0,14,11,959.0,10.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,3.0,16.0,2.0,0.0,0.09,0.09,0.0,0.09,0.03,0.04,0.06,0.03,0.06,Matches,atalanta,2019-2020
Luis Muriel,co COL,FW,28.0,34,10,1260.0,14.0,18.0,1.0,19.0,12.0,6.0,7.0,1.0,0.0,12.7,7.2,5.4,12.6,67.0,55.0,175.0,1.29,0.07,1.36,0.86,0.93,0.91,0.39,1.3,0.51,0.9,Matches,atalanta,2019-2020
Andrea Masiello,it ITA,DF,33.0,7,7,543.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,atalanta,2019-2020
Marco Sportiello,it ITA,GK,27.0,6,5,525.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atalanta,2019-2020
Simon Kjær,dk DEN,DF,30.0,5,3,292.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,atalanta,2019-2020
Bosko Sutalo,hr CRO,DF,19.0,7,3,280.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,10.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,atalanta,2019-2020
Adrien Tameze,cm CMR,MF,25.0,7,2,211.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,atalanta,2019-2020
Musa Barrow,gm GAM,"FW,MF",20.0,7,1,190.0,2.1,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.4,1.6,1.0,2.6,6.0,7.0,35.0,0.0,0.95,0.95,0.0,0.95,1.15,0.46,1.61,0.77,1.24,Matches,atalanta,2019-2020
