Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Eduard Atuesta,co COL,MF,24.0,26.0,5.0,658.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.1,1.1,0.7,1.8,20.0,43.0,52.0,0.14,0.0,0.14,0.14,0.14,0.14,0.1,0.24,0.14,0.24,Matches,palmeiras,2022
José López,ar ARG,FW,21.0,12.0,5.0,546.0,6.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.3,3.3,0.2,3.5,7.0,11.0,27.0,0.33,0.0,0.33,0.33,0.33,0.54,0.04,0.58,0.54,0.58,Matches,palmeiras,2022
Jorge,br BRA,DF,25.0,9.0,5.0,469.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,8.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.1,0.02,0.1,Matches,palmeiras,2022
Rafael Navarro,br BRA,"FW,MF",21.0,23.0,4.0,720.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.3,3.0,6.0,12.0,40.0,0.0,0.12,0.12,0.0,0.12,0.34,0.04,0.37,0.34,0.37,Matches,palmeiras,2022
Bruno Tabata,br BRA,"MF,FW",24.0,13.0,4.0,469.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.9,1.3,9.0,25.0,41.0,0.0,0.19,0.19,0.0,0.19,0.07,0.17,0.25,0.07,0.25,Matches,palmeiras,2022
Endrick,br BRA,FW,15.0,7.0,3.0,307.0,3.4,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.1,3.1,1.0,4.1,4.0,5.0,13.0,0.88,0.0,0.88,0.88,0.88,0.9,0.3,1.2,0.9,1.2,Matches,palmeiras,2022
Benjamín Kuscevic,cl CHI,DF,25.0,5.0,3.0,296.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.6,1.4,0.0,3.0,1.0,0.0,0.3,0.3,0.0,0.3,0.22,0.19,0.41,0.22,0.41,Matches,palmeiras,2022
Marcelo Lomba,br BRA,GK,35.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,palmeiras,2022
Miguel Merentiel,uy URU,"FW,MF",25.0,9.0,2.0,238.0,2.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.1,1.1,0.3,1.4,0.0,4.0,17.0,0.76,0.0,0.76,0.76,0.76,0.42,0.1,0.52,0.42,0.52,Matches,palmeiras,2022
Breno,br BRA,FW,26.0,23.0,1.0,329.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.3,1.2,22.0,15.0,40.0,0.27,0.0,0.27,0.27,0.27,0.27,0.07,0.34,0.27,0.34,Matches,palmeiras,2022
Vinicius Silvestre,br BRA,GK,27.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,palmeiras,2022
García,br BRA,"DF,MF",20.0,4.0,0.0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,palmeiras,2022
Fabinho,br BRA,MF,19.0,4.0,0.0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,palmeiras,2022
Kaiky Naves,br BRA,"DF,MF",19.0,2.0,0.0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,palmeiras,2022
Giovani,br BRA,"FW,MF",18.0,2.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,palmeiras,2022
Jailson Siqueira,br BRA,MF,26.0,2.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,palmeiras,2022
Gabriel Vieira,br BRA,FW,19.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,palmeiras,2022
Pedro Bicalho,br BRA,MF,20.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,palmeiras,2022
Lucas Freitas,br BRA,DF,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,palmeiras,2022
Jhonatan Jowjow,br BRA,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,palmeiras,2022
Kaique,br BRA,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,palmeiras,2022
Squad Total,,,26.9,38.0,418.0,3420.0,38.0,64.0,47.0,111.0,57.0,7.0,9.0,75.0,3.0,69.3,62.4,48.2,110.6,750.0,1718.0,1700.0,1.68,1.24,2.92,1.5,2.74,1.82,1.27,3.09,1.64,2.91,,palmeiras,2022
Opponent Total,,,27.2,38.0,418.0,3420.0,38.0,25.0,14.0,39.0,22.0,3.0,3.0,108.0,8.0,33.2,30.9,23.5,54.4,584.0,1164.0,1155.0,0.66,0.37,1.03,0.58,0.95,0.87,0.62,1.49,0.81,1.43,,palmeiras,2022
Vitão,br BRA,DF,21.0,31.0,31.0,2787.0,31.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,41.0,1.0,0.06,0.0,0.06,0.06,0.06,0.03,0.0,0.03,0.03,0.03,Matches,internacional,2022
Fabricio Bustos,ar ARG,DF,25.0,31.0,31.0,2673.0,29.7,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,2.5,4.0,45.0,142.0,138.0,0.07,0.1,0.17,0.07,0.17,0.05,0.08,0.14,0.05,0.14,Matches,internacional,2022
Carlos de Pena,uy URU,"MF,FW",29.0,34.0,30.0,2634.0,29.3,5.0,6.0,11.0,3.0,2.0,3.0,6.0,0.0,5.1,2.7,7.4,10.1,56.0,210.0,123.0,0.17,0.21,0.38,0.1,0.31,0.17,0.25,0.43,0.09,0.35,Matches,internacional,2022
Renê,br BRA,DF,29.0,28.0,27.0,2475.0,27.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.5,1.7,59.0,173.0,70.0,0.0,0.04,0.04,0.0,0.04,0.01,0.06,0.06,0.01,0.06,Matches,internacional,2022
Edenílson,br BRA,MF,32.0,31.0,24.0,2184.0,24.3,6.0,3.0,9.0,3.0,3.0,3.0,3.0,0.0,6.3,4.0,3.1,7.0,54.0,114.0,81.0,0.25,0.12,0.37,0.12,0.25,0.26,0.13,0.39,0.16,0.29,Matches,internacional,2022
Gabriel,br BRA,MF,29.0,26.0,24.0,2144.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.9,28.0,131.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,internacional,2022
Gabriel Mercado,ar ARG,DF,34.0,26.0,23.0,2128.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.4,0.4,0.2,0.6,13.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,Matches,internacional,2022
Daniel,br BRA,GK,27.0,23.0,23.0,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internacional,2022
Alexandre Alemão,br BRA,FW,23.0,34.0,22.0,2005.0,22.3,8.0,5.0,13.0,8.0,0.0,0.0,3.0,0.0,6.5,6.5,2.4,8.9,38.0,46.0,164.0,0.36,0.22,0.58,0.36,0.58,0.29,0.11,0.4,0.29,0.4,Matches,internacional,2022
Wanderson,br BRA,"FW,MF",27.0,26.0,21.0,1605.0,17.8,6.0,3.0,9.0,6.0,0.0,0.0,3.0,0.0,3.3,3.2,3.1,6.2,96.0,55.0,169.0,0.34,0.17,0.5,0.34,0.5,0.18,0.17,0.36,0.18,0.35,Matches,internacional,2022
Alan Patrick,br BRA,"MF,FW",30.0,26.0,20.0,1576.0,17.5,6.0,4.0,10.0,5.0,1.0,2.0,3.0,0.0,7.2,5.6,2.9,8.5,54.0,114.0,106.0,0.34,0.23,0.57,0.29,0.51,0.41,0.17,0.57,0.32,0.48,Matches,internacional,2022
Mauricio,br BRA,"FW,MF",20.0,32.0,19.0,1566.0,17.4,6.0,5.0,11.0,6.0,0.0,0.0,2.0,0.0,4.0,4.0,4.5,8.5,45.0,70.0,145.0,0.34,0.29,0.63,0.34,0.63,0.23,0.26,0.49,0.23,0.49,Matches,internacional,2022
Johnny Cardoso,us USA,MF,20.0,24.0,17.0,1410.0,15.7,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,2.9,2.9,2.0,4.8,19.0,75.0,37.0,0.19,0.13,0.32,0.19,0.32,0.18,0.13,0.31,0.18,0.31,Matches,internacional,2022
Pedro Henrique,br BRA,"FW,MF",31.0,32.0,16.0,1592.0,17.7,7.0,3.0,10.0,5.0,2.0,2.0,6.0,0.0,8.3,6.7,3.6,10.3,86.0,22.0,175.0,0.4,0.17,0.57,0.28,0.45,0.47,0.2,0.67,0.38,0.58,Matches,internacional,2022
Keiller,br BRA,GK,25.0,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internacional,2022
Rodrigo Moledo,br BRA,DF,34.0,20.0,14.0,1218.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.4,1.4,0.3,1.7,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13,Matches,internacional,2022
David,br BRA,FW,26.0,21.0,10.0,819.0,9.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.7,1.7,1.3,2.9,24.0,26.0,58.0,0.0,0.22,0.22,0.0,0.22,0.18,0.14,0.31,0.18,0.31,Matches,internacional,2022
Moisés,br BRA,DF,26.0,8.0,7.0,589.0,6.5,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.9,1.9,16.0,18.0,36.0,0.31,0.15,0.46,0.31,0.46,0.15,0.14,0.29,0.15,0.29,Matches,internacional,2022
Taison,br BRA,"MF,FW",34.0,20.0,5.0,726.0,8.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.9,1.9,1.8,3.8,52.0,65.0,47.0,0.12,0.12,0.25,0.12,0.25,0.24,0.23,0.47,0.24,0.47,Matches,internacional,2022
Liziero,br BRA,MF,23.0,14.0,5.0,505.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,11.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,internacional,2022
Kaique Rocha,br BRA,DF,20.0,7.0,5.0,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,internacional,2022
Rodrigo Dourado,br BRA,MF,27.0,8.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.1,3.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,internacional,2022
Bruno Méndez,uy URU,DF,22.0,6.0,4.0,436.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,2.0,9.0,1.0,0.21,0.0,0.21,0.21,0.21,0.08,0.0,0.08,0.08,0.08,Matches,internacional,2022
Heitor,br BRA,DF,21.0,5.0,4.0,395.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.8,7.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.17,0.02,0.17,Matches,internacional,2022
Thauan Lara,br BRA,"DF,FW",18.0,7.0,4.0,345.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,Matches,internacional,2022
Wesley Moraes,br BRA,FW,25.0,8.0,4.0,301.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.5,1.3,1.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.23,0.16,0.39,0.23,0.39,Matches,internacional,2022
Braian Romero,ar ARG,FW,30.0,17.0,2.0,346.0,3.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.1,2.1,4.0,5.0,25.0,0.52,0.0,0.52,0.52,0.52,0.52,0.04,0.55,0.52,0.55,Matches,internacional,2022
Igor Gomes,br BRA,DF,20.0,3.0,2.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internacional,2022
Caio Vidal,br BRA,"FW,MF",21.0,7.0,1.0,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,internacional,2022
Matheus Dias,br BRA,MF,24.0,2.0,1.0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,internacional,2022
Matheus Cadorini,br BRA,FW,19.0,3.0,1.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.2,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches,internacional,2022
Andrés D'Alessandro,ar ARG,FW,40.0,1.0,1.0,71.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,2.0,7.0,8.0,1.27,0.0,1.27,1.27,1.27,0.09,0.24,0.33,0.09,0.33,Matches,internacional,2022
Estevão,br BRA,"FW,MF",19.0,8.0,0.0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,Matches,internacional,2022
Lucas Ramos,br BRA,"MF,FW",21.0,9.0,0.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,internacional,2022
Gabriel Boschilia,br BRA,"MF,FW",25.0,4.0,0.0,56.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,2.0,11.0,3.0,0.0,1.61,1.61,0.0,1.61,0.04,0.64,0.68,0.04,0.68,Matches,internacional,2022
Weverton,br BRA,DF,22.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,internacional,2022
Gustavo Maia,br BRA,FW,21.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,internacional,2022
Anthoni,br BRA,GK,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022
Emerson Júnior,br BRA,GK,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022
Mikael,br BRA,FW,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022
Roberto,br BRA,DF,23.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022
Gustavo Silva,br BRA,MF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022
Paulo Victor,br BRA,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,internacional,2022
Squad Total,,,27.4,38.0,418.0,3420.0,38.0,58.0,40.0,98.0,50.0,8.0,10.0,86.0,2.0,55.8,48.1,40.0,88.1,750.0,1504.0,1494.0,1.53,1.05,2.58,1.32,2.37,1.47,1.05,2.52,1.27,2.32,,internacional,2022
Opponent Total,,,27.3,38.0,418.0,3420.0,38.0,31.0,21.0,52.0,27.0,4.0,5.0,115.0,4.0,45.1,42.7,34.1,76.8,677.0,1542.0,1530.0,0.82,0.55,1.37,0.71,1.26,1.19,0.9,2.08,1.12,2.02,,internacional,2022
Fábio,br BRA,GK,41.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fluminense,2022
Germán Cano,ar ARG,FW,33.0,38.0,37.0,3081.0,34.2,26.0,3.0,29.0,26.0,0.0,0.0,2.0,0.0,18.4,18.4,1.4,19.8,14.0,29.0,126.0,0.76,0.09,0.85,0.76,0.85,0.54,0.04,0.58,0.54,0.58,Matches,fluminense,2022
André,br BRA,MF,20.0,34.0,34.0,3015.0,33.5,1.0,1.0,2.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.7,2.7,71.0,200.0,36.0,0.03,0.03,0.06,0.03,0.06,0.03,0.05,0.08,0.03,0.08,Matches,fluminense,2022
Ganso,br BRA,"MF,FW",32.0,33.0,33.0,2477.0,27.5,5.0,5.0,10.0,2.0,3.0,3.0,7.0,0.0,3.9,1.5,4.8,6.3,28.0,208.0,111.0,0.18,0.18,0.36,0.07,0.25,0.14,0.18,0.32,0.05,0.23,Matches,fluminense,2022
Samuel Xavier,br BRA,DF,31.0,33.0,32.0,2826.0,31.4,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,1.7,1.7,4.0,5.8,66.0,141.0,138.0,0.06,0.06,0.13,0.06,0.13,0.05,0.13,0.18,0.05,0.18,Matches,fluminense,2022
Jhon Arias,co COL,"FW,MF",24.0,33.0,31.0,2663.0,29.6,7.0,10.0,17.0,6.0,1.0,1.0,4.0,0.0,3.4,2.7,7.1,9.7,138.0,171.0,266.0,0.24,0.34,0.57,0.2,0.54,0.12,0.24,0.35,0.09,0.33,Matches,fluminense,2022
Manoel,br BRA,DF,31.0,31.0,31.0,2448.0,27.2,4.0,1.0,5.0,4.0,0.0,0.0,5.0,2.0,1.6,1.6,1.1,2.7,24.0,95.0,11.0,0.15,0.04,0.18,0.15,0.18,0.06,0.04,0.1,0.06,0.1,Matches,fluminense,2022
Nino,br BRA,DF,24.0,30.0,30.0,2511.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.6,1.6,34.0,85.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06,Matches,fluminense,2022
Martinelli,br BRA,MF,20.0,28.0,17.0,1619.0,18.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,2.2,3.7,42.0,119.0,64.0,0.06,0.17,0.22,0.06,0.22,0.09,0.12,0.21,0.09,0.21,Matches,fluminense,2022
Caio Paulista,br BRA,DF,23.0,27.0,17.0,1609.0,17.9,1.0,3.0,4.0,1.0,0.0,0.0,3.0,1.0,2.2,2.2,2.0,4.3,80.0,55.0,129.0,0.06,0.17,0.22,0.06,0.22,0.12,0.11,0.24,0.12,0.24,Matches,fluminense,2022
Matheus Martins,br BRA,"FW,MF",18.0,30.0,17.0,1604.0,17.8,3.0,5.0,8.0,3.0,0.0,0.0,2.0,0.0,3.7,3.7,3.0,6.7,62.0,77.0,175.0,0.17,0.28,0.45,0.17,0.45,0.21,0.17,0.37,0.21,0.37,Matches,fluminense,2022
