Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist,SoTA,Saves,PSxG,Cmp,Att,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Mid_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,PrgC,Carries_Att_3rd,Mis,Dis,CrdY,CrdR,Fls,Fld,Off,Recov,Aerials_Won,Aerials_Lost
2021-08-01,16:00,Série A,Matchweek 14,Sun,Home,W,2,0,Ath Paranaense,1.3,0.7,60,,Júnior Alonso,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,atletico_mineiro,2021,10,2,18.8,1,1,0.1,579.0,654.0,11006.0,3330.0,1,0.5,0.7,3.0,54.0,10.0,32.0,4.0,18,4.0,22.0,4.0,16.0,10,10.0,6.0,0.0,15.0,9,14.0,0.0,762.0,64.0,208.0,434.0,122.0,16.0,10.0,16.0,17.0,15.0,4,1,14,11,1,50.0,13.0,6.0
2021-08-08,16:00,Série A,Matchweek 15,Sun,Away,W,2,1,Juventude,2.0,0.4,64,,Hulk,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,atletico_mineiro,2021,20,4,21.8,1,0,0.2,539.0,631.0,9295.0,2933.0,2,1.1,1.3,4.0,70.0,12.0,56.0,2.0,28,5.0,34.0,4.0,19.0,9,10.0,5.0,4.0,6.0,7,15.0,0.0,731.0,32.0,121.0,414.0,205.0,26.0,25.0,18.0,20.0,9.0,3,0,14,16,2,53.0,17.0,18.0
2021-08-14,19:00,Série A,Matchweek 16,Sat,Home,W,2,0,Palmeiras,1.8,0.1,67,,Hulk,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,atletico_mineiro,2021,15,6,18.2,1,1,0.0,617.0,707.0,10320.0,3293.0,2,1.7,1.7,3.0,56.0,13.0,57.0,2.0,27,11.0,30.0,4.0,19.0,13,9.0,8.0,2.0,3.0,11,15.0,0.0,789.0,33.0,176.0,394.0,230.0,32.0,20.0,19.0,14.0,10.0,2,0,14,14,1,49.0,8.0,7.0
2021-08-23,20:00,Série A,Matchweek 17,Mon,Away,D,1,1,Fluminense,1.3,1.6,66,,Júnior Alonso,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,atletico_mineiro,2021,19,7,21.8,3,2,1.1,556.0,656.0,9829.0,3422.0,1,1.2,0.6,1.0,65.0,16.0,64.0,2.0,29,6.0,35.0,2.0,15.0,8,4.0,8.0,3.0,7.0,17,12.0,0.0,762.0,49.0,151.0,398.0,222.0,20.0,17.0,18.0,15.0,9.0,3,0,16,16,1,51.0,6.0,10.0
2021-08-29,20:30,Série A,Matchweek 18,Sun,Away,D,1,1,Red Bull Bragantino,2.3,0.4,66,,Júnior Alonso,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,atletico_mineiro,2021,26,7,18.9,0,0,0.0,619.0,713.0,9519.0,3234.0,1,2.1,1.6,3.0,66.0,21.0,51.0,6.0,39,17.0,46.0,2.0,15.0,11,4.0,6.0,5.0,7.0,10,5.0,0.0,809.0,49.0,165.0,379.0,270.0,33.0,16.0,23.0,18.0,10.0,4,0,18,16,1,68.0,8.0,3.0
2021-09-12,16:00,Série A,Matchweek 20,Sun,Away,W,2,0,Fortaleza,1.0,0.6,52,,Júnior Alonso,4-2-3-1,3-4-1-2,Braulio da Silva Machado,Match Report,,atletico_mineiro,2021,11,4,18.3,4,4,0.2,441.0,529.0,7936.0,2929.0,2,0.9,0.9,3.0,37.0,8.0,32.0,3.0,14,4.0,20.0,4.0,17.0,11,13.0,3.0,1.0,16.0,8,23.0,0.0,659.0,75.0,238.0,311.0,116.0,16.0,12.0,7.0,29.0,5.0,2,0,18,13,1,47.0,9.0,13.0
2021-09-18,19:00,Série A,Matchweek 21,Sat,Home,W,3,0,Sport Recife,2.4,0.3,59,,Júnior Alonso,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,atletico_mineiro,2021,21,8,22.8,1,1,0.1,515.0,594.0,9324.0,3421.0,2,1.5,1.3,1.0,52.0,15.0,45.0,0.0,13,6.0,34.0,4.0,21.0,12,2.0,15.0,4.0,6.0,6,7.0,0.0,679.0,43.0,169.0,360.0,156.0,22.0,19.0,14.0,12.0,6.0,2,0,18,12,0,53.0,8.0,4.0
2021-09-25,21:00,Série A,Matchweek 22,Sat,Away,D,0,0,São Paulo,0.4,0.5,51,,Réver,3-5-2,3-4-1-2,Wilton Sampaio,Match Report,,atletico_mineiro,2021,11,4,22.9,0,0,0.0,439.0,544.0,7662.0,2912.0,0,0.4,0.3,1.0,36.0,10.0,35.0,2.0,17,5.0,21.0,0.0,11.0,4,4.0,5.0,2.0,12.0,11,8.0,0.0,629.0,51.0,207.0,308.0,119.0,10.0,13.0,10.0,16.0,11.0,1,0,12,12,1,41.0,13.0,12.0
2021-10-02,21:00,Série A,Matchweek 23,Sat,Home,W,1,0,Internacional,1.4,0.5,57,,Júnior Alonso,4-4-2,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,atletico_mineiro,2021,10,3,14.8,4,4,0.7,448.0,537.0,8248.0,3185.0,1,1.4,1.7,2.0,57.0,10.0,60.0,6.0,24,7.0,20.0,2.0,19.0,8,12.0,6.0,1.0,8.0,8,16.0,0.0,630.0,48.0,152.0,310.0,170.0,27.0,28.0,14.0,14.0,10.0,4,0,16,13,2,40.0,13.0,16.0
2021-10-06,19:00,Série A,Matchweek 24,Wed,Away,D,2,2,Chapecoense,0.8,1.4,65,733.0,Hulk,4-2-3-1,4-4-2,André Luiz de Freitas Castro,Match Report,,atletico_mineiro,2021,16,5,22.8,4,2,2.2,496.0,603.0,9028.0,3183.0,1,0.5,0.8,2.0,55.0,11.0,48.0,2.0,22,11.0,29.0,3.0,11.0,10,3.0,7.0,1.0,14.0,14,16.0,0.0,709.0,45.0,181.0,347.0,182.0,25.0,13.0,13.0,9.0,8.0,1,0,17,12,3,58.0,22.0,8.0
2021-10-09,16:30,Série A,Matchweek 25,Sat,Home,W,3,1,Ceará,2.7,1.4,54,10265.0,Réver,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,atletico_mineiro,2021,11,3,21.7,5,4,1.2,374.0,468.0,6644.0,2457.0,2,1.9,1.1,1.0,40.0,10.0,29.0,4.0,15,8.0,22.0,6.0,14.0,9,8.0,5.0,1.0,11.0,3,15.0,0.0,573.0,65.0,207.0,250.0,126.0,22.0,18.0,11.0,15.0,5.0,1,0,12,10,2,43.0,15.0,19.0
2021-10-13,19:00,Série A,Matchweek 26,Wed,Home,W,3,1,Santos,2.8,0.2,59,16514.0,Réver,4-2-3-1,3-4-1-2,Paulo Roberto Alves Júnior,Match Report,,atletico_mineiro,2021,12,4,16.9,1,0,0.2,455.0,530.0,8317.0,2980.0,1,1.2,1.4,1.0,45.0,10.0,40.0,4.0,15,4.0,26.0,5.0,14.0,9,4.0,6.0,4.0,8.0,6,8.0,0.0,622.0,40.0,123.0,340.0,164.0,23.0,15.0,18.0,18.0,3.0,1,0,10,12,0,44.0,13.0,9.0
2021-10-17,18:15,Série A,Matchweek 27,Sun,Away,L,1,2,Atl Goianiense,1.3,0.6,64,2963.0,Hulk,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,atletico_mineiro,2021,22,3,20.3,4,2,1.6,554.0,648.0,8790.0,3153.0,1,1.1,1.7,5.0,69.0,15.0,50.0,1.0,27,8.0,34.0,1.0,26.0,12,8.0,10.0,8.0,7.0,13,11.0,1.0,759.0,47.0,163.0,301.0,303.0,33.0,28.0,24.0,18.0,8.0,0,0,7,8,1,62.0,13.0,13.0
2021-10-24,16:00,Série A,Matchweek 28,Sun,Home,W,2,1,Cuiabá,2.5,0.4,54,30501.0,Júnior Alonso,4-2-3-1,4-4-2,Savio Pereira,Match Report,,atletico_mineiro,2021,21,9,17.5,2,2,0.2,447.0,540.0,8009.0,3012.0,2,2.0,1.5,3.0,67.0,15.0,45.0,4.0,24,7.0,39.0,4.0,10.0,8,2.0,6.0,2.0,13.0,10,14.0,0.0,647.0,41.0,140.0,281.0,231.0,41.0,24.0,21.0,11.0,8.0,0,0,12,12,1,54.0,13.0,10.0
2021-10-30,19:00,Série A,Matchweek 29,Sat,Away,L,0,1,Flamengo,0.7,0.9,62,20000.0,Júnior Alonso,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,atletico_mineiro,2021,16,2,22.4,3,2,1.1,385.0,503.0,7366.0,2888.0,0,0.5,0.9,3.0,51.0,9.0,42.0,7.0,23,7.0,28.0,0.0,19.0,15,10.0,6.0,3.0,7.0,12,11.0,0.0,593.0,38.0,159.0,295.0,143.0,15.0,11.0,4.0,15.0,6.0,2,0,19,22,1,53.0,17.0,19.0
2021-11-03,21:00,Série A,Matchweek 19,Wed,Home,W,2,1,Grêmio,1.6,1.7,53,55624.0,Réver,4-4-2,4-3-3,Luiz Flávio de Oliveira,Match Report,,atletico_mineiro,2021,14,3,26.1,5,4,0.8,385.0,472.0,5961.0,2298.0,1,0.7,0.7,1.0,34.0,10.0,39.0,0.0,10,1.0,26.0,2.0,26.0,14,14.0,10.0,2.0,8.0,11,20.0,0.0,593.0,62.0,158.0,282.0,157.0,14.0,14.0,11.0,16.0,6.0,5,0,10,13,2,45.0,8.0,9.0
2021-11-07,16:00,Série A,Matchweek 30,Sun,Home,W,1,0,América (MG),2.0,0.6,56,60142.0,Júnior Alonso,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,,atletico_mineiro,2021,18,7,16.5,4,4,0.8,411.0,516.0,7289.0,3009.0,1,1.5,1.4,4.0,51.0,14.0,33.0,2.0,19,9.0,32.0,2.0,19.0,14,10.0,6.0,3.0,15.0,8,11.0,0.0,617.0,55.0,179.0,306.0,139.0,28.0,15.0,13.0,14.0,11.0,3,0,21,9,1,70.0,7.0,13.0
2021-11-10,19:00,Série A,Matchweek 31,Wed,Home,W,3,0,Corinthians,1.0,1.0,47,58714.0,Réver,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,,atletico_mineiro,2021,11,5,20.3,0,0,0.0,401.0,471.0,6615.0,2463.0,3,0.8,0.8,0.0,33.0,9.0,25.0,2.0,16,8.0,22.0,6.0,13.0,5,6.0,6.0,1.0,10.0,12,15.0,0.0,566.0,69.0,208.0,238.0,127.0,16.0,11.0,10.0,11.0,10.0,2,0,20,4,1,38.0,4.0,8.0
2021-11-16,16:00,Série A,Matchweek 33,Tue,Away,W,1,0,Ath Paranaense,0.7,0.4,55,6233.0,Réver,4-2-2-2,3-5-2,Savio Pereira,Match Report,,atletico_mineiro,2021,9,2,14.9,1,1,0.1,461.0,553.0,8054.0,2919.0,1,0.6,0.8,0.0,35.0,7.0,21.0,1.0,14,6.0,17.0,2.0,15.0,10,6.0,5.0,4.0,9.0,10,15.0,0.0,643.0,63.0,212.0,334.0,107.0,11.0,9.0,9.0,16.0,3.0,2,0,14,15,1,47.0,13.0,14.0
2021-11-20,19:00,Série A,Matchweek 34,Sat,Home,W,2,0,Juventude,2.4,0.1,61,61476.0,Réver,4-2-3-1,5-4-1,Luiz Flávio de Oliveira,Match Report,,atletico_mineiro,2021,17,4,21.4,0,0,0.0,561.0,639.0,9686.0,3204.0,1,1.6,1.4,7.0,73.0,16.0,71.0,2.0,31,5.0,36.0,4.0,16.0,11,5.0,7.0,4.0,5.0,11,6.0,0.0,738.0,17.0,115.0,355.0,273.0,28.0,25.0,24.0,15.0,12.0,1,0,20,11,1,58.0,8.0,7.0
2021-11-23,21:30,Série A,Matchweek 35,Tue,Away,D,2,2,Palmeiras,1.4,1.8,57,17744.0,Júnior Alonso,4-2-2-2,3-4-3,Anderson Daronco,Match Report,,atletico_mineiro,2021,15,5,19.6,7,4,2.1,363.0,456.0,6671.0,2716.0,1,1.0,0.9,2.0,45.0,10.0,39.0,4.0,25,6.0,26.0,3.0,8.0,7,4.0,3.0,1.0,4.0,6,12.0,1.0,547.0,46.0,157.0,241.0,158.0,27.0,15.0,15.0,16.0,4.0,3,0,22,16,0,51.0,9.0,14.0
2021-11-28,16:00,Série A,Matchweek 36,Sun,Home,W,2,1,Fluminense,1.8,0.3,48,59900.0,Júnior Alonso,4-2-2-2,4-3-3,Marielson Alves Silva,Match Report,,atletico_mineiro,2021,8,3,16.0,4,3,1.2,270.0,346.0,4646.0,1941.0,0,0.9,0.9,1.0,44.0,7.0,28.0,3.0,21,7.0,14.0,3.0,15.0,8,5.0,9.0,1.0,6.0,11,24.0,0.0,454.0,49.0,139.0,170.0,148.0,21.0,16.0,18.0,16.0,4.0,6,0,22,16,0,48.0,19.0,5.0
2021-12-02,18:00,Série A,Matchweek 32,Thu,Away,W,3,2,Bahia,1.7,1.0,52,29415.0,Júnior Alonso,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,atletico_mineiro,2021,18,8,25.9,3,1,1.8,359.0,457.0,6235.0,2264.0,2,0.7,0.4,0.0,37.0,12.0,24.0,2.0,14,6.0,33.0,6.0,14.0,9,6.0,4.0,4.0,9.0,2,21.0,0.0,550.0,56.0,142.0,298.0,116.0,13.0,10.0,16.0,10.0,8.0,3,0,12,13,1,36.0,27.0,16.0
2021-12-05,16:00,Série A,Matchweek 37,Sun,Home,W,4,3,Red Bull Bragantino,1.6,2.5,61,61573.0,Júnior Alonso,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,atletico_mineiro,2021,13,6,18.3,11,8,2.4,535.0,621.0,8638.0,2959.0,2,1.1,0.5,1.0,50.0,10.0,32.0,5.0,15,5.0,21.0,5.0,18.0,9,11.0,6.0,1.0,9.0,9,11.0,0.0,723.0,62.0,228.0,358.0,149.0,16.0,17.0,15.0,11.0,8.0,1,0,5,10,1,47.0,5.0,10.0
2021-12-09,21:30,Série A,Matchweek 38,Thu,Away,L,3,4,Grêmio,1.0,2.1,62,33577.0,Nathan Silva,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,atletico_mineiro,2021,13,7,20.7,4,0,2.8,505.0,583.0,8183.0,2210.0,2,0.9,0.8,3.0,40.0,11.0,34.0,2.0,19,9.0,25.0,5.0,18.0,11,10.0,5.0,3.0,9.0,4,6.0,0.0,662.0,41.0,152.0,384.0,131.0,18.0,15.0,10.0,14.0,13.0,1,0,11,15,0,40.0,4.0,12.0
2021-05-30,16:00,Série A,Matchweek 1,Sun,Home,W,1,0,Palmeiras,2.5,0.9,62,,Diego,4-2-3-1,3-5-2,Anderson Daronco,Match Report,,flamengo,2021,14,9,14.3,5,5,1.5,467.0,544.0,8061.0,3071.0,1,1.9,1.6,0.0,51.0,10.0,42.0,1.0,14,3.0,21.0,2.0,13.0,9,4.0,9.0,0.0,3.0,10,4.0,0.0,635.0,39.0,136.0,337.0,171.0,21.0,21.0,14.0,22.0,7.0,2,0,25,21,0,47.0,15.0,4.0
2021-06-13,16:00,Série A,Matchweek 3,Sun,Home,W,2,0,América (MG),1.9,0.6,64,,Diego,4-2-3-1,4-1-4-1,Ramon Abatti Abel,Match Report,,flamengo,2021,20,6,18.6,1,1,0.0,632.0,719.0,10836.0,3222.0,2,1.4,1.3,3.0,58.0,14.0,47.0,6.0,13,4.0,33.0,4.0,12.0,9,6.0,4.0,2.0,17.0,13,6.0,0.0,819.0,49.0,180.0,462.0,184.0,41.0,35.0,16.0,11.0,14.0,0,0,17,17,3,53.0,15.0,4.0
2021-06-19,21:00,Série A,Matchweek 5,Sat,Home,L,2,3,Red Bull Bragantino,2.6,0.8,68,,Diego,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,flamengo,2021,20,9,17.0,4,1,1.5,532.0,635.0,9398.0,3075.0,2,2.2,1.8,6.0,69.0,15.0,58.0,6.0,39,14.0,33.0,3.0,16.0,9,7.0,4.0,5.0,6.0,13,17.0,0.0,756.0,30.0,139.0,363.0,258.0,33.0,24.0,21.0,16.0,22.0,2,0,15,13,0,59.0,21.0,17.0
2021-06-23,19:00,Série A,Matchweek 6,Wed,Home,W,2,1,Fortaleza,2.1,0.9,63,,Diego,4-4-2,3-4-1-2,Anderson Daronco,Match Report,,flamengo,2021,19,6,19.7,5,4,1.0,425.0,519.0,7745.0,2505.0,1,2.0,1.3,2.0,43.0,14.0,35.0,6.0,25,11.0,31.0,3.0,16.0,9,4.0,9.0,3.0,4.0,8,19.0,0.0,627.0,65.0,155.0,288.0,197.0,32.0,20.0,23.0,17.0,6.0,1,0,18,15,1,61.0,13.0,16.0
2021-06-27,11:00,Série A,Matchweek 7,Sun,Away,L,0,1,Juventude,0.8,0.4,64,,Diego,4-4-2,4-3-3,Thiago Luis Scarascati,Match Report,,flamengo,2021,13,2,17.0,4,3,0.8,407.0,572.0,7029.0,2934.0,0,0.6,0.9,5.0,41.0,10.0,41.0,4.0,31,10.0,23.0,0.0,27.0,10,11.0,10.0,6.0,14.0,11,18.0,0.0,725.0,50.0,187.0,377.0,169.0,25.0,15.0,11.0,28.0,12.0,1,0,12,17,1,91.0,30.0,22.0
2021-07-01,19:00,Série A,Matchweek 8,Thu,Away,W,2,0,Cuiabá,1.5,0.3,56,,Diego,4-4-2,4-5-1,Rodolpho Toski Marques,Match Report,,flamengo,2021,12,5,20.4,2,2,0.1,472.0,566.0,9191.0,2772.0,2,1.4,1.3,1.0,42.0,11.0,49.0,11.0,14,5.0,22.0,4.0,21.0,11,6.0,13.0,2.0,8.0,6,10.0,0.0,667.0,36.0,163.0,319.0,190.0,24.0,24.0,15.0,23.0,5.0,5,0,26,16,3,53.0,8.0,6.0
2021-07-04,16:00,Série A,Matchweek 9,Sun,Home,L,0,1,Fluminense,1.3,2.1,66,,Diego Alves,4-4-2,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,flamengo,2021,21,4,21.9,5,4,1.2,536.0,621.0,9720.0,3043.0,0,1.1,0.6,1.0,48.0,17.0,53.0,2.0,23,6.0,35.0,0.0,28.0,15,12.0,12.0,4.0,11.0,11,17.0,0.0,754.0,60.0,195.0,372.0,199.0,14.0,24.0,20.0,22.0,14.0,2,0,11,15,0,70.0,15.0,10.0
2021-07-07,19:00,Série A,Matchweek 10,Wed,Away,L,1,2,Atlético Mineiro,1.2,1.8,50,,Diego Alves,4-1-2-1-2◆,3-1-4-2,Paulo Roberto Alves Júnior,Match Report,,flamengo,2021,16,6,19.3,6,4,1.6,459.0,534.0,8168.0,2760.0,1,1.2,0.7,3.0,60.0,15.0,46.0,2.0,18,6.0,31.0,2.0,17.0,11,16.0,1.0,0.0,5.0,13,13.0,1.0,642.0,55.0,182.0,305.0,167.0,17.0,24.0,14.0,21.0,8.0,1,0,10,17,3,55.0,14.0,5.0
2021-07-11,18:15,Série A,Matchweek 11,Sun,Home,W,2,1,Chapecoense,2.1,2.0,70,,Everton Ribeiro,4-2-2-2,3-4-3,Paulo Cesar Zanovelli da Silva,Match Report,,flamengo,2021,24,7,19.4,4,3,1.5,607.0,693.0,10578.0,3524.0,2,1.7,1.4,4.0,84.0,18.0,67.0,3.0,22,11.0,37.0,4.0,14.0,9,3.0,9.0,2.0,9.0,14,12.0,2.0,809.0,35.0,138.0,460.0,223.0,29.0,22.0,20.0,15.0,13.0,3,0,19,15,0,67.0,17.0,9.0
