Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Paul Wanner,de GER,MF,16.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,bayern_munich,2022-2023
Gabriel Vidovic,hr CRO,FW,18.0,1,0,19.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,0.0,4.74,4.74,0.0,4.74,0.0,0.39,0.39,0.0,0.39,Matches,bayern_munich,2022-2023
Arijon Ibrahimović,de GER,MF,16.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.31,0.37,3.68,3.31,3.68,Matches,bayern_munich,2022-2023
Bouna Sarr,sn SEN,FW,30.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bayern_munich,2022-2023
Gabriel Marušić,hr CRO,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2022-2023
Liam Morrison,sct SCO,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2022-2023
Tanguy Nianzou,fr FRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2022-2023
Aleksandar Pavlovic,de GER,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2022-2023
Johannes Schenk,de GER,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2022-2023
Joshua Zirkzee,nl NED,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2022-2023
Squad Total,,,26.6,34,374,3060.0,34.0,90.0,67.0,157.0,87.0,3.0,5.0,49.0,3.0,75.0,71.0,56.6,127.7,863.0,2041.0,2019.0,2.65,1.97,4.62,2.56,4.53,2.2,1.67,3.87,2.09,3.75,,bayern_munich,2022-2023
Opponent Total,,,26.6,34,374,3060.0,34.0,38.0,22.0,60.0,29.0,9.0,10.0,50.0,0.0,37.1,29.7,21.9,51.6,354.0,879.0,872.0,1.12,0.65,1.76,0.85,1.5,1.09,0.65,1.74,0.87,1.52,,bayern_munich,2022-2023
Jude Bellingham,eng ENG,MF,19.0,31,30,2691.0,29.9,8.0,4.0,12.0,7.0,1.0,1.0,8.0,0.0,8.2,7.4,4.0,11.4,97.0,252.0,139.0,0.27,0.13,0.4,0.23,0.37,0.27,0.14,0.41,0.25,0.38,Matches,dortmund,2022-2023
Julian Brandt,de GER,"MF,FW",26.0,32,29,2397.0,26.6,9.0,8.0,17.0,9.0,0.0,0.0,2.0,0.0,5.2,5.2,9.2,14.3,67.0,119.0,218.0,0.34,0.3,0.64,0.34,0.64,0.19,0.34,0.54,0.19,0.54,Matches,dortmund,2022-2023
Gregor Kobel,ch SUI,GK,24.0,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,dortmund,2022-2023
Nico Schlotterbeck,de GER,DF,22.0,28,27,2252.0,25.0,4.0,5.0,9.0,4.0,0.0,0.0,3.0,0.0,1.6,1.6,1.7,3.3,39.0,159.0,14.0,0.16,0.2,0.36,0.16,0.36,0.06,0.07,0.13,0.06,0.13,Matches,dortmund,2022-2023
Raphaël Guerreiro,pt POR,"DF,MF",28.0,27,26,2290.0,25.4,4.0,12.0,16.0,4.0,0.0,0.0,4.0,0.0,2.7,2.7,7.6,10.3,85.0,191.0,163.0,0.16,0.47,0.63,0.16,0.63,0.11,0.3,0.41,0.11,0.41,Matches,dortmund,2022-2023
Mats Hummels,de GER,DF,33.0,30,24,2018.0,22.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.2,2.2,1.1,3.3,21.0,114.0,6.0,0.04,0.0,0.04,0.04,0.04,0.1,0.05,0.15,0.1,0.15,Matches,dortmund,2022-2023
Niklas Süle,de GER,DF,26.0,29,23,2118.0,23.5,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,2.2,2.2,2.2,4.4,37.0,137.0,57.0,0.08,0.13,0.21,0.08,0.21,0.09,0.09,0.19,0.09,0.19,Matches,dortmund,2022-2023
Donyell Malen,nl NED,FW,23.0,26,22,1706.0,19.0,9.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,9.1,9.1,4.4,13.5,87.0,60.0,182.0,0.47,0.32,0.79,0.47,0.79,0.48,0.23,0.71,0.48,0.71,Matches,dortmund,2022-2023
Emre Can,de GER,MF,28.0,27,20,1900.0,21.1,2.0,1.0,3.0,1.0,1.0,1.0,8.0,0.0,1.6,0.8,1.3,2.1,34.0,99.0,12.0,0.09,0.05,0.14,0.05,0.09,0.08,0.06,0.14,0.04,0.1,Matches,dortmund,2022-2023
Karim Adeyemi,de GER,"FW,MF",20.0,24,20,1386.0,15.4,6.0,5.0,11.0,6.0,0.0,1.0,9.0,0.0,5.0,4.3,3.7,8.0,49.0,47.0,131.0,0.39,0.32,0.71,0.39,0.71,0.33,0.24,0.57,0.28,0.52,Matches,dortmund,2022-2023
Salih Özcan,tr TUR,MF,24.0,26,17,1576.0,17.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.5,1.1,6.0,81.0,23.0,0.0,0.06,0.06,0.0,0.06,0.03,0.03,0.06,0.03,0.06,Matches,dortmund,2022-2023
Marius Wolf,de GER,DF,27.0,25,17,1570.0,17.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,2.9,4.0,60.0,91.0,151.0,0.06,0.06,0.11,0.06,0.11,0.07,0.16,0.23,0.07,0.23,Matches,dortmund,2022-2023
Julian Ryerson,no NOR,DF,24.0,17,17,1410.0,15.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.5,2.0,54.0,55.0,69.0,0.06,0.06,0.13,0.06,0.13,0.03,0.1,0.13,0.03,0.13,Matches,dortmund,2022-2023
Sébastien Haller,ci CIV,FW,28.0,19,15,1225.0,13.6,9.0,3.0,12.0,9.0,0.0,1.0,1.0,0.0,8.4,7.7,2.3,10.0,11.0,22.0,65.0,0.66,0.22,0.88,0.66,0.88,0.62,0.17,0.79,0.56,0.73,Matches,dortmund,2022-2023
Marco Reus,de GER,"MF,FW",33.0,25,14,1353.0,15.0,6.0,4.0,10.0,5.0,1.0,1.0,4.0,0.0,5.1,4.3,2.6,6.9,33.0,45.0,78.0,0.4,0.27,0.67,0.33,0.6,0.34,0.17,0.51,0.29,0.46,Matches,dortmund,2022-2023
Youssoufa Moukoko,de GER,FW,17.0,26,11,1141.0,12.7,7.0,3.0,10.0,7.0,0.0,0.0,0.0,0.0,6.4,6.4,1.8,8.2,9.0,11.0,61.0,0.55,0.24,0.79,0.55,0.79,0.5,0.14,0.65,0.5,0.65,Matches,dortmund,2022-2023
Anthony Modeste,fr FRA,FW,34.0,19,7,813.0,9.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,4.3,4.3,1.1,5.4,3.0,8.0,36.0,0.22,0.11,0.33,0.22,0.33,0.48,0.12,0.6,0.48,0.6,Matches,dortmund,2022-2023
Alexander Meyer,de GER,GK,31.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,dortmund,2022-2023
Thomas Meunier,be BEL,DF,30.0,10,7,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.6,0.7,9.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches,dortmund,2022-2023
Gio Reyna,us USA,"FW,MF",19.0,22,4,625.0,6.9,7.0,2.0,9.0,6.0,1.0,1.0,2.0,0.0,4.3,3.5,1.3,4.8,23.0,25.0,57.0,1.01,0.29,1.3,0.86,1.15,0.62,0.18,0.81,0.51,0.69,Matches,dortmund,2022-2023
Jamie Gittens,eng ENG,"FW,MF",17.0,15,4,533.0,5.9,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.4,2.4,0.7,3.1,24.0,9.0,38.0,0.51,0.17,0.68,0.51,0.68,0.41,0.12,0.53,0.41,0.53,Matches,dortmund,2022-2023
Mahmoud Dahoud,de GER,MF,26.0,9,4,337.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,0.9,5.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.24,0.12,0.24,Matches,dortmund,2022-2023
Thorgan Hazard,be BEL,"FW,DF",29.0,14,2,464.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.9,2.3,21.0,28.0,50.0,0.0,0.0,0.0,0.0,0.0,0.26,0.18,0.44,0.26,0.44,Matches,dortmund,2022-2023
Felix Passlack,de GER,DF,24.0,3,0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.56,Matches,dortmund,2022-2023
Soumaïla Coulibaly,fr FRA,DF,18.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,dortmund,2022-2023
Julien Duranville,be BEL,MF,16.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.83,0.89,0.06,0.89,Matches,dortmund,2022-2023
Tom Rothe,de GER,DF,17.0,2,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,dortmund,2022-2023
Justin Njinmah,de GER,FW,21.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,dortmund,2022-2023
Antonios Papadopoulos,de GER,DF,22.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,dortmund,2022-2023
Marco Pašalić,hr CRO,MF,21.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,Matches,dortmund,2022-2023
Abdoulaye Kamara,gn GUI,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,dortmund,2022-2023
Marcel Lotka,pl POL,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,dortmund,2022-2023
Squad Total,,,25.8,34,374,3060.0,34.0,81.0,61.0,142.0,77.0,4.0,6.0,66.0,0.0,71.1,66.5,51.9,118.4,783.0,1628.0,1614.0,2.38,1.79,4.18,2.26,4.06,2.09,1.53,3.62,1.96,3.48,,dortmund,2022-2023
Opponent Total,,,26.5,34,374,3060.0,34.0,43.0,31.0,74.0,42.0,1.0,1.0,79.0,5.0,43.2,42.4,33.3,75.7,452.0,1064.0,1052.0,1.26,0.91,2.18,1.24,2.15,1.27,0.98,2.25,1.25,2.23,,dortmund,2022-2023
Willi Orban,hu HUN,DF,29.0,33,33,2951.0,32.8,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,0.4,3.4,16.0,153.0,9.0,0.12,0.0,0.12,0.12,0.12,0.09,0.01,0.1,0.09,0.1,Matches,rb_leipzig,2022-2023
Dominik Szoboszlai,hu HUN,"MF,FW",21.0,31,28,2444.0,27.2,6.0,8.0,14.0,5.0,1.0,1.0,5.0,2.0,5.5,4.7,8.1,12.9,75.0,151.0,157.0,0.22,0.29,0.52,0.18,0.48,0.2,0.3,0.5,0.17,0.47,Matches,rb_leipzig,2022-2023
Janis Blaswich,de GER,GK,31.0,26,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rb_leipzig,2022-2023
Joško Gvardiol,hr CRO,DF,20.0,30,24,2170.0,24.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,0.6,2.5,27.0,116.0,4.0,0.04,0.0,0.04,0.04,0.04,0.08,0.03,0.1,0.08,0.1,Matches,rb_leipzig,2022-2023
Benjamin Henrichs,de GER,"DF,MF",25.0,30,23,2188.0,24.3,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,1.2,1.2,1.8,3.0,48.0,109.0,149.0,0.08,0.08,0.16,0.08,0.16,0.05,0.07,0.12,0.05,0.12,Matches,rb_leipzig,2022-2023
Timo Werner,de GER,"FW,MF",26.0,27,23,1937.0,21.5,9.0,3.0,12.0,9.0,0.0,0.0,2.0,0.0,9.1,9.1,3.1,12.2,65.0,51.0,209.0,0.42,0.14,0.56,0.42,0.56,0.42,0.15,0.57,0.42,0.57,Matches,rb_leipzig,2022-2023
Christopher Nkunku,fr FRA,"FW,MF",24.0,25,20,1897.0,21.1,16.0,4.0,20.0,13.0,3.0,4.0,4.0,0.0,14.4,11.3,4.3,15.6,43.0,71.0,176.0,0.76,0.19,0.95,0.62,0.81,0.68,0.2,0.89,0.54,0.74,Matches,rb_leipzig,2022-2023
André Silva,pt POR,FW,26.0,31,20,1738.0,19.3,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,9.2,9.2,2.9,12.0,35.0,37.0,142.0,0.21,0.16,0.36,0.21,0.36,0.47,0.15,0.62,0.47,0.62,Matches,rb_leipzig,2022-2023
David Raum,de GER,"DF,MF",24.0,28,19,1685.0,18.7,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,4.6,5.2,44.0,69.0,127.0,0.0,0.11,0.11,0.0,0.11,0.03,0.25,0.28,0.03,0.28,Matches,rb_leipzig,2022-2023
Mohamed Simakan,fr FRA,DF,22.0,24,18,1454.0,16.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,1.2,2.9,32.0,88.0,72.0,0.06,0.06,0.12,0.06,0.12,0.1,0.08,0.18,0.1,0.18,Matches,rb_leipzig,2022-2023
Marcel Halstenberg,de GER,DF,30.0,31,17,1557.0,17.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,2.1,3.3,22.0,59.0,66.0,0.06,0.06,0.12,0.06,0.12,0.06,0.12,0.19,0.06,0.19,Matches,rb_leipzig,2022-2023
Konrad Laimer,at AUT,MF,25.0,21,17,1468.0,16.3,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,2.4,2.4,2.3,4.7,51.0,93.0,52.0,0.18,0.0,0.18,0.18,0.18,0.15,0.14,0.29,0.15,0.29,Matches,rb_leipzig,2022-2023
Xaver Schlager,at AUT,MF,24.0,22,16,1506.0,16.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.7,0.9,23.0,77.0,12.0,0.06,0.06,0.12,0.06,0.12,0.02,0.04,0.06,0.02,0.06,Matches,rb_leipzig,2022-2023
Emil Forsberg,se SWE,"MF,FW",30.0,30,16,1482.0,16.5,6.0,4.0,10.0,4.0,2.0,2.0,2.0,0.0,4.9,3.3,2.3,5.6,20.0,67.0,77.0,0.36,0.24,0.61,0.24,0.49,0.3,0.14,0.43,0.2,0.34,Matches,rb_leipzig,2022-2023
Kevin Kampl,si SVN,MF,31.0,30,16,1372.0,15.2,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,1.1,1.1,1.0,2.2,23.0,80.0,15.0,0.13,0.13,0.26,0.13,0.26,0.07,0.07,0.14,0.07,0.14,Matches,rb_leipzig,2022-2023
Amadou Haidara,ml MLI,MF,24.0,31,15,1430.0,15.9,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,2.8,2.8,1.5,4.3,10.0,85.0,8.0,0.13,0.06,0.19,0.13,0.19,0.18,0.09,0.27,0.18,0.27,Matches,rb_leipzig,2022-2023
Dani Olmo,es ESP,"MF,FW",24.0,23,15,1282.0,14.2,2.0,5.0,7.0,2.0,0.0,0.0,2.0,0.0,2.9,2.9,4.5,7.4,34.0,68.0,86.0,0.14,0.35,0.49,0.14,0.49,0.21,0.32,0.52,0.21,0.52,Matches,rb_leipzig,2022-2023
Lukas Klostermann,de GER,DF,26.0,15,10,907.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.5,5.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,Matches,rb_leipzig,2022-2023
Péter Gulácsi,hu HUN,GK,32.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rb_leipzig,2022-2023
Abdou Diallo,sn SEN,"DF,MF",26.0,8,5,478.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,11.0,24.0,3.0,0.19,0.0,0.19,0.19,0.19,0.07,0.02,0.09,0.07,0.09,Matches,rb_leipzig,2022-2023
Yussuf Poulsen,dk DEN,FW,28.0,19,3,411.0,4.6,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.3,1.3,1.8,3.1,10.0,7.0,40.0,0.44,0.22,0.66,0.44,0.66,0.29,0.39,0.68,0.29,0.68,Matches,rb_leipzig,2022-2023
Hugo Novoa,es ESP,"DF,FW",19.0,7,2,184.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,5.0,4.0,20.0,0.49,0.0,0.49,0.49,0.49,0.43,0.02,0.45,0.43,0.45,Matches,rb_leipzig,2022-2023
Ørjan Nyland,no NOR,GK,31.0,2,2,180.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.06,0.06,0.0,0.06,Matches,rb_leipzig,2022-2023
Alexander Sørloth,no NOR,FW,26.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rb_leipzig,2022-2023
