Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Victor Boniface,ng NGA,FW,22.0,23,18,1546.0,17.2,14.0,8.0,22.0,10.0,4.0,4.0,2.0,0.0,15.4,12.3,3.7,16.0,50.0,34.0,158.0,0.82,0.47,1.28,0.58,1.05,0.9,0.22,1.12,0.71,0.93,Matches,bayer_leverkusen,2023-2024
Piero Hincapié,ec ECU,DF,21.0,26,16,1484.0,16.5,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.9,1.9,0.5,2.5,34.0,102.0,50.0,0.06,0.12,0.18,0.06,0.18,0.12,0.03,0.15,0.12,0.15,Matches,bayer_leverkusen,2023-2024
Josip Stanišić,hr CRO,DF,23.0,20,13,1261.0,14.0,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.8,0.8,1.7,2.4,49.0,92.0,63.0,0.21,0.07,0.29,0.21,0.29,0.05,0.12,0.17,0.05,0.17,Matches,bayer_leverkusen,2023-2024
Patrik Schick,cz CZE,FW,27.0,20,12,1063.0,11.8,7.0,0.0,7.0,6.0,1.0,1.0,1.0,0.0,6.0,5.3,1.0,6.2,7.0,17.0,88.0,0.59,0.0,0.59,0.51,0.51,0.51,0.08,0.59,0.44,0.53,Matches,bayer_leverkusen,2023-2024
Amine Adli,ma MAR,"MF,FW",23.0,23,8,898.0,10.0,4.0,6.0,10.0,4.0,0.0,0.0,5.0,0.0,3.3,3.3,2.3,5.6,32.0,39.0,131.0,0.4,0.6,1.0,0.4,1.0,0.33,0.23,0.56,0.33,0.56,Matches,bayer_leverkusen,2023-2024
Nathan Tella,ng NGA,"DF,MF",24.0,24,8,819.0,9.1,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,3.5,3.5,3.2,6.7,35.0,28.0,114.0,0.55,0.22,0.77,0.55,0.77,0.38,0.35,0.73,0.38,0.73,Matches,bayer_leverkusen,2023-2024
Adam Hložek,cz CZE,"MF,FW",21.0,23,5,459.0,5.1,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,3.1,3.1,0.9,4.0,14.0,13.0,33.0,0.39,0.59,0.98,0.39,0.98,0.6,0.18,0.78,0.6,0.78,Matches,bayer_leverkusen,2023-2024
Borja Iglesias,es ESP,FW,30.0,7,2,256.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.3,1.6,3.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.48,0.1,0.58,0.48,0.58,Matches,bayer_leverkusen,2023-2024
Arthur,br BRA,DF,20.0,4,2,184.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,8.0,7.0,28.0,0.0,0.98,0.98,0.0,0.98,0.04,0.15,0.19,0.04,0.19,Matches,bayer_leverkusen,2023-2024
Matej Kovar,cz CZE,GK,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bayer_leverkusen,2023-2024
Nadiem Amiri,de GER,MF,26.0,8,1,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.16,0.13,0.16,Matches,bayer_leverkusen,2023-2024
Gustavo Puerta,co COL,"DF,MF",20.0,7,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,0.34,0.18,0.34,Matches,bayer_leverkusen,2023-2024
Noah Mbamba,be BEL,MF,18.0,3,0,16.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,2.0,1.0,0.0,5.63,5.63,0.0,5.63,0.14,3.16,3.3,0.14,3.3,Matches,bayer_leverkusen,2023-2024
Timothy Fosu-Mensah,nl NED,DF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayer_leverkusen,2023-2024
Ken Izekor,de GER,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayer_leverkusen,2023-2024
Niklas Lomb,de GER,GK,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayer_leverkusen,2023-2024
Reno Münz,de GER,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayer_leverkusen,2023-2024
Francis Onyeka,de GER,FW,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayer_leverkusen,2023-2024
Squad Total,,,26.2,34,374,3060.0,34.0,87.0,71.0,158.0,79.0,8.0,8.0,59.0,0.0,73.6,67.6,55.2,122.8,888.0,1997.0,1979.0,2.56,2.09,4.65,2.32,4.41,2.16,1.62,3.79,1.99,3.61,,bayer_leverkusen,2023-2024
Opponent Total,,,26.5,34,374,3060.0,34.0,24.0,18.0,42.0,24.0,0.0,0.0,67.0,5.0,29.9,29.9,22.1,51.9,398.0,940.0,932.0,0.71,0.53,1.24,0.71,1.24,0.88,0.65,1.53,0.88,1.53,,bayer_leverkusen,2023-2024
Chris Führich,de GER,"FW,MF",25.0,34,33,2567.0,28.5,8.0,7.0,15.0,8.0,0.0,1.0,2.0,0.0,6.6,5.8,8.0,13.8,153.0,145.0,259.0,0.28,0.25,0.53,0.28,0.53,0.23,0.28,0.51,0.2,0.49,Matches,stuttgart,2023-2024
Waldemar Anton,de GER,DF,27.0,33,32,2886.0,32.1,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,1.7,1.7,1.0,2.7,38.0,172.0,15.0,0.0,0.09,0.09,0.0,0.09,0.05,0.03,0.09,0.05,0.09,Matches,stuttgart,2023-2024
Atakan Karazor,,MF,26.0,33,31,2623.0,29.1,0.0,4.0,4.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,2.6,3.6,24.0,142.0,31.0,0.0,0.14,0.14,0.0,0.14,0.04,0.09,0.13,0.03,0.12,Matches,stuttgart,2023-2024
Alexander Nübel,de GER,GK,26.0,30,30,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,stuttgart,2023-2024
Angelo Stiller,de GER,MF,22.0,31,30,2694.0,29.9,1.0,5.0,6.0,1.0,0.0,0.0,5.0,0.0,1.6,1.6,5.1,6.7,37.0,220.0,71.0,0.03,0.17,0.2,0.03,0.2,0.05,0.17,0.22,0.05,0.22,Matches,stuttgart,2023-2024
Enzo Millot,fr FRA,"MF,FW",21.0,31,27,2241.0,24.9,5.0,4.0,9.0,4.0,1.0,1.0,5.0,0.0,5.3,4.5,3.9,8.4,46.0,127.0,167.0,0.2,0.16,0.36,0.16,0.32,0.21,0.16,0.37,0.18,0.34,Matches,stuttgart,2023-2024
Hiroki Ito,jp JPN,DF,24.0,26,25,2228.0,24.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,2.0,2.9,29.0,121.0,32.0,0.0,0.08,0.08,0.0,0.08,0.04,0.08,0.12,0.04,0.12,Matches,stuttgart,2023-2024
Serhou Guirassy,gn GUI,FW,27.0,28,25,2208.0,24.5,28.0,3.0,31.0,24.0,4.0,4.0,0.0,0.0,20.8,17.6,6.6,24.2,32.0,56.0,183.0,1.14,0.12,1.26,0.98,1.1,0.85,0.27,1.12,0.72,0.99,Matches,stuttgart,2023-2024
Maximilian Mittelstädt,de GER,DF,26.0,31,23,2103.0,23.4,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,0.9,0.9,4.2,5.1,70.0,123.0,129.0,0.09,0.17,0.26,0.09,0.26,0.04,0.18,0.22,0.04,0.22,Matches,stuttgart,2023-2024
Deniz Undav,de GER,"FW,MF",27.0,30,23,2089.0,23.2,18.0,10.0,28.0,18.0,0.0,1.0,5.0,0.0,15.0,14.3,6.5,20.8,45.0,120.0,182.0,0.78,0.43,1.21,0.78,1.21,0.65,0.28,0.93,0.61,0.9,Matches,stuttgart,2023-2024
Jamie Leweling,de GER,"FW,MF",22.0,34,17,1523.0,16.9,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,6.1,6.1,3.2,9.3,65.0,35.0,172.0,0.24,0.24,0.47,0.24,0.47,0.36,0.19,0.55,0.36,0.55,Matches,stuttgart,2023-2024
Dan-Axel Zagadou,fr FRA,DF,24.0,19,16,1453.0,16.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,1.3,2.0,75.0,3.0,0.06,0.0,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08,Matches,stuttgart,2023-2024
Pascal Stenzel,de GER,DF,27.0,23,14,1064.0,11.8,0.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,3.2,3.5,34.0,85.0,46.0,0.0,0.42,0.42,0.0,0.42,0.03,0.27,0.29,0.03,0.29,Matches,stuttgart,2023-2024
Josha Vagnoman,de GER,DF,22.0,18,12,1183.0,13.1,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,1.3,2.6,19.0,33.0,67.0,0.15,0.15,0.3,0.15,0.3,0.1,0.1,0.2,0.1,0.2,Matches,stuttgart,2023-2024
Anthony Rouault,fr FRA,DF,22.0,22,11,1010.0,11.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.8,0.9,8.0,68.0,10.0,0.0,0.18,0.18,0.0,0.18,0.01,0.07,0.08,0.01,0.08,Matches,stuttgart,2023-2024
Silas Katompa,cd COD,"FW,MF",24.0,27,8,900.0,10.0,5.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,5.7,4.9,2.3,7.2,49.0,25.0,130.0,0.5,0.2,0.7,0.5,0.7,0.57,0.23,0.8,0.49,0.72,Matches,stuttgart,2023-2024
Leonidas Stergiou,ch SUI,DF,21.0,15,6,594.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,6.0,17.0,22.0,0.15,0.0,0.15,0.15,0.15,0.05,0.06,0.11,0.05,0.11,Matches,stuttgart,2023-2024
Jeong Woo-yeong,kr KOR,"MF,FW",23.0,26,5,633.0,7.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,1.8,1.8,1.6,3.4,23.0,22.0,54.0,0.28,0.43,0.71,0.28,0.71,0.25,0.22,0.48,0.25,0.48,Matches,stuttgart,2023-2024
Fabian Bredlow,de GER,GK,28.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,stuttgart,2023-2024
Mahmoud Dahoud,de GER,MF,27.0,13,1,227.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,1.1,1.0,19.0,5.0,0.4,0.0,0.4,0.4,0.4,0.22,0.21,0.43,0.22,0.43,Matches,stuttgart,2023-2024
Lilian Egloff,de GER,"MF,DF",20.0,5,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,stuttgart,2023-2024
Roberto Massimo,de GER,"FW,DF",22.0,5,0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,stuttgart,2023-2024
Borna Sosa,hr CRO,"FW,DF",25.0,2,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.57,0.63,0.06,0.63,Matches,stuttgart,2023-2024
Luca Raimund,de GER,"FW,MF",18.0,3,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.0,0.9,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,2.79,2.79,2.79,Matches,stuttgart,2023-2024
Jovan Milošević,rs SRB,"FW,MF",18.0,5,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,stuttgart,2023-2024
Genki Haraguchi,jp JPN,MF,32.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,stuttgart,2023-2024
Samuele Di Benedetto,de GER,MF,18.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches,stuttgart,2023-2024
Anrie Chase,jp JPN,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,stuttgart,2023-2024
Moussa Cissé,fr FRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,stuttgart,2023-2024
Thomas Kastanaras,gr GRE,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,stuttgart,2023-2024
Raul Paula,de GER,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,stuttgart,2023-2024
Mohamed Sankoh,nl NED,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,stuttgart,2023-2024
Florian Schock,de GER,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,stuttgart,2023-2024
Dennis Seimen,de GER,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,stuttgart,2023-2024
Squad Total,,,25.0,34,374,3060.0,34.0,78.0,60.0,138.0,73.0,5.0,8.0,56.0,1.0,70.9,64.6,53.3,117.9,693.0,1618.0,1602.0,2.29,1.76,4.06,2.15,3.91,2.08,1.57,3.65,1.9,3.47,,stuttgart,2023-2024
Opponent Total,,,26.6,34,374,3060.0,34.0,36.0,24.0,60.0,33.0,3.0,3.0,75.0,3.0,38.1,35.8,26.7,62.5,466.0,1013.0,997.0,1.06,0.71,1.76,0.97,1.68,1.12,0.78,1.91,1.05,1.84,,stuttgart,2023-2024
Harry Kane,eng ENG,FW,30.0,32,32,2839.0,31.5,36.0,8.0,44.0,31.0,5.0,5.0,2.0,0.0,30.6,26.7,6.4,33.0,36.0,102.0,164.0,1.14,0.25,1.39,0.98,1.24,0.97,0.2,1.17,0.85,1.05,Matches,bayern_munich,2023-2024
Joshua Kimmich,de GER,"MF,DF",28.0,28,27,2176.0,24.2,1.0,6.0,7.0,1.0,0.0,0.0,1.0,1.0,1.1,1.1,7.1,8.3,56.0,229.0,114.0,0.04,0.25,0.29,0.04,0.29,0.05,0.3,0.34,0.05,0.34,Matches,bayern_munich,2023-2024
Leon Goretzka,de GER,MF,28.0,30,25,2241.0,24.9,6.0,7.0,13.0,6.0,0.0,0.0,3.0,0.0,5.0,5.0,5.3,10.2,66.0,176.0,71.0,0.24,0.28,0.52,0.24,0.52,0.2,0.21,0.41,0.2,0.41,Matches,bayern_munich,2023-2024
Leroy Sané,de GER,FW,27.0,27,25,2137.0,23.7,8.0,11.0,19.0,8.0,0.0,0.0,4.0,0.0,10.9,10.9,10.8,21.8,121.0,113.0,274.0,0.34,0.46,0.8,0.34,0.8,0.46,0.46,0.92,0.46,0.92,Matches,bayern_munich,2023-2024
Alphonso Davies,ca CAN,DF,22.0,29,24,2065.0,22.9,2.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.9,3.8,121.0,117.0,139.0,0.09,0.22,0.31,0.09,0.31,0.04,0.12,0.17,0.04,0.17,Matches,bayern_munich,2023-2024
Manuel Neuer,de GER,GK,37.0,23,23,2053.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bayern_munich,2023-2024
Kim Min-jae,kr KOR,DF,26.0,25,22,1970.0,21.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.4,1.2,14.0,131.0,3.0,0.05,0.05,0.09,0.05,0.09,0.04,0.02,0.05,0.04,0.05,Matches,bayern_munich,2023-2024
Jamal Musiala,de GER,"MF,FW",20.0,24,20,1755.0,19.5,10.0,5.0,15.0,10.0,0.0,0.0,2.0,0.0,7.9,7.9,6.0,13.9,103.0,100.0,163.0,0.51,0.26,0.77,0.51,0.77,0.4,0.31,0.71,0.4,0.71,Matches,bayern_munich,2023-2024
Thomas Müller,de GER,"MF,FW",33.0,31,20,1654.0,18.4,5.0,9.0,14.0,5.0,0.0,0.0,0.0,0.0,5.7,5.7,8.4,14.1,38.0,82.0,188.0,0.27,0.49,0.76,0.27,0.76,0.31,0.46,0.77,0.31,0.77,Matches,bayern_munich,2023-2024
Dayot Upamecano,fr FRA,DF,24.0,25,19,1762.0,19.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.7,1.7,0.5,2.1,28.0,137.0,10.0,0.05,0.0,0.05,0.05,0.05,0.08,0.02,0.11,0.08,0.11,Matches,bayern_munich,2023-2024
Konrad Laimer,at AUT,"DF,MF",26.0,29,18,1772.0,19.7,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.9,4.9,62.0,127.0,98.0,0.0,0.15,0.15,0.0,0.15,0.05,0.2,0.25,0.05,0.25,Matches,bayern_munich,2023-2024
Matthijs de Ligt,nl NED,DF,23.0,22,16,1390.0,15.4,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.7,1.7,0.1,1.9,16.0,98.0,6.0,0.13,0.0,0.13,0.13,0.13,0.11,0.01,0.12,0.11,0.12,Matches,bayern_munich,2023-2024
Noussair Mazraoui,ma MAR,DF,25.0,19,15,1197.0,13.3,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,1.8,2.6,34.0,103.0,79.0,0.0,0.23,0.23,0.0,0.23,0.07,0.13,0.2,0.07,0.2,Matches,bayern_munich,2023-2024
Kingsley Coman,fr FRA,FW,27.0,17,15,1113.0,12.4,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,2.8,2.8,3.8,6.6,75.0,72.0,210.0,0.24,0.24,0.49,0.24,0.49,0.22,0.31,0.53,0.22,0.53,Matches,bayern_munich,2023-2024
Aleksandar Pavlovic,de GER,MF,19.0,19,14,1227.0,13.6,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,1.2,1.2,1.0,2.2,14.0,105.0,14.0,0.15,0.15,0.29,0.15,0.29,0.09,0.07,0.16,0.09,0.16,Matches,bayern_munich,2023-2024
Raphaël Guerreiro,pt POR,"DF,MF",29.0,20,13,1191.0,13.2,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.4,2.4,2.0,4.4,36.0,86.0,90.0,0.23,0.0,0.23,0.23,0.23,0.18,0.15,0.33,0.18,0.33,Matches,bayern_munich,2023-2024
Eric Dier,eng ENG,DF,29.0,15,13,1166.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.1,0.7,8.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,bayern_munich,2023-2024
Sven Ulreich,de GER,GK,34.0,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bayern_munich,2023-2024
Eric Maxim Choupo-Moting,cm CMR,"MF,FW",34.0,27,7,717.0,8.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,4.5,4.5,1.8,6.4,23.0,21.0,71.0,0.25,0.25,0.5,0.25,0.5,0.57,0.23,0.8,0.57,0.8,Matches,bayern_munich,2023-2024
Mathys Tel,fr FRA,"FW,MF",18.0,30,6,1050.0,11.7,7.0,5.0,12.0,7.0,0.0,0.0,2.0,0.0,3.7,3.7,2.3,6.0,45.0,27.0,122.0,0.6,0.43,1.03,0.6,1.03,0.32,0.2,0.52,0.32,0.52,Matches,bayern_munich,2023-2024
Serge Gnabry,de GER,"FW,MF",28.0,10,5,432.0,4.8,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,2.4,2.4,1.2,3.7,23.0,23.0,49.0,0.62,0.21,0.83,0.62,0.83,0.51,0.26,0.77,0.51,0.77,Matches,bayern_munich,2023-2024
Bryan Zaragoza,es ESP,"FW,MF",22.0,7,1,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,14.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.23,0.11,0.34,0.23,0.34,Matches,bayern_munich,2023-2024
Lovro Zvonarek,hr CRO,"FW,MF",18.0,5,1,163.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,7.0,7.0,9.0,0.55,0.0,0.55,0.55,0.55,0.04,0.12,0.15,0.04,0.15,Matches,bayern_munich,2023-2024
Sacha Boey,fr FRA,DF,22.0,2,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,bayern_munich,2023-2024
Bouna Sarr,sn SEN,DF,31.0,2,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,bayern_munich,2023-2024
Frans Krätzig,de GER,DF,20.0,4,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.5,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.84,0.42,0.84,Matches,bayern_munich,2023-2024
Daniel Peretz,il ISR,GK,23.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bayern_munich,2023-2024
Matteo Perez Vinlöf,se SWE,FW,17.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bayern_munich,2023-2024
Ryan Gravenberch,nl NED,FW,21.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.92,0.0,1.92,Matches,bayern_munich,2023-2024
