Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Leroy Sané,de GER,"FW,MF",24.0,32,18,1805.0,20.1,6.0,9.0,15.0,6.0,0.0,0.0,2.0,0.0,5.4,5.4,6.8,12.1,73.0,84.0,230.0,0.3,0.45,0.75,0.3,0.75,0.27,0.34,0.61,0.27,0.61,Matches,bayern_munich,2020-2021
Leon Goretzka,de GER,MF,25.0,24,18,1705.0,18.9,5.0,5.0,10.0,5.0,0.0,0.0,2.0,0.0,3.7,3.7,2.8,6.5,45.0,137.0,42.0,0.26,0.26,0.53,0.26,0.53,0.19,0.15,0.34,0.19,0.34,Matches,bayern_munich,2020-2021
Lucas Hernández,fr FRA,DF,24.0,23,18,1597.0,17.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,1.8,2.5,42.0,86.0,81.0,0.0,0.11,0.11,0.0,0.11,0.04,0.1,0.14,0.04,0.14,Matches,bayern_munich,2020-2021
Niklas Süle,de GER,DF,24.0,20,16,1505.0,16.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,1.3,36.0,129.0,29.0,0.06,0.0,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08,Matches,bayern_munich,2020-2021
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",31.0,22,8,820.0,9.1,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.7,4.7,1.5,6.1,9.0,19.0,63.0,0.33,0.0,0.33,0.33,0.33,0.51,0.16,0.67,0.51,0.67,Matches,bayern_munich,2020-2021
Jamal Musiala,de GER,"FW,MF",17.0,26,7,881.0,9.8,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,2.9,2.9,0.7,3.6,29.0,39.0,66.0,0.61,0.1,0.72,0.61,0.72,0.29,0.08,0.37,0.29,0.37,Matches,bayern_munich,2020-2021
Corentin Tolisso,fr FRA,MF,25.0,16,7,781.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.2,2.2,0.4,2.6,12.0,68.0,27.0,0.12,0.0,0.12,0.12,0.12,0.25,0.05,0.3,0.25,0.3,Matches,bayern_munich,2020-2021
Bouna Sarr,sn SEN,DF,28.0,8,5,452.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,18.0,32.0,29.0,0.0,0.2,0.2,0.0,0.2,0.01,0.02,0.04,0.01,0.04,Matches,bayern_munich,2020-2021
Javi Martínez,es ESP,"DF,MF",31.0,19,4,466.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,7.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,Matches,bayern_munich,2020-2021
Douglas Costa,br BRA,"FW,MF",29.0,11,3,320.0,3.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.9,15.0,17.0,40.0,0.28,0.28,0.56,0.28,0.56,0.04,0.21,0.26,0.04,0.26,Matches,bayern_munich,2020-2021
Marc Roca,es ESP,MF,23.0,6,2,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12,Matches,bayern_munich,2020-2021
Joshua Zirkzee,nl NED,FW,19.0,3,1,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.23,0.09,0.31,0.23,0.31,Matches,bayern_munich,2020-2021
Alexander Nübel,de GER,GK,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bayern_munich,2020-2021
Josip Stanišić,hr CRO,DF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,bayern_munich,2020-2021
Chris Richards,us USA,DF,20.0,3,1,89.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,5.0,10.0,0.0,1.01,1.01,0.0,1.01,0.0,0.47,0.47,0.0,0.47,Matches,bayern_munich,2020-2021
Tiago Dantas,pt POR,MF,19.0,2,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,bayern_munich,2020-2021
Tanguy Nianzou,fr FRA,"DF,FW",18.0,6,0,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bayern_munich,2020-2021
Christopher Scott,de GER,"MF,FW",18.0,2,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,bayern_munich,2020-2021
Mickaël Cuisance,fr FRA,FW,20.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bayern_munich,2020-2021
Adrian Fein,de GER,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2020-2021
Ron-Thorben Hoffmann,de GER,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2020-2021
Dimitri Oberlin,ch SUI,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2020-2021
Armindo Sieb,de GER,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2020-2021
Sven Ulreich,de GER,GK,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2020-2021
Rémy Vita,km COM,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2020-2021
Maximilian Zaiser,de GER,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayern_munich,2020-2021
Squad Total,,,27.3,34,374,3060.0,34.0,98.0,75.0,173.0,89.0,9.0,10.0,44.0,3.0,75.9,68.1,55.2,123.3,829.0,2084.0,2073.0,2.88,2.21,5.09,2.62,4.82,2.23,1.62,3.86,2.0,3.63,,bayern_munich,2020-2021
Opponent Total,,,25.9,34,374,3060.0,34.0,44.0,41.0,85.0,43.0,1.0,3.0,50.0,0.0,40.2,37.8,32.5,70.3,476.0,1028.0,1024.0,1.29,1.21,2.5,1.26,2.47,1.18,0.95,2.14,1.11,2.07,,bayern_munich,2020-2021
Péter Gulácsi,hu HUN,GK,30.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rb_leipzig,2020-2021
Dayot Upamecano,fr FRA,DF,21.0,29,27,2330.0,25.9,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.3,1.3,0.6,1.9,24.0,156.0,11.0,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,Matches,rb_leipzig,2020-2021
Dani Olmo,es ESP,MF,22.0,32,26,2194.0,24.4,5.0,9.0,14.0,4.0,1.0,1.0,1.0,0.0,6.6,5.8,5.1,10.9,50.0,175.0,174.0,0.21,0.37,0.57,0.16,0.53,0.27,0.21,0.48,0.24,0.45,Matches,rb_leipzig,2020-2021
Willi Orban,hu HUN,DF,27.0,29,25,2363.0,26.3,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,3.8,3.8,1.6,5.4,33.0,166.0,5.0,0.15,0.04,0.19,0.15,0.19,0.14,0.06,0.21,0.14,0.21,Matches,rb_leipzig,2020-2021
Angeliño,es ESP,"DF,FW",23.0,26,24,2161.0,24.0,4.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,4.2,4.2,5.5,9.7,47.0,93.0,242.0,0.17,0.17,0.33,0.17,0.33,0.17,0.23,0.4,0.17,0.4,Matches,rb_leipzig,2020-2021
Marcel Sabitzer,at AUT,MF,26.0,27,24,2026.0,22.5,8.0,3.0,11.0,4.0,4.0,4.0,8.0,0.0,7.6,4.4,2.7,7.1,24.0,171.0,78.0,0.36,0.13,0.49,0.18,0.31,0.34,0.12,0.46,0.19,0.32,Matches,rb_leipzig,2020-2021
Kevin Kampl,si SVN,MF,29.0,27,24,1932.0,21.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.1,1.1,1.6,2.7,25.0,117.0,24.0,0.0,0.05,0.05,0.0,0.05,0.05,0.07,0.13,0.05,0.13,Matches,rb_leipzig,2020-2021
Amadou Haidara,ml MLI,"MF,FW",22.0,31,21,1905.0,21.2,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,3.9,3.9,3.0,6.8,53.0,99.0,121.0,0.14,0.05,0.19,0.14,0.19,0.18,0.14,0.32,0.18,0.32,Matches,rb_leipzig,2020-2021
Tyler Adams,us USA,"MF,DF",21.0,27,21,1850.0,20.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,0.9,2.2,27.0,113.0,70.0,0.05,0.05,0.1,0.05,0.1,0.07,0.04,0.11,0.07,0.11,Matches,rb_leipzig,2020-2021
Nordi Mukiele,fr FRA,DF,22.0,28,21,1677.0,18.6,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,2.6,2.6,1.5,4.1,39.0,73.0,117.0,0.16,0.05,0.21,0.16,0.21,0.14,0.08,0.22,0.14,0.22,Matches,rb_leipzig,2020-2021
Emil Forsberg,se SWE,"FW,MF",28.0,29,20,1539.0,17.1,7.0,4.0,11.0,5.0,2.0,3.0,0.0,0.0,6.1,3.7,4.8,8.5,36.0,71.0,112.0,0.41,0.23,0.64,0.29,0.53,0.36,0.28,0.64,0.22,0.5,Matches,rb_leipzig,2020-2021
Christopher Nkunku,fr FRA,"FW,MF",22.0,28,19,1892.0,21.0,6.0,6.0,12.0,6.0,0.0,0.0,2.0,0.0,6.9,6.9,7.1,13.9,65.0,76.0,207.0,0.29,0.29,0.57,0.29,0.57,0.33,0.34,0.66,0.33,0.66,Matches,rb_leipzig,2020-2021
Marcel Halstenberg,de GER,DF,28.0,24,19,1651.0,18.3,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,1.9,1.1,1.7,2.9,44.0,143.0,59.0,0.11,0.11,0.22,0.05,0.16,0.11,0.09,0.2,0.06,0.16,Matches,rb_leipzig,2020-2021
Lukas Klostermann,de GER,DF,24.0,23,15,1446.0,16.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.8,1.6,13.0,106.0,23.0,0.06,0.0,0.06,0.06,0.06,0.05,0.05,0.1,0.05,0.1,Matches,rb_leipzig,2020-2021
Yussuf Poulsen,dk DEN,FW,26.0,27,14,1354.0,15.0,5.0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,4.6,4.6,1.8,6.4,24.0,37.0,119.0,0.33,0.27,0.6,0.33,0.6,0.31,0.12,0.42,0.31,0.42,Matches,rb_leipzig,2020-2021
Alexander Sørloth,no NOR,FW,24.0,29,13,1443.0,16.0,5.0,3.0,8.0,5.0,0.0,1.0,2.0,0.0,6.4,5.6,2.7,8.3,43.0,34.0,143.0,0.31,0.19,0.5,0.31,0.5,0.4,0.17,0.57,0.35,0.52,Matches,rb_leipzig,2020-2021
Justin Kluivert,nl NED,"FW,MF",21.0,19,8,813.0,9.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,3.6,3.6,1.0,4.6,42.0,11.0,108.0,0.33,0.11,0.44,0.33,0.44,0.4,0.11,0.51,0.4,0.51,Matches,rb_leipzig,2020-2021
Ibrahima Konaté,fr FRA,DF,21.0,14,8,695.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.0,0.7,6.0,29.0,1.0,0.13,0.0,0.13,0.13,0.13,0.09,0.0,0.09,0.09,0.09,Matches,rb_leipzig,2020-2021
Benjamin Henrichs,de GER,"DF,MF",23.0,13,5,540.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.6,0.8,12.0,33.0,32.0,0.0,0.17,0.17,0.0,0.17,0.03,0.11,0.14,0.03,0.14,Matches,rb_leipzig,2020-2021
Hwang Hee-chan,kr KOR,"FW,MF",24.0,18,3,460.0,5.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.8,1.8,0.5,2.3,14.0,7.0,40.0,0.0,0.2,0.2,0.0,0.2,0.35,0.11,0.46,0.35,0.46,Matches,rb_leipzig,2020-2021
Lazar Samardzic,rs SRB,MF,18.0,7,2,200.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,3.0,2.0,8.0,0.0,0.45,0.45,0.0,0.45,0.01,0.26,0.27,0.01,0.27,Matches,rb_leipzig,2020-2021
Josep Martinez,es ESP,GK,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rb_leipzig,2020-2021
Konrad Laimer,at AUT,"DF,MF",23.0,3,1,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,rb_leipzig,2020-2021
Joscha Wosz,de GER,DF,18.0,2,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rb_leipzig,2020-2021
Dennis Borkowski,de GER,"MF,FW",18.0,2,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rb_leipzig,2020-2021
Ademola Lookman,ng NGA,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,rb_leipzig,2020-2021
Eric Martel,de GER,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,rb_leipzig,2020-2021
Hugo Novoa,es ESP,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,rb_leipzig,2020-2021
Sidney Raebiger,de GER,MF,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,rb_leipzig,2020-2021
Philipp Tschauner,de GER,GK,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,rb_leipzig,2020-2021
Squad Total,,,25.0,34,374,3060.0,34.0,59.0,44.0,103.0,51.0,8.0,10.0,57.0,0.0,64.4,56.7,43.7,100.4,624.0,1719.0,1703.0,1.74,1.29,3.03,1.5,2.79,1.89,1.28,3.18,1.67,2.95,,rb_leipzig,2020-2021
Opponent Total,,,26.1,34,374,3060.0,34.0,32.0,27.0,59.0,29.0,3.0,3.0,64.0,2.0,29.4,27.0,21.7,48.8,383.0,873.0,865.0,0.94,0.79,1.74,0.85,1.65,0.86,0.64,1.5,0.8,1.43,,rb_leipzig,2020-2021
Mats Hummels,de GER,DF,31.0,33,32,2813.0,31.3,5.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,4.6,4.6,0.8,5.4,17.0,149.0,7.0,0.16,0.0,0.16,0.16,0.16,0.15,0.03,0.17,0.15,0.17,Matches,dortmund,2020-2021
Erling Haaland,no NOR,FW,20.0,28,27,2407.0,26.7,27.0,6.0,33.0,25.0,2.0,4.0,2.0,0.0,23.5,20.3,3.5,23.8,47.0,39.0,157.0,1.01,0.22,1.23,0.93,1.16,0.88,0.13,1.01,0.76,0.89,Matches,dortmund,2020-2021
Marco Reus,de GER,"MF,FW",31.0,32,27,2279.0,25.3,8.0,6.0,14.0,8.0,0.0,2.0,1.0,0.0,10.2,7.5,7.0,14.5,61.0,107.0,208.0,0.32,0.24,0.55,0.32,0.55,0.4,0.28,0.68,0.3,0.57,Matches,dortmund,2020-2021
Manuel Akanji,ch SUI,DF,25.0,28,26,2350.0,26.1,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.7,1.7,0.3,2.0,26.0,159.0,7.0,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.08,0.06,0.08,Matches,dortmund,2020-2021
Raphaël Guerreiro,pt POR,DF,26.0,27,25,2218.0,24.6,5.0,10.0,15.0,5.0,0.0,0.0,1.0,0.0,3.8,3.8,7.4,11.2,86.0,243.0,169.0,0.2,0.41,0.61,0.2,0.61,0.15,0.3,0.45,0.15,0.45,Matches,dortmund,2020-2021
Jadon Sancho,eng ENG,"FW,MF",20.0,26,24,2062.0,22.9,8.0,11.0,19.0,7.0,1.0,1.0,0.0,0.0,6.6,5.8,7.7,13.5,114.0,178.0,276.0,0.35,0.48,0.83,0.31,0.79,0.29,0.34,0.62,0.25,0.59,Matches,dortmund,2020-2021
Emre Can,de GER,"DF,MF",26.0,28,23,2133.0,23.7,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,2.9,3.9,53.0,133.0,32.0,0.04,0.17,0.21,0.04,0.21,0.04,0.12,0.17,0.04,0.17,Matches,dortmund,2020-2021
Gio Reyna,us USA,"MF,FW",17.0,32,23,1976.0,22.0,4.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,4.1,4.1,5.2,9.2,65.0,64.0,215.0,0.18,0.23,0.41,0.18,0.41,0.18,0.24,0.42,0.18,0.42,Matches,dortmund,2020-2021
Jude Bellingham,eng ENG,MF,17.0,29,19,1697.0,18.9,1.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,2.5,2.5,3.2,5.8,28.0,93.0,80.0,0.05,0.16,0.21,0.05,0.21,0.13,0.17,0.31,0.13,0.31,Matches,dortmund,2020-2021
Roman Bürki,ch SUI,GK,29.0,19,18,1665.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,dortmund,2020-2021
Julian Brandt,de GER,"FW,MF",24.0,31,17,1495.0,16.6,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.2,2.2,2.3,4.6,39.0,102.0,142.0,0.18,0.12,0.3,0.18,0.3,0.14,0.14,0.28,0.14,0.28,Matches,dortmund,2020-2021
Thomas Meunier,be BEL,DF,28.0,21,17,1472.0,16.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.5,2.4,77.0,92.0,128.0,0.06,0.06,0.12,0.06,0.12,0.06,0.09,0.15,0.06,0.15,Matches,dortmund,2020-2021
Marwin Hitz,ch SUI,GK,32.0,16,16,1395.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,dortmund,2020-2021
Mahmoud Dahoud,de GER,MF,24.0,21,15,1258.0,14.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,1.4,2.0,21.0,93.0,30.0,0.07,0.07,0.14,0.07,0.14,0.04,0.1,0.14,0.04,0.14,Matches,dortmund,2020-2021
Thomas Delaney,dk DEN,MF,28.0,20,14,1286.0,14.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.6,0.6,0.2,0.7,5.0,58.0,19.0,0.07,0.07,0.14,0.07,0.14,0.04,0.01,0.05,0.04,0.05,Matches,dortmund,2020-2021
Axel Witsel,be BEL,MF,31.0,15,13,1130.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.4,1.0,10.0,72.0,23.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches,dortmund,2020-2021
Mateu Morey,es ESP,DF,20.0,13,10,829.0,9.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.0,1.2,23.0,43.0,53.0,0.0,0.22,0.22,0.0,0.22,0.01,0.11,0.12,0.01,0.12,Matches,dortmund,2020-2021
Thorgan Hazard,be BEL,"MF,FW",27.0,16,8,654.0,7.3,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,3.5,4.3,20.0,31.0,56.0,0.14,0.41,0.55,0.14,0.55,0.11,0.48,0.59,0.11,0.59,Matches,dortmund,2020-2021
Nico Schulz,de GER,DF,27.0,13,6,610.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,23.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches,dortmund,2020-2021
Łukasz Piszczek,pl POL,DF,35.0,11,5,455.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,dortmund,2020-2021
Felix Passlack,de GER,DF,22.0,7,3,362.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.9,15.0,14.0,22.0,0.25,0.0,0.25,0.25,0.25,0.16,0.06,0.21,0.16,0.21,Matches,dortmund,2020-2021
Dan-Axel Zagadou,fr FRA,DF,21.0,9,3,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,Matches,dortmund,2020-2021
Youssoufa Moukoko,de GER,"FW,MF",15.0,14,2,422.0,4.7,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.2,2.2,0.8,3.0,6.0,7.0,43.0,0.64,0.0,0.64,0.64,0.64,0.47,0.18,0.65,0.47,0.65,Matches,dortmund,2020-2021
Reinier,br BRA,"MF,FW",18.0,14,1,257.0,2.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.7,7.0,5.0,11.0,0.35,0.35,0.7,0.35,0.7,0.17,0.09,0.26,0.17,0.26,Matches,dortmund,2020-2021
Ansgar Knauff,de GER,"MF,FW",18.0,4,0,71.0,0.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,1.1,1.2,9.0,2.0,7.0,1.27,1.27,2.54,1.27,2.54,0.1,1.38,1.48,0.1,1.48,Matches,dortmund,2020-2021
Steffen Tigges,de GER,"FW,DF",22.0,6,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.23,0.05,0.28,0.23,0.28,Matches,dortmund,2020-2021
Stefan Drljača,de GER,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,dortmund,2020-2021
