Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Héctor Herrera,mx MEX,MF,30.0,16,8,682.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.7,1.0,4.0,48.0,7.0,0.0,0.13,0.13,0.0,0.13,0.04,0.09,0.13,0.04,0.13,Matches,atletico_madrid,2020-2021
Šime Vrsaljko,hr CRO,"FW,DF",28.0,9,6,519.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico_madrid,2020-2021
Geoffrey Kondogbia,cf CTA,MF,27.0,25,4,611.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.6,14.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.09,0.02,0.09,Matches,atletico_madrid,2020-2021
Lucas Torreira,uy URU,MF,24.0,19,3,518.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.5,0.6,6.0,27.0,4.0,0.17,0.0,0.17,0.17,0.17,0.02,0.09,0.11,0.02,0.11,Matches,atletico_madrid,2020-2021
Vitolo,es ESP,"MF,FW",30.0,10,3,298.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.7,7.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.13,0.07,0.2,0.13,0.2,Matches,atletico_madrid,2020-2021
Diego Costa,es ESP,FW,31.0,7,2,208.0,2.3,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.4,0.6,0.5,1.1,3.0,6.0,21.0,0.87,0.0,0.87,0.43,0.43,0.6,0.21,0.82,0.26,0.48,Matches,atletico_madrid,2020-2021
Thomas Partey,gh GHA,MF,27.0,3,2,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,atletico_madrid,2020-2021
Manu Sánchez,es ESP,DF,19.0,1,1,49.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,2.0,0.0,1.84,1.84,0.0,1.84,0.0,0.73,0.73,0.0,0.73,Matches,atletico_madrid,2020-2021
Moussa Dembélé,fr FRA,FW,24.0,5,0,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.92,0.02,0.94,0.92,0.94,Matches,atletico_madrid,2020-2021
Ricard Sánchez,es ESP,DF,20.0,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,atletico_madrid,2020-2021
Sergio Camello,es ESP,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
Óscar Castro,es ESP,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
Álvaro García,es ESP,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
Ivo Grbić,hr CRO,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
Victor Mollejo,es ESP,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
Toni Moya,es ESP,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
Nehuén Pérez,ar ARG,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
San Román,es ESP,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
Juan Sanabria,uy URU,"DF,MF",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
Ivan Šaponjić,rs SRB,FW,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
Mario Soriano,es ESP,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
Germán Valera,es ESP,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atletico_madrid,2020-2021
Squad Total,,,27.3,38,418,3420.0,38.0,65.0,54.0,119.0,60.0,5.0,7.0,100.0,0.0,52.8,47.2,40.6,87.8,694.0,1604.0,1598.0,1.71,1.42,3.13,1.58,3.0,1.39,1.07,2.46,1.24,2.31,,atletico_madrid,2020-2021
Opponent Total,,,27.5,38,418,3420.0,38.0,22.0,15.0,37.0,21.0,1.0,4.0,59.0,3.0,37.1,34.0,27.7,61.7,557.0,1394.0,1371.0,0.58,0.39,0.97,0.55,0.95,0.98,0.73,1.71,0.89,1.62,,atletico_madrid,2020-2021
Thibaut Courtois,be BEL,GK,28.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real_madrid,2020-2021
Karim Benzema,fr FRA,FW,32.0,34,33,2894.0,32.2,23.0,9.0,32.0,22.0,1.0,1.0,2.0,0.0,18.5,17.7,6.4,24.1,107.0,114.0,256.0,0.72,0.28,1.0,0.68,0.96,0.58,0.2,0.78,0.55,0.75,Matches,real_madrid,2020-2021
Casemiro,br BRA,MF,28.0,34,32,2901.0,32.2,6.0,4.0,10.0,6.0,0.0,0.0,11.0,1.0,6.2,6.2,2.7,8.8,20.0,135.0,45.0,0.19,0.12,0.31,0.19,0.31,0.19,0.08,0.27,0.19,0.27,Matches,real_madrid,2020-2021
Luka Modrić,hr CRO,MF,34.0,35,32,2733.0,30.4,5.0,3.0,8.0,5.0,0.0,0.0,4.0,0.0,2.3,2.3,4.6,6.9,67.0,283.0,108.0,0.16,0.1,0.26,0.16,0.26,0.08,0.15,0.23,0.08,0.23,Matches,real_madrid,2020-2021
Raphaël Varane,fr FRA,DF,27.0,31,31,2715.0,30.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.8,2.8,0.3,3.1,28.0,98.0,5.0,0.07,0.0,0.07,0.07,0.07,0.09,0.01,0.1,0.09,0.1,Matches,real_madrid,2020-2021
Ferland Mendy,fr FRA,DF,25.0,26,24,2208.0,24.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.9,1.7,87.0,97.0,149.0,0.04,0.0,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07,Matches,real_madrid,2020-2021
Toni Kroos,de GER,MF,30.0,28,24,2117.0,23.5,3.0,10.0,13.0,3.0,0.0,0.0,6.0,0.0,2.3,2.3,6.9,9.1,43.0,269.0,47.0,0.13,0.43,0.55,0.13,0.55,0.1,0.29,0.39,0.1,0.39,Matches,real_madrid,2020-2021
Nacho,es ESP,DF,30.0,24,22,2000.0,22.2,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.1,1.1,0.3,1.4,42.0,72.0,37.0,0.05,0.0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches,real_madrid,2020-2021
Vinicius Júnior,br BRA,FW,20.0,35,22,1969.0,21.9,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,6.5,6.5,4.8,11.3,127.0,54.0,283.0,0.14,0.14,0.27,0.14,0.27,0.3,0.22,0.52,0.3,0.52,Matches,real_madrid,2020-2021
Marco Asensio,es ESP,"FW,MF",24.0,35,21,1869.0,20.8,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,3.8,3.8,3.3,7.0,92.0,82.0,166.0,0.24,0.1,0.34,0.24,0.34,0.18,0.16,0.34,0.18,0.34,Matches,real_madrid,2020-2021
Lucas Vázquez,es ESP,"DF,FW",29.0,24,21,1848.0,20.5,2.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0,1.8,1.8,4.1,5.9,51.0,97.0,201.0,0.1,0.24,0.34,0.1,0.34,0.09,0.2,0.29,0.09,0.29,Matches,real_madrid,2020-2021
Federico Valverde,uy URU,MF,22.0,24,15,1330.0,14.8,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,2.3,2.3,3.1,5.4,41.0,96.0,54.0,0.2,0.07,0.27,0.2,0.27,0.15,0.21,0.36,0.15,0.36,Matches,real_madrid,2020-2021
Sergio Ramos,es ESP,DF,34.0,15,15,1275.0,14.2,2.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,4.2,2.6,0.4,3.0,21.0,98.0,2.0,0.14,0.0,0.14,0.0,0.0,0.3,0.03,0.33,0.19,0.21,Matches,real_madrid,2020-2021
Éder Militão,br BRA,DF,22.0,14,13,1133.0,12.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.1,1.1,0.0,1.1,13.0,24.0,5.0,0.08,0.0,0.08,0.08,0.08,0.08,0.0,0.08,0.08,0.08,Matches,real_madrid,2020-2021
Marcelo,br BRA,"DF,MF",32.0,16,12,1050.0,11.7,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.5,2.0,24.0,96.0,92.0,0.0,0.17,0.17,0.0,0.17,0.04,0.13,0.17,0.04,0.17,Matches,real_madrid,2020-2021
Dani Carvajal,es ESP,DF,28.0,13,11,950.0,10.6,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.8,1.2,21.0,48.0,62.0,0.0,0.19,0.19,0.0,0.19,0.04,0.07,0.11,0.04,0.11,Matches,real_madrid,2020-2021
Rodrygo,br BRA,FW,19.0,22,10,983.0,10.9,1.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.7,5.6,45.0,28.0,99.0,0.09,0.55,0.64,0.09,0.64,0.18,0.34,0.52,0.18,0.52,Matches,real_madrid,2020-2021
Álvaro Odriozola,es ESP,DF,24.0,13,9,829.0,9.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.1,30.0,14.0,64.0,0.22,0.0,0.22,0.22,0.22,0.06,0.06,0.12,0.06,0.12,Matches,real_madrid,2020-2021
Isco,es ESP,MF,28.0,25,8,908.0,10.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,1.4,3.0,36.0,109.0,52.0,0.0,0.2,0.2,0.0,0.2,0.15,0.14,0.29,0.15,0.29,Matches,real_madrid,2020-2021
Eden Hazard,be BEL,"FW,MF",29.0,14,7,532.0,5.9,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.2,1.2,0.8,2.0,25.0,20.0,71.0,0.51,0.34,0.85,0.51,0.85,0.21,0.14,0.34,0.21,0.34,Matches,real_madrid,2020-2021
Mariano,do DOM,FW,26.0,16,5,513.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7,1.7,0.1,1.8,7.0,8.0,30.0,0.18,0.0,0.18,0.18,0.18,0.29,0.02,0.31,0.29,0.31,Matches,real_madrid,2020-2021
Miguel Gutiérrez,es ESP,DF,19.0,6,3,316.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,13.0,21.0,27.0,0.0,0.28,0.28,0.0,0.28,0.0,0.08,0.08,0.0,0.08,Matches,real_madrid,2020-2021
Martin Ødegaard,no NOR,MF,21.0,7,3,234.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,7.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.07,0.16,0.23,0.07,0.23,Matches,real_madrid,2020-2021
Antonio Blanco,es ESP,"MF,FW",20.0,4,2,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,real_madrid,2020-2021
Luka Jović,rs SRB,FW,22.0,4,2,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.55,0.06,0.62,0.55,0.62,Matches,real_madrid,2020-2021
Marvin,es ESP,"DF,MF",20.0,4,2,133.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,6.0,6.0,10.0,0.0,0.68,0.68,0.0,0.68,0.04,0.07,0.11,0.04,0.11,Matches,real_madrid,2020-2021
Víctor Chust,es ESP,DF,20.0,2,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real_madrid,2020-2021
Sergio Arribas,es ESP,"MF,FW",18.0,8,0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,8.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,real_madrid,2020-2021
Hugo Duro,es ESP,FW,20.0,2,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.22,0.1,0.22,Matches,real_madrid,2020-2021
Borja Mayoral,es ESP,FW,23.0,2,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real_madrid,2020-2021
Altube,es ESP,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2020-2021
Óscar Aranda,es ESP,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2020-2021
Lucas Cañizares,es ESP,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2020-2021
Luis López,es ESP,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2020-2021
Andriy Lunin,ua UKR,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2020-2021
Pablo Ramon,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2020-2021
Sergio Santos,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2020-2021
Squad Total,,,27.9,38,418,3420.0,38.0,64.0,53.0,117.0,61.0,3.0,3.0,59.0,2.0,61.5,59.2,47.4,106.5,963.0,1920.0,1909.0,1.68,1.39,3.08,1.61,3.0,1.62,1.25,2.87,1.56,2.8,,real_madrid,2020-2021
Opponent Total,,,27.5,38,418,3420.0,38.0,27.0,17.0,44.0,20.0,7.0,8.0,87.0,3.0,37.6,31.3,24.4,55.7,545.0,1157.0,1148.0,0.71,0.45,1.16,0.53,0.97,0.99,0.64,1.63,0.82,1.47,,real_madrid,2020-2021
Frenkie de Jong,nl NED,"MF,DF",23.0,37,35,3154.0,35.0,3.0,4.0,7.0,3.0,0.0,0.0,5.0,0.0,4.8,4.8,5.8,10.6,95.0,238.0,129.0,0.09,0.11,0.2,0.09,0.2,0.14,0.17,0.3,0.14,0.3,Matches,barcelona,2020-2021
Jordi Alba,es ESP,"DF,FW",31.0,35,34,3025.0,33.6,3.0,5.0,8.0,3.0,0.0,0.0,9.0,0.0,1.9,1.9,7.6,9.5,48.0,197.0,354.0,0.09,0.15,0.24,0.09,0.24,0.06,0.22,0.28,0.06,0.28,Matches,barcelona,2020-2021
Lionel Messi,ar ARG,"FW,MF",33.0,35,33,3023.0,33.6,30.0,9.0,39.0,27.0,3.0,5.0,4.0,0.0,22.1,17.8,9.5,27.2,215.0,335.0,263.0,0.89,0.27,1.16,0.8,1.07,0.66,0.28,0.94,0.53,0.81,Matches,barcelona,2020-2021
Antoine Griezmann,fr FRA,"FW,MF",29.0,36,32,2604.0,28.9,13.0,7.0,20.0,12.0,1.0,2.0,4.0,0.0,12.1,10.5,5.6,16.1,41.0,104.0,224.0,0.45,0.24,0.69,0.41,0.66,0.42,0.19,0.61,0.36,0.56,Matches,barcelona,2020-2021
Sergio Busquets,es ESP,MF,32.0,36,32,2517.0,28.0,0.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.3,0.3,3.2,3.4,25.0,254.0,29.0,0.0,0.18,0.18,0.0,0.18,0.01,0.11,0.12,0.01,0.12,Matches,barcelona,2020-2021
Marc-André ter Stegen,de GER,GK,28.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,barcelona,2020-2021
Clément Lenglet,fr FRA,DF,25.0,33,29,2475.0,27.5,1.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,1.8,1.8,0.8,2.7,33.0,181.0,9.0,0.04,0.0,0.04,0.04,0.04,0.07,0.03,0.1,0.07,0.1,Matches,barcelona,2020-2021
Pedri,es ESP,MF,17.0,37,28,2415.0,26.8,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,4.6,4.4,3.5,7.9,65.0,152.0,128.0,0.11,0.11,0.22,0.11,0.22,0.17,0.13,0.3,0.16,0.3,Matches,barcelona,2020-2021
Sergiño Dest,us USA,"DF,FW",19.0,30,23,1909.0,21.2,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,2.1,3.8,74.0,76.0,218.0,0.09,0.05,0.14,0.09,0.14,0.08,0.1,0.18,0.08,0.18,Matches,barcelona,2020-2021
Óscar Mingueza,es ESP,DF,21.0,27,23,1901.0,21.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.9,1.9,23.0,99.0,33.0,0.09,0.09,0.19,0.09,0.19,0.05,0.04,0.09,0.05,0.09,Matches,barcelona,2020-2021
Ousmane Dembélé,fr FRA,FW,23.0,30,19,1774.0,19.7,6.0,3.0,9.0,6.0,0.0,0.0,2.0,0.0,5.6,5.6,4.2,9.8,140.0,87.0,288.0,0.3,0.15,0.46,0.3,0.46,0.28,0.21,0.5,0.28,0.5,Matches,barcelona,2020-2021
Gerard Piqué,es ESP,DF,33.0,18,18,1481.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,0.4,1.2,9.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches,barcelona,2020-2021
Ronald Araújo,uy URU,DF,21.0,24,16,1510.0,16.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.8,1.8,0.2,2.0,9.0,43.0,2.0,0.12,0.06,0.18,0.12,0.18,0.11,0.01,0.12,0.11,0.12,Matches,barcelona,2020-2021
Martin Braithwaite,dk DEN,FW,29.0,29,11,1175.0,13.1,2.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,5.4,4.6,2.3,6.9,20.0,15.0,91.0,0.15,0.15,0.31,0.15,0.31,0.41,0.18,0.59,0.35,0.53,Matches,barcelona,2020-2021
Sergi Roberto,es ESP,"DF,FW",28.0,15,9,946.0,10.5,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,1.8,2.1,23.0,51.0,91.0,0.1,0.19,0.29,0.1,0.29,0.03,0.17,0.2,0.03,0.2,Matches,barcelona,2020-2021
Philippe Coutinho,br BRA,"MF,FW",28.0,12,8,654.0,7.3,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.7,4.7,38.0,58.0,61.0,0.28,0.28,0.55,0.28,0.55,0.55,0.1,0.65,0.55,0.65,Matches,barcelona,2020-2021
Neto,br BRA,GK,31.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,barcelona,2020-2021
Samuel Umtiti,fr FRA,DF,26.0,13,6,645.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,Matches,barcelona,2020-2021
Miralem Pjanić,ba BIH,MF,30.0,19,6,627.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6,1.6,18.0,61.0,11.0,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.22,0.14,0.22,Matches,barcelona,2020-2021
Ansu Fati,es ESP,FW,17.0,7,6,431.0,4.8,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1.8,1.8,1.7,3.5,32.0,12.0,60.0,0.84,0.0,0.84,0.84,0.84,0.37,0.36,0.73,0.37,0.73,Matches,barcelona,2020-2021
Ilaix Moriba,gn GUI,MF,17.0,14,4,542.0,6.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.9,1.7,16.0,25.0,20.0,0.17,0.33,0.5,0.17,0.5,0.13,0.15,0.29,0.13,0.29,Matches,barcelona,2020-2021
Francisco Trincão,pt POR,"FW,MF",20.0,28,3,706.0,7.8,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.6,2.6,0.4,3.0,22.0,28.0,92.0,0.38,0.25,0.64,0.38,0.64,0.33,0.05,0.39,0.33,0.39,Matches,barcelona,2020-2021
Junior Firpo,do DOM,"DF,MF",23.0,7,3,289.0,3.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.8,1.4,8.0,7.0,22.0,0.31,0.31,0.62,0.31,0.62,0.21,0.24,0.45,0.21,0.45,Matches,barcelona,2020-2021
