Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Eden Hazard,be BEL,"FW,MF",30.0,18,7,717.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,41.0,34.0,99.0,0.0,0.13,0.13,0.0,0.13,0.13,0.25,0.38,0.13,0.38,Matches,real_madrid,2021-2022
Marcelo,br BRA,DF,33.0,12,5,525.0,5.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.7,0.9,17.0,47.0,47.0,0.0,0.34,0.34,0.0,0.34,0.04,0.11,0.15,0.04,0.15,Matches,real_madrid,2021-2022
Jesús Vallejo,es ESP,DF,24.0,5,4,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,real_madrid,2021-2022
Gareth Bale,wls WAL,FW,32.0,5,4,280.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.1,1.3,6.0,8.0,10.0,0.32,0.0,0.32,0.32,0.32,0.39,0.03,0.42,0.39,0.42,Matches,real_madrid,2021-2022
Mariano,do DOM,FW,27.0,9,3,342.0,3.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,0.8,2.6,10.0,5.0,19.0,0.26,0.26,0.53,0.26,0.53,0.47,0.21,0.68,0.47,0.68,Matches,real_madrid,2021-2022
Isco,es ESP,"MF,FW",29.0,14,3,331.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,1.4,2.2,16.0,42.0,17.0,0.27,0.0,0.27,0.27,0.27,0.2,0.39,0.59,0.2,0.59,Matches,real_madrid,2021-2022
Miguel Gutiérrez,es ESP,DF,20.0,3,3,260.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,9.0,18.0,10.0,0.0,0.35,0.35,0.0,0.35,0.0,0.14,0.14,0.0,0.14,Matches,real_madrid,2021-2022
Dani Ceballos,es ESP,MF,24.0,11,2,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.2,0.9,6.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.23,0.05,0.28,0.22,0.28,Matches,real_madrid,2021-2022
Andriy Lunin,ua UKR,GK,22.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real_madrid,2021-2022
Luka Jović,rs SRB,FW,23.0,15,1,369.0,4.1,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,2.3,2.3,0.8,3.1,4.0,7.0,17.0,0.24,0.73,0.98,0.24,0.98,0.56,0.2,0.76,0.56,0.76,Matches,real_madrid,2021-2022
Antonio Blanco,es ESP,MF,21.0,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real_madrid,2021-2022
Peter Federico,do DOM,"MF,DF",19.0,3,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.22,0.7,0.92,0.22,0.92,Matches,real_madrid,2021-2022
Mario Gila,es ESP,DF,20.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real_madrid,2021-2022
Sergio Santos,es ESP,DF,20.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.56,Matches,real_madrid,2021-2022
Juanmi Latasa,es ESP,FW,20.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.64,0.64,0.64,Matches,real_madrid,2021-2022
Toni Fuidias,es ESP,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2021-2022
Luis López,es ESP,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2021-2022
Rafa Marín,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2021-2022
Álvaro Odriozola,es ESP,DF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2021-2022
Diego Piñeiro,es ESP,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_madrid,2021-2022
Squad Total,,,27.7,38,418,3420.0,38.0,80.0,59.0,139.0,72.0,8.0,12.0,76.0,0.0,71.7,62.2,50.7,112.9,1029.0,2078.0,2061.0,2.11,1.55,3.66,1.89,3.45,1.89,1.33,3.22,1.64,2.97,,real_madrid,2021-2022
Opponent Total,,,27.6,38,418,3420.0,38.0,31.0,20.0,51.0,28.0,3.0,5.0,82.0,3.0,43.9,39.8,32.2,72.0,632.0,1257.0,1250.0,0.82,0.53,1.34,0.74,1.26,1.15,0.85,2.0,1.05,1.89,,real_madrid,2021-2022
Sergio Busquets,es ESP,MF,33.0,36,36,3198.0,35.5,2.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.6,0.6,1.7,2.3,24.0,291.0,36.0,0.06,0.0,0.06,0.06,0.06,0.02,0.05,0.07,0.02,0.07,Matches,barcelona,2021-2022
Marc-André ter Stegen,de GER,GK,29.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,barcelona,2021-2022
Jordi Alba,es ESP,DF,32.0,30,30,2644.0,29.4,2.0,10.0,12.0,2.0,0.0,0.0,11.0,0.0,1.5,1.5,7.1,8.7,47.0,291.0,213.0,0.07,0.34,0.41,0.07,0.41,0.05,0.24,0.29,0.05,0.29,Matches,barcelona,2021-2022
Frenkie de Jong,nl NED,MF,24.0,32,30,2476.0,27.5,3.0,3.0,6.0,3.0,0.0,0.0,7.0,1.0,4.8,4.8,3.4,8.2,78.0,206.0,121.0,0.11,0.11,0.22,0.11,0.22,0.18,0.12,0.3,0.18,0.3,Matches,barcelona,2021-2022
Gavi,es ESP,"MF,FW",16.0,34,28,2316.0,25.7,2.0,5.0,7.0,2.0,0.0,0.0,11.0,1.0,3.6,3.6,3.2,6.8,72.0,115.0,160.0,0.08,0.19,0.27,0.08,0.27,0.14,0.12,0.26,0.14,0.26,Matches,barcelona,2021-2022
Ronald Araújo,uy URU,DF,22.0,30,25,2272.0,25.2,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,1.5,1.5,1.2,2.8,30.0,91.0,14.0,0.16,0.0,0.16,0.16,0.16,0.06,0.05,0.11,0.06,0.11,Matches,barcelona,2021-2022
Gerard Piqué,es ESP,DF,34.0,27,25,2092.0,23.2,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.6,1.6,0.5,2.1,25.0,132.0,4.0,0.04,0.0,0.04,0.04,0.04,0.07,0.02,0.09,0.07,0.09,Matches,barcelona,2021-2022
Eric García,es ESP,DF,20.0,26,23,2039.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.1,0.3,36.0,137.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,barcelona,2021-2022
Memphis,nl NED,FW,27.0,28,20,1851.0,20.6,12.0,2.0,14.0,8.0,4.0,5.0,3.0,0.0,11.2,7.3,4.4,11.7,83.0,72.0,239.0,0.58,0.1,0.68,0.39,0.49,0.54,0.21,0.76,0.35,0.57,Matches,barcelona,2021-2022
Sergiño Dest,us USA,"DF,FW",20.0,21,17,1512.0,16.8,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,2.5,3.7,75.0,81.0,158.0,0.0,0.18,0.18,0.0,0.18,0.07,0.15,0.22,0.07,0.22,Matches,barcelona,2021-2022
Ferrán Torres,es ESP,FW,21.0,18,17,1412.0,15.7,4.0,4.0,8.0,3.0,1.0,1.0,1.0,0.0,7.0,6.2,3.1,9.4,34.0,53.0,215.0,0.25,0.25,0.51,0.19,0.45,0.45,0.2,0.65,0.4,0.6,Matches,barcelona,2021-2022
Ousmane Dembélé,fr FRA,FW,24.0,21,15,1409.0,15.7,1.0,13.0,14.0,1.0,0.0,0.0,3.0,0.0,2.6,2.6,8.3,10.9,128.0,70.0,201.0,0.06,0.83,0.89,0.06,0.89,0.17,0.53,0.7,0.17,0.7,Matches,barcelona,2021-2022
Dani Alves,br BRA,DF,38.0,14,13,1098.0,12.2,1.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,0.3,0.3,2.3,2.5,33.0,72.0,25.0,0.08,0.25,0.33,0.08,0.33,0.02,0.19,0.21,0.02,0.21,Matches,barcelona,2021-2022
Pierre-Emerick Aubameyang,ga GAB,FW,32.0,17,13,1082.0,12.0,11.0,1.0,12.0,11.0,0.0,0.0,0.0,0.0,7.8,7.8,1.1,8.9,16.0,16.0,79.0,0.91,0.08,1.0,0.91,1.0,0.65,0.09,0.74,0.65,0.74,Matches,barcelona,2021-2022
Nicolás González,es ESP,MF,19.0,27,12,1114.0,12.4,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.4,1.4,0.8,2.2,37.0,65.0,45.0,0.16,0.08,0.24,0.16,0.24,0.11,0.07,0.18,0.11,0.18,Matches,barcelona,2021-2022
Pedri,es ESP,MF,18.0,12,10,885.0,9.8,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.3,1.3,1.2,2.5,23.0,84.0,42.0,0.31,0.1,0.41,0.31,0.41,0.13,0.12,0.25,0.13,0.25,Matches,barcelona,2021-2022
Óscar Mingueza,es ESP,DF,22.0,19,9,894.0,9.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.9,1.2,13.0,43.0,40.0,0.0,0.1,0.1,0.0,0.1,0.03,0.09,0.12,0.03,0.12,Matches,barcelona,2021-2022
Clément Lenglet,fr FRA,DF,26.0,21,7,826.0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.3,0.5,19.0,80.0,1.0,0.0,0.11,0.11,0.0,0.11,0.02,0.04,0.05,0.02,0.05,Matches,barcelona,2021-2022
Luuk de Jong,nl NED,FW,30.0,21,6,654.0,7.3,6.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,4.6,4.6,0.2,4.8,4.0,9.0,48.0,0.83,0.0,0.83,0.83,0.83,0.63,0.03,0.67,0.63,0.67,Matches,barcelona,2021-2022
Abde Ezzalzouli,ma MAR,FW,19.0,10,6,580.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.3,1.3,0.9,2.2,47.0,8.0,76.0,0.16,0.0,0.16,0.16,0.16,0.2,0.14,0.33,0.2,0.33,Matches,barcelona,2021-2022
Philippe Coutinho,br BRA,"MF,FW",29.0,12,5,503.0,5.6,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.1,2.3,0.3,2.5,22.0,35.0,49.0,0.36,0.0,0.36,0.18,0.18,0.55,0.04,0.6,0.41,0.46,Matches,barcelona,2021-2022
Sergi Roberto,es ESP,"MF,DF",29.0,9,4,400.0,4.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,0.4,1.9,6.0,15.0,15.0,0.45,0.23,0.68,0.45,0.68,0.33,0.1,0.43,0.33,0.43,Matches,barcelona,2021-2022
Adama Traoré,es ESP,FW,25.0,11,4,382.0,4.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,1.6,34.0,10.0,55.0,0.0,0.47,0.47,0.0,0.47,0.16,0.21,0.37,0.16,0.37,Matches,barcelona,2021-2022
Ferran Jutglà,es ESP,FW,22.0,6,4,301.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,0.2,1.8,10.0,4.0,38.0,0.3,0.0,0.3,0.3,0.3,0.48,0.07,0.55,0.48,0.55,Matches,barcelona,2021-2022
Ansu Fati,es ESP,FW,18.0,10,3,336.0,3.7,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.3,1.3,0.4,1.8,20.0,9.0,49.0,1.07,0.0,1.07,1.07,1.07,0.36,0.12,0.47,0.36,0.47,Matches,barcelona,2021-2022
Neto,br BRA,GK,32.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,barcelona,2021-2022
Antoine Griezmann,fr FRA,FW,30.0,3,3,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,5.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,barcelona,2021-2022
Martin Braithwaite,dk DEN,FW,30.0,4,3,235.0,2.6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.9,0.9,1.2,2.1,5.0,4.0,24.0,0.77,0.38,1.15,0.77,1.15,0.33,0.46,0.79,0.33,0.79,Matches,barcelona,2021-2022
Riqui Puig,es ESP,MF,21.0,15,2,487.0,5.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,9.0,40.0,24.0,0.18,0.0,0.18,0.18,0.18,0.12,0.04,0.16,0.12,0.16,Matches,barcelona,2021-2022
Yusuf Demir,at AUT,FW,18.0,6,2,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,barcelona,2021-2022
Alejandro Balde,es ESP,"DF,FW",17.0,5,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,barcelona,2021-2022
Sergio Agüero,ar ARG,FW,33.0,4,2,151.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.1,4.0,3.0,13.0,0.6,0.0,0.6,0.6,0.6,0.61,0.07,0.68,0.61,0.68,Matches,barcelona,2021-2022
Ilias Akhomach,ma MAR,FW,17.0,2,2,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,7.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.11,0.43,0.54,0.11,0.54,Matches,barcelona,2021-2022
Emerson,br BRA,DF,22.0,3,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,barcelona,2021-2022
Samuel Umtiti,fr FRA,DF,27.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,barcelona,2021-2022
Alvaro Sanz,es ESP,MF,20.0,2,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,barcelona,2021-2022
Estanis,es ESP,FW,17.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,barcelona,2021-2022
Mika Màrmol,es ESP,DF,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,barcelona,2021-2022
Lazar Carević,me MNE,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona,2021-2022
Arnau Comas,es ESP,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona,2021-2022
Lucas De Vega,es ESP,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona,2021-2022
Guillem Jaime,es ESP,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona,2021-2022
Rey Manaj,al ALB,FW,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona,2021-2022
Jandro Orellana,es ESP,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona,2021-2022
Iñaki Peña,es ESP,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona,2021-2022
Miralem Pjanić,ba BIH,MF,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona,2021-2022
Arnau Tenas,es ESP,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,barcelona,2021-2022
Squad Total,,,26.2,38,418,3420.0,38.0,68.0,52.0,120.0,62.0,6.0,7.0,97.0,5.0,63.4,57.9,47.6,105.5,961.0,2079.0,2059.0,1.79,1.37,3.16,1.63,3.0,1.67,1.25,2.92,1.52,2.78,,barcelona,2021-2022
Opponent Total,,,27.7,38,418,3420.0,38.0,38.0,27.0,65.0,36.0,2.0,3.0,93.0,5.0,34.4,32.1,24.7,56.8,448.0,938.0,931.0,1.0,0.71,1.71,0.95,1.66,0.91,0.65,1.56,0.84,1.49,,barcelona,2021-2022
Jan Oblak,si SVN,GK,28.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico_madrid,2021-2022
Koke,es ESP,MF,29.0,31,29,2508.0,27.9,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,1.5,2.4,28.0,197.0,53.0,0.04,0.07,0.11,0.04,0.11,0.03,0.05,0.09,0.03,0.09,Matches,atletico_madrid,2021-2022
Marcos Llorente,es ESP,"MF,DF",26.0,29,29,2447.0,27.2,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,2.6,3.3,63.0,81.0,181.0,0.0,0.07,0.07,0.0,0.07,0.02,0.1,0.12,0.02,0.12,Matches,atletico_madrid,2021-2022
Yannick Carrasco,be BEL,"FW,MF",27.0,34,28,2583.0,28.7,6.0,6.0,12.0,4.0,2.0,2.0,5.0,0.0,5.3,3.8,7.0,10.8,141.0,84.0,263.0,0.21,0.21,0.42,0.14,0.35,0.18,0.24,0.43,0.13,0.38,Matches,atletico_madrid,2021-2022
Stefan Savić,me MNE,DF,30.0,28,28,2440.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.9,1.9,0.1,2.0,30.0,74.0,6.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.08,0.07,0.08,Matches,atletico_madrid,2021-2022
Rodrigo De Paul,ar ARG,MF,27.0,36,24,2151.0,23.9,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,1.6,1.6,4.6,6.2,65.0,162.0,53.0,0.13,0.04,0.17,0.13,0.17,0.07,0.19,0.26,0.07,0.26,Matches,atletico_madrid,2021-2022
José María Giménez,uy URU,DF,26.0,24,24,2042.0,22.7,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.7,1.7,0.9,2.6,5.0,44.0,2.0,0.04,0.04,0.09,0.04,0.09,0.08,0.04,0.11,0.08,0.11,Matches,atletico_madrid,2021-2022
Geoffrey Kondogbia,cf CTA,"MF,DF",28.0,28,21,1882.0,20.9,1.0,2.0,3.0,1.0,0.0,0.0,13.0,2.0,0.4,0.4,0.9,1.3,11.0,76.0,7.0,0.05,0.1,0.14,0.05,0.14,0.02,0.04,0.06,0.02,0.06,Matches,atletico_madrid,2021-2022
Mario Hermoso,es ESP,DF,26.0,26,21,1865.0,20.7,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,2.2,2.2,0.8,2.9,38.0,123.0,21.0,0.1,0.05,0.14,0.1,0.14,0.1,0.04,0.14,0.1,0.14,Matches,atletico_madrid,2021-2022
Ángel Correa,ar ARG,"FW,MF",26.0,36,21,1856.0,20.6,12.0,5.0,17.0,12.0,0.0,0.0,3.0,1.0,7.3,7.3,3.7,11.0,38.0,65.0,149.0,0.58,0.24,0.82,0.58,0.82,0.35,0.18,0.53,0.35,0.53,Matches,atletico_madrid,2021-2022
Antoine Griezmann,fr FRA,"FW,MF",30.0,26,21,1695.0,18.8,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,5.1,5.1,3.1,8.2,39.0,53.0,126.0,0.16,0.21,0.37,0.16,0.37,0.27,0.17,0.44,0.27,0.44,Matches,atletico_madrid,2021-2022
Luis Suárez,uy URU,FW,34.0,35,20,1835.0,20.4,11.0,2.0,13.0,9.0,2.0,3.0,7.0,0.0,10.0,7.7,1.3,8.9,16.0,40.0,105.0,0.54,0.1,0.64,0.44,0.54,0.49,0.06,0.55,0.38,0.44,Matches,atletico_madrid,2021-2022
